"Theme","Topic","Author","Posted","Link","Views_20220706_023349","Replies_20220706_023349","Views_20220706_041308","Replies_20220706_041308","Views_20220706_053619","Replies_20220706_053619","Views_20220706_063216","Replies_20220706_063216","Views_20220706_072422","Replies_20220706_072422","Views_20220706_083343","Replies_20220706_083343","Views_20220706_092815","Replies_20220706_092815","Views_20220706_103114","Replies_20220706_103114","Views_20220706_113428","Replies_20220706_113428","Views_20220706_125702","Replies_20220706_125702","Views_20220706_135046","Replies_20220706_135046","Views_20220706_142512","Replies_20220706_142512","Views_20220706_153147","Replies_20220706_153147","Views_20220706_163944","Replies_20220706_163944","Views_20220706_173053","Replies_20220706_173053","Views_20220706_183219","Replies_20220706_183219","Views_20220706_192151","Replies_20220706_192151","Views_20220706_202740","Replies_20220706_202740"
"COVID-19 and nutrition programming","Adapting treatment and prevention of wasting during the COVID-19 pandemic","Rita Abi Akar","2020-08-03","https://www.en-net.org/question/4054.aspx",4402,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0,4403,0
"COVID-19 and nutrition programming","Adaption of Mother to Mother Support Groups and Cooking demos during COVID","Brooke Bauer","2020-04-14","https://www.en-net.org/question/3944.aspx",4930,4,4930,4,4931,4,4931,4,4933,4,4934,4,4934,4,4934,4,4934,4,4934,4,4935,4,4935,4,4935,4,4935,4,4935,4,4935,4,4935,4,4935,4
"COVID-19 and nutrition programming","Alkaline or acidic diet.","Joyce Ene ocheola Oki","2020-03-27","https://www.en-net.org/question/3909.aspx",4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1,4646,1
"COVID-19 and nutrition programming","Any specific guidance about prevention of milk powder distribution in the Covid-19 food package?","Rukhsana Haider","2020-04-24","https://www.en-net.org/question/3966.aspx",4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4973,1,4973,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1
"COVID-19 and nutrition programming","Behaviour Change Communication Images/Tools","Ciara Hogan","2020-04-22","https://www.en-net.org/question/3957.aspx",5173,3,5173,3,5174,3,5174,3,5174,3,5174,3,5174,3,5174,3,5174,3,5174,3,5174,3,5174,3,5174,3,5174,3,5175,3,5182,3,5182,3,5182,3
"COVID-19 and nutrition programming","Can preventative/ blanket feeding programmes provide supplements for even longer during  the pandemic?","GTAM Wasting TWG","2020-08-07","https://www.en-net.org/question/4063.aspx",4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1,4592,1
"COVID-19 and nutrition programming","CMAM mitigation strategies in light of COVID-19","Casie Tesfai","2020-03-18","https://www.en-net.org/question/3890.aspx",6353,10,6353,10,6353,10,6355,10,6355,10,6355,10,6355,10,6356,10,6356,10,6356,10,6356,10,6356,10,6356,10,6356,10,6357,10,6357,10,6357,10,6357,10
"COVID-19 and nutrition programming","Community health workers in the treatment of malnutrition situation COVID-19","Antonio Vargas","2020-03-29","https://www.en-net.org/question/3917.aspx",5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5218,3,5219,3,5219,3,5219,3,5219,3,5219,3
"COVID-19 and nutrition programming","Community-based management and use of MUAC for infants <6months","Alice Burrell","2020-04-01","https://www.en-net.org/question/3922.aspx",5282,2,5283,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5284,2,5285,2,5285,2,5285,2
"COVID-19 and nutrition programming","Concern interim guidance on adapting CMAM to COVID-19","Kate Golden","2020-04-22","https://www.en-net.org/question/3962.aspx",4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0,4737,0
"COVID-19 and nutrition programming","Covid 19 vaccine","Anonymous 40744","2021-08-20","https://www.en-net.org/question/4381.aspx",3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1,3473,1
"COVID-19 and nutrition programming","COVID Webinars coming soon in 4 languages: COVID-19 + IYCF, COVID-19 + wasting and COVID-19 + nutrition information in English, French, Spanish and Arabic","Ben Allen","2020-04-22","https://www.en-net.org/question/3960.aspx",4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1,4905,1
"COVID-19 and nutrition programming","COVID-19 and Human Milk Banking","Urmila Deshmukh","2020-03-29","https://www.en-net.org/question/3915.aspx",4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2,4953,2
"COVID-19 and nutrition programming","COVID-19 and Infant Feeding Survey (International, English language)","Aunchalee Palmquist","2020-04-08","https://www.en-net.org/question/3937.aspx",4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0
"COVID-19 and nutrition programming","COVID-19 and Safety of Breast Milk and/or Breastfeeding -Please send all your  questions","Mija Ververs","2020-03-20","https://www.en-net.org/question/3892.aspx",8337,18,8338,18,8339,18,8339,18,8339,18,8339,18,8339,18,8340,18,8340,18,8340,18,8340,18,8340,18,8340,18,8340,18,8340,18,8340,18,8340,18,8340,18
"COVID-19 and nutrition programming","COVID-19 treatment referral pathways & CMAM","Kate Golden","2020-04-22","https://www.en-net.org/question/3961.aspx",4686,0,4686,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4688,0,4688,0,4688,0
"COVID-19 and nutrition programming","Cross cutting Issue related to the Malnourished children vs COVID-19","Dr Mohamed","2020-04-11","https://www.en-net.org/question/3940.aspx",4729,1,4729,1,4729,1,4729,1,4729,1,4730,1,4730,1,4730,1,4730,1,4730,1,4730,1,4730,1,4730,1,4730,1,4730,1,4730,1,4730,1,4731,1
"COVID-19 and nutrition programming","Data or experiences of changes in patterns of wasting in the context of COVID-19","Tamsin Walters","2020-09-02","https://www.en-net.org/question/4076.aspx",4174,0,4174,0,4174,0,4174,0,4174,0,4174,0,4174,0,4174,0,4174,0,4174,0,4174,0,4174,0,4175,0,4176,0,4176,0,4176,0,4176,0,4176,0
"COVID-19 and nutrition programming","Did ENN's Covid-19 learning series meet your needs? - COVID-19","Philip James","2022-04-14","https://www.en-net.org/question/4542.aspx",556,0,557,0,557,0,557,0,557,0,557,0,558,0,558,0,558,0,558,0,558,0,558,0,558,0,558,0,558,0,558,0,559,0,559,0
"COVID-19 and nutrition programming","Digital solutions for community worker training and for community sensitisation via phone","Marlene","2020-04-08","https://www.en-net.org/question/3936.aspx",5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4,5026,4
"COVID-19 and nutrition programming","Disinfecting MUAC Tape in nutrition surveillance clinic.","Nader","2020-04-02","https://www.en-net.org/question/3926.aspx",5835,3,5835,3,5835,3,5836,3,5836,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3,5837,3
"COVID-19 and nutrition programming","Do you speak COVID-19? The importance of language for effective communication across the response","Paul","2020-05-06","https://www.en-net.org/question/3973.aspx",4573,0,4573,0,4573,0,4574,0,4574,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0,4575,0
"COVID-19 and nutrition programming","Early breastfeeding initiation and non separation in Covid 19 context: a review of the guidance","Alessandro Iellamo","2020-04-01","https://www.en-net.org/question/3921.aspx",4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0,4592,0
"COVID-19 and nutrition programming","family MUAC","Anonymous 40254","2020-04-22","https://www.en-net.org/question/3958.aspx",5251,2,5252,2,5253,2,5253,2,5253,2,5253,2,5253,2,5253,2,5254,2,5254,2,5254,2,5254,2,5254,2,5254,2,5254,2,5255,2,5255,2,5255,2
"COVID-19 and nutrition programming","Family MUAC","Sher Singh Dahit","2020-05-26","https://www.en-net.org/question/3990.aspx",4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2,4458,2
"COVID-19 and nutrition programming","Feeding of wasted children with COVID 19 (question escalated to the Wasting TWG)","GTAM Wasting TWG","2020-06-19","https://www.en-net.org/question/4013.aspx",4238,1,4238,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1,4240,1
"COVID-19 and nutrition programming","Food consumption links to COVID-19","Tamsin Walters","2020-04-08","https://www.en-net.org/question/3934.aspx",4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1
"COVID-19 and nutrition programming","GTAM Podcast Series: how programmes are adapting in light of COVID-19","Natalie Sessions","2020-07-22","https://www.en-net.org/question/4039.aspx",4291,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0
"COVID-19 and nutrition programming","Guidance on COVID-19 and breastfeeding and infant care","Karleen Gribble","2020-03-29","https://www.en-net.org/question/3913.aspx",4804,1,4804,1,4804,1,4804,1,4804,1,4804,1,4804,1,4804,1,4804,1,4804,1,4804,1,4804,1,4805,1,4805,1,4805,1,4805,1,4805,1,4805,1
"COVID-19 and nutrition programming","If fresh foods are unavailable, how can packaged foods be used to provide as diverse a diet as possible?","GTAM Wasting TWG","2020-09-09","https://www.en-net.org/question/4077.aspx",4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1,4913,1
"COVID-19 and nutrition programming","IFPRI estimates, more than 200 million people are malnourished in Pakistan. The largest number of Pakistanis are vulnerable to severe COVID-19 infection. Is there any emergency plan for this?","Umbreen","2020-05-02","https://www.en-net.org/question/3971.aspx",4979,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4981,1,4981,1,4981,1,4981,1,4981,1,4981,1,4981,1,4981,1,4981,1,4981,1,4981,1
"COVID-19 and nutrition programming","Impact on acute malnutrition when reducing health services during an outbreak","Nuria Salse","2020-04-20","https://www.en-net.org/question/3952.aspx",4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1,4652,1
"COVID-19 and nutrition programming","Information Management","Anonymous 39240","2020-03-23","https://www.en-net.org/question/3899.aspx",5285,6,5285,6,5285,6,5285,6,5285,6,5285,6,5285,6,5285,6,5285,6,5287,6,5287,6,5287,6,5287,6,5287,6,5287,6,5287,6,5287,6,5287,6
"COVID-19 and nutrition programming","Is it important to check vitamin K deficiency?","Umbreen","2020-05-28","https://www.en-net.org/question/3995.aspx",4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0,4502,0
"COVID-19 and nutrition programming","Is it possible for developing countries to conduct the observational research on COVID-19 positive patients with mild to moderate infection, who are living in the isolation centers?","Umbreen","2020-04-13","https://www.en-net.org/question/3942.aspx",4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4414,0,4414,0,4414,0,4414,0,4414,0,4414,0,4414,0,4414,0,4414,0,4414,0
"COVID-19 and nutrition programming","Is the ONE HEALTH concept, which is about 16 years old, more important now?","Umbreen","2020-12-03","https://www.en-net.org/question/4146.aspx",4071,0,4071,0,4071,0,4071,0,4071,0,4071,0,4071,0,4071,0,4071,0,4071,0,4072,0,4072,0,4072,0,4072,0,4072,0,4072,0,4072,0,4072,0
"COVID-19 and nutrition programming","IYCF-E and Covid 19: questions from the field","Alessandro Iellamo","2020-03-23","https://www.en-net.org/question/3901.aspx",7566,5,7568,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7569,5,7570,5,7570,5,7570,5
"COVID-19 and nutrition programming","Looking for participants - Learning piece  GTAMs response to COVID-19","Justine Aenishaenslin","2021-03-07","https://www.en-net.org/question/4235.aspx",3810,0,3810,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3811,0,3812,0,3812,0,3812,0
"COVID-19 and nutrition programming","major nutrients composition in recovered COVID-19 Patients","Anonymous 3944","2020-04-02","https://www.en-net.org/question/3930.aspx",4419,0,4419,0,4419,0,4419,0,4419,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0,4420,0
"COVID-19 and nutrition programming","MAM treatment in Covid-19 pendemic","Anonymous 39240","2020-03-23","https://www.en-net.org/question/3900.aspx",6188,2,6188,2,6188,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2,6189,2
"COVID-19 and nutrition programming","Management of ‘at risk’ mothers and infants under 6 months  in the context of COVID 19 (escalated question to the Wasting TWG)","GTAM Wasting TWG","2020-06-23","https://www.en-net.org/question/4019.aspx",4702,1,4703,1,4703,1,4703,1,4703,1,4703,1,4703,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1
"COVID-19 and nutrition programming","Managing COVID-19 cases within wasting treatment programmes (questions escalated to the TWG)","GTAM Wasting TWG","2020-06-19","https://www.en-net.org/question/4011.aspx",4407,1,4407,1,4407,1,4407,1,4407,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1,4408,1
"COVID-19 and nutrition programming","Managing TSFP distributions during COVID 19 (escalated question to the Wasting TWG)","GTAM Wasting TWG","2020-06-23","https://www.en-net.org/question/4020.aspx",4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1,4375,1
"COVID-19 and nutrition programming","Marketing of Breastmilk Substitutes During Time of Covid-19 in Asia: Concerns and Policy Implications","Yuyi Deng","2020-07-10","https://www.en-net.org/question/4031.aspx",4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4258,0,4259,0,4259,0,4259,0
"COVID-19 and nutrition programming","Mobile-based SAM/MAM screening","Kenda Cunningham","2020-04-02","https://www.en-net.org/question/3925.aspx",5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5205,4,5206,4,5206,4,5206,4,5206,4,5206,4
"COVID-19 and nutrition programming","Multi lingual brief presentations on COVID and breastfeeding","Anne Merewood","2020-04-30","https://www.en-net.org/question/3968.aspx",4811,1,4811,1,4811,1,4811,1,4811,1,4811,1,4811,1,4811,1,4811,1,4811,1,4812,1,4812,1,4812,1,4812,1,4812,1,4812,1,4812,1,4812,1
"COVID-19 and nutrition programming","Need to understand the meaning of ""balanced diet"" to face the pandemic COVID-19 situation.","Umbreen","2020-03-21","https://www.en-net.org/question/3895.aspx",4960,2,4960,2,4960,2,4960,2,4960,2,4960,2,4960,2,4960,2,4960,2,4960,2,4960,2,4960,2,4961,2,4961,2,4961,2,4961,2,4961,2,4961,2
"COVID-19 and nutrition programming","Need visual support (image) on MUAC measurement in the context","Adama Ndiaye","2020-06-20","https://www.en-net.org/question/4016.aspx",4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0
"COVID-19 and nutrition programming","New guidance for the prevention of COVID-19 infections in camp and camp-like settings","Nada Abdelmagid","2020-04-02","https://www.en-net.org/question/3929.aspx",4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0,4480,0
"COVID-19 and nutrition programming","NEW Updates on Maternal and Child Health, Nutrition and COVID-19 - scientific journal articles –  8 October 2020","mija ververs","2020-10-08","https://www.en-net.org/question/4105.aspx",5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0,5078,0
"COVID-19 and nutrition programming","Nutrition challenges during COVID-19 pandemic","Jamila Mweta","2021-01-20","https://www.en-net.org/question/4184.aspx",4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5,4331,5
"COVID-19 and nutrition programming","Nutrition Counselling via Telephone","Mirza Faris","2020-07-12","https://www.en-net.org/question/4033.aspx",4851,8,4851,8,4852,8,4852,8,4852,8,4853,8,4853,8,4853,8,4853,8,4853,8,4854,8,4854,8,4854,8,4854,8,4855,8,4855,8,4855,8,4855,8
"COVID-19 and nutrition programming","Nutrition innovations and Adaptations in the Context of COVID-19","Natalie Sessions","2020-07-28","https://www.en-net.org/question/4045.aspx",4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0,4211,0
"COVID-19 and nutrition programming","Nutrition management in COVID patients","Anonymous 40073","2020-03-29","https://www.en-net.org/question/3914.aspx",5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6,5740,6
"COVID-19 and nutrition programming","Nutritional management of patients with COVID-19","BAPANDAYI PASCAL","2021-02-13","https://www.en-net.org/question/4202.aspx",3878,1,3878,1,3878,1,3878,1,3878,1,3879,1,3879,1,3880,1,3880,1,3880,1,3880,1,3881,1,3881,1,3881,1,3881,1,3881,1,3881,1,3881,1
"COVID-19 and nutrition programming","Phone-based screening/ early detection of wasting (escalated question to the Wasting TWG)","GTAM Wasting TWG","2020-06-19","https://www.en-net.org/question/4014.aspx",4575,1,4575,1,4575,1,4575,1,4575,1,4575,1,4576,1,4576,1,4576,1,4576,1,4576,1,4576,1,4576,1,4576,1,4576,1,4576,1,4576,1,4576,1
"COVID-19 and nutrition programming","Planning for supply chain disruption to RUTF, RUSF and CSB++","Natasha Lelijveld","2020-04-14","https://www.en-net.org/question/3946.aspx",4891,1,4891,1,4891,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1,4892,1
"COVID-19 and nutrition programming","Please share your experiences - remote training","GTAM Wasting TWG","2020-05-27","https://www.en-net.org/question/3991.aspx",4329,0,4329,0,4329,0,4329,0,4329,0,4330,0,4330,0,4330,0,4330,0,4330,0,4330,0,4330,0,4331,0,4331,0,4331,0,4331,0,4331,0,4331,0
"COVID-19 and nutrition programming","Preventive Medicine","Dr.Rabab","2020-03-28","https://www.en-net.org/question/3910.aspx",4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1,4550,1
"COVID-19 and nutrition programming","Programme adaptations in response to COVID-19","Tamsin Walters","2020-04-28","https://www.en-net.org/question/3967.aspx",5123,1,5123,1,5123,1,5123,1,5123,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1,5124,1
"COVID-19 and nutrition programming","Protocols in absence of products  (escalated question to the Wasting TWG)","GTAM Wasting TWG","2020-06-23","https://www.en-net.org/question/4018.aspx",4263,1,4263,1,4263,1,4263,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1,4264,1
"COVID-19 and nutrition programming","Questions on COVID-19 and pregnancy in relation to IYCF?","Mary Kimani","2020-03-27","https://www.en-net.org/question/3905.aspx",5112,1,5112,1,5112,1,5112,1,5112,1,5113,1,5113,1,5113,1,5113,1,5113,1,5113,1,5113,1,5114,1,5114,1,5114,1,5114,1,5114,1,5114,1
"COVID-19 and nutrition programming","Rationale for COVID 19 programme adaptations (escalated question to the Wasting TWG)","GTAM Wasting TWG","2020-06-23","https://www.en-net.org/question/4021.aspx",4728,1,4728,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1,4729,1
"COVID-19 and nutrition programming","Remote supervision of CHWs (escalated question to the Wasting TWG)","GTAM Wasting TWG","2020-07-02","https://www.en-net.org/question/4024.aspx",4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1,4231,1
"COVID-19 and nutrition programming","Remote training of community volunteer or health workers (escalated question to the Wasting TWG)","GTAM Wasting TWG","2020-07-03","https://www.en-net.org/question/4026.aspx",4791,3,4791,3,4791,3,4791,3,4791,3,4791,3,4791,3,4792,3,4792,3,4793,3,4793,3,4794,3,4794,3,4794,3,4794,3,4794,3,4794,3,4794,3
"COVID-19 and nutrition programming","Request for Case Studies on the Management of Wasting in the Context of COVID 19","GTAM Wasting TWG","2020-07-09","https://www.en-net.org/question/4030.aspx",4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4591,0,4592,0,4592,0,4592,0,4592,0,4593,0
"COVID-19 and nutrition programming","Request for information - COVID19 Adaptations in Management of Wasting","Heather Stobaugh","2020-07-30","https://www.en-net.org/question/4050.aspx",4189,0,4189,0,4189,0,4189,0,4189,0,4189,0,4189,0,4190,0,4190,0,4190,0,4191,0,4191,0,4191,0,4191,0,4191,0,4191,0,4191,0,4191,0
"COVID-19 and nutrition programming","Resources for COVID-19 and nutrition programming","Tamsin Walters","2020-04-24","https://www.en-net.org/question/3965.aspx",5030,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1,5031,1
"COVID-19 and nutrition programming","Risk of COVID-19 infection in undernourished patients (children)","Mary Kimani","2020-03-27","https://www.en-net.org/question/3906.aspx",4754,1,4755,1,4755,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1,4759,1
"COVID-19 and nutrition programming","Scale-up of treatment for wasting (questions escalated to the Wasting TWG)","GTAM Wasting TWG","2020-06-19","https://www.en-net.org/question/4012.aspx",4582,1,4582,1,4582,1,4582,1,4582,1,4582,1,4582,1,4582,1,4583,1,4583,1,4583,1,4583,1,4583,1,4583,1,4583,1,4583,1,4583,1,4583,1
"COVID-19 and nutrition programming","Shortened training during emergencies -experiences","GTAM Wasting TWG","2020-05-28","https://www.en-net.org/question/3994.aspx",4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1,4354,1
"COVID-19 and nutrition programming","Should fruit and vegetable be washed with salt water before consuming or cooked to certain temperatures to prevent transmission?","GTAM Wasting TWG","2020-08-07","https://www.en-net.org/question/4062.aspx",7604,1,7604,1,7604,1,7604,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1,7605,1
"COVID-19 and nutrition programming","Should messages that support IPC when seeking food at markets be included?","GTAM Wasting TWG","2020-08-07","https://www.en-net.org/question/4061.aspx",4253,1,4253,1,4253,1,4253,1,4253,1,4253,1,4253,1,4253,1,4253,1,4253,1,4254,1,4254,1,4254,1,4254,1,4254,1,4254,1,4254,1,4254,1
"COVID-19 and nutrition programming","Should rations be adapted to provide a protective diet?","GTAM Wasting TWG","2020-08-07","https://www.en-net.org/question/4060.aspx",4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1,4372,1
"COVID-19 and nutrition programming","Simplified Approaches in the context of COVID 19 (questions escalated to the GTAM Wasting TWG)","GTAM Wasting TWG","2020-06-18","https://www.en-net.org/question/4009.aspx",5253,2,5254,2,5255,2,5255,2,5255,2,5255,2,5255,2,5255,2,5255,2,5255,2,5255,2,5255,2,5256,2,5256,2,5256,2,5256,2,5256,2,5256,2
"COVID-19 and nutrition programming","Statement on the management of at-risk mothers and infants under six months (MAMI) in the context of COVID-19","GTAM Wasting TWG","2020-08-06","https://www.en-net.org/question/4058.aspx",4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0,4333,0
"COVID-19 and nutrition programming","Tech RRT and partners invite you to four webinars supporting nutrition programming in the COVID-19 context","Rita Abi Akar","2020-07-21","https://www.en-net.org/question/4037.aspx",4838,0,4838,0,4838,0,4838,0,4838,0,4838,0,4838,0,4838,0,4838,0,4838,0,4838,0,4838,0,4839,0,4839,0,4839,0,4839,0,4839,0,4839,0
"COVID-19 and nutrition programming","the best diet for health worker during covid 19","Anonymous 40375","2020-08-01","https://www.en-net.org/question/4052.aspx",4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0,4152,0
"COVID-19 and nutrition programming","Thursday 9th April - Webinar: Child wasting programming in response and preparation to the COVID-19 pandemic: experiences from the field","Ben Allen","2020-04-06","https://www.en-net.org/question/3932.aspx",4869,0,4869,0,4869,0,4869,0,4869,0,4869,0,4869,0,4870,0,4870,0,4870,0,4870,0,4870,0,4870,0,4870,0,4870,0,4870,0,4870,0,4870,0
"COVID-19 and nutrition programming","UNICEF MUAC Supply Chains","Hatty Barthorp","2020-04-02","https://www.en-net.org/question/3927.aspx",4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2,4798,2
"COVID-19 and nutrition programming","UNICEF-WHO guidelines 2020 prevention and treatment of wasting during Covid19","Abdul","2020-08-31","https://www.en-net.org/question/4072.aspx",4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1,4523,1
