"Theme","Topic","Author","Posted","Link","Views_20221127_005511","Replies_20221127_005511","Views_20221127_023831","Replies_20221127_023831","Views_20221127_033756","Replies_20221127_033756","Views_20221127_041324","Replies_20221127_041324","Views_20221127_051127","Replies_20221127_051127","Views_20221127_061451","Replies_20221127_061451","Views_20221127_071047","Replies_20221127_071047","Views_20221127_081350","Replies_20221127_081350","Views_20221127_091102","Replies_20221127_091102","Views_20221127_101203","Replies_20221127_101203","Views_20221127_111015","Replies_20221127_111015","Views_20221127_121823","Replies_20221127_121823","Views_20221127_131923","Replies_20221127_131923","Views_20221127_141033","Replies_20221127_141033","Views_20221127_151129","Replies_20221127_151129","Views_20221127_161349","Replies_20221127_161349","Views_20221127_171021","Replies_20221127_171021","Views_20221127_181319","Replies_20221127_181319","Views_20221127_190953","Replies_20221127_190953","Views_20221127_201217","Replies_20221127_201217"
"Cross-cutting issues","Urban malnutrition - a search for data and programme experiences","Tamsin","2012-08-16","https://www.en-net.org/question/815.aspx",8784,0,8784,0,8784,0,8784,0,8785,0,8785,0,8785,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0,8786,0
"Cross-cutting issues","WASH and nutrition discussion on the SuSanA forum","Tamsin","2016-04-07","https://www.en-net.org/question/2437.aspx",10514,4,10514,4,10514,4,10514,4,10517,4,10517,4,10517,4,10517,4,10518,4,10518,4,10518,4,10518,4,10518,4,10518,4,10519,4,10519,4,10519,4,10519,4,10519,4,10520,4
"Cross-cutting issues","WASH-Nutrition Survey: Your Input","Jona","2017-03-13","https://www.en-net.org/question/2845.aspx",8062,1,8062,1,8062,1,8062,1,8063,1,8064,1,8064,1,8064,1,8065,1,8066,1,8066,1,8066,1,8066,1,8066,1,8066,1,8066,1,8066,1,8066,1,8066,1,8066,1
"Cross-cutting issues","What are specific nutrition interventions linked to climate change.","Anonymous 2878","2015-03-26","https://www.en-net.org/question/1665.aspx",8652,4,8653,4,8653,4,8653,4,8655,4,8655,4,8655,4,8655,4,8656,4,8656,4,8656,4,8656,4,8656,4,8656,4,8656,4,8656,4,8657,4,8657,4,8657,4,8657,4
"Cross-cutting issues","Writing a university text book on NIE in Arab and Middle East Region, any suggestions, ideas or information? Thank you","Osama A. Salih","2011-03-12","https://www.en-net.org/question/378.aspx",9735,3,9735,3,9735,3,9735,3,9736,3,9736,3,9737,3,9739,3,9739,3,9739,3,9739,3,9739,3,9739,3,9739,3,9739,3,9739,3,9739,3,9739,3,9739,3,9740,3
"Food assistance","Average Family Size and WFP Emergency Operation in Kenya 2004-2006","John Borton","2009-02-18","https://www.en-net.org/question/39.aspx",14244,3,14244,3,14244,3,14244,3,14245,3,14245,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3,14246,3
"Food assistance","Calculation of Nutrient rations and General Food Distribution","Blessing","2021-10-08","https://www.en-net.org/question/4413.aspx",3978,3,3978,3,3978,3,3978,3,3979,3,3979,3,3980,3,3981,3,3981,3,3982,3,3982,3,3982,3,3982,3,3982,3,3982,3,3982,3,3982,3,3982,3,3982,3,3982,3
"Food assistance","conditional food assistance - what sensible conditions can you recommend?","Gudrun","2018-09-27","https://www.en-net.org/question/3458.aspx",8458,1,8458,1,8458,1,8458,1,8459,1,8460,1,8460,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1,8463,1
"Food assistance","CSB and HEB suppliers in Asia","Diane Baik","2020-05-05","https://www.en-net.org/question/3972.aspx",6901,0,6901,0,6901,0,6901,0,6903,0,6903,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6904,0,6905,0
"Food assistance","Data analysis tools","Jameel Matar","2022-08-24","https://www.en-net.org/question/4655.aspx",401,1,401,1,401,1,401,1,402,1,402,1,403,1,404,1,404,1,404,1,404,1,404,1,404,1,404,1,404,1,404,1,404,1,404,1,404,1,404,1
"Food assistance","Developing fortified cereals and porridge recipe to fight malnutrition.","CRR","2018-01-24","https://www.en-net.org/question/3203.aspx",9220,0,9220,0,9220,0,9220,0,9222,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0
"Food assistance","Does anyone have an official definition for Diet Quality?","Noreen M Mucha","2013-06-19","https://www.en-net.org/question/1084.aspx",12615,0,12615,0,12615,0,12616,0,12617,0,12617,0,12617,0,12617,0,12617,0,12617,0,12617,0,12617,0,12617,0,12617,0,12617,0,12617,0,12618,0,12618,0,12618,0,12619,0
"Food assistance","e-voucher program for Lebanese families","joseph Antoury","2020-03-12","https://www.en-net.org/question/3878.aspx",7064,0,7064,0,7064,0,7064,0,7065,0,7065,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0
"Food assistance","Emergency threshold for kilocalories per person per day","Erik Johnson","2013-12-09","https://www.en-net.org/question/1224.aspx",11177,0,11177,0,11177,0,11178,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0,11179,0
"Food assistance","Evaluation of a food for education program","Anonymous 2852","2015-05-06","https://www.en-net.org/question/1710.aspx",11975,4,11975,4,11975,4,11975,4,11977,4,11977,4,11977,4,11977,4,11978,4,11979,4,11979,4,11979,4,11979,4,11979,4,11979,4,11979,4,11979,4,11979,4,11979,4,11979,4
"Food assistance","Evaluation of EC’s integrated approach to food assistance and nutrition in humanitarian contexts","Tanya Khara Latimore","2012-12-04","https://www.en-net.org/question/925.aspx",11425,0,11425,0,11425,0,11425,0,11426,0,11426,0,11427,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0,11428,0
"Food assistance","Food Basket Monitoring","Alexandra Rutishauser-Perera","2012-06-27","https://www.en-net.org/question/773.aspx",11551,0,11552,0,11552,0,11552,0,11553,0,11554,0,11554,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0,11555,0
"Food assistance","Food ration","Kassahun Habtemariam","2010-02-23","https://www.en-net.org/question/183.aspx",13346,4,13346,4,13346,4,13347,4,13348,4,13348,4,13348,4,13348,4,13349,4,13349,4,13349,4,13349,4,13349,4,13349,4,13349,4,13349,4,13350,4,13350,4,13350,4,13350,4
"Food assistance","HEBs for young children 6-12 months","Megan Gayford","2015-01-06","https://www.en-net.org/question/1584.aspx",11063,2,11063,2,11063,2,11063,2,11065,2,11065,2,11065,2,11065,2,11065,2,11066,2,11066,2,11066,2,11066,2,11066,2,11066,2,11066,2,11066,2,11066,2,11066,2,11067,2
"Food assistance","High Energy Biscuit Suppliers","Colleen Emary","2019-06-12","https://www.en-net.org/question/3696.aspx",7736,3,7737,3,7737,3,7737,3,7740,3,7740,3,7741,3,7741,3,7742,3,7742,3,7742,3,7742,3,7742,3,7742,3,7742,3,7742,3,7742,3,7742,3,7742,3,7742,3
"Food assistance","How best to find dietary gaps in micronutrients in a population","Marie McGrath","2016-08-11","https://www.en-net.org/question/2586.aspx",10701,0,10701,0,10701,0,10702,0,10703,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0,10704,0
"Food assistance","How to Make school feeding program nutrition sensitive - COVID-19","Anonymous 3422","2020-09-17","https://www.en-net.org/question/4086.aspx",7203,1,7203,1,7203,1,7203,1,7206,1,7206,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1,7207,1
"Food assistance","Impact of FCS of household on children (U-5) nutrition status","AS","2016-02-04","https://www.en-net.org/question/2353.aspx",16623,8,16624,8,16624,8,16624,8,16628,8,16628,8,16628,8,16628,8,16628,8,16628,8,16629,8,16629,8,16629,8,16630,8,16630,8,16630,8,16630,8,16630,8,16630,8,16630,8
"Food assistance","Information on Emergency Recuperation Ration","Anonymous 3677","2017-03-12","https://www.en-net.org/question/2843.aspx",10712,2,10712,2,10712,2,10712,2,10713,2,10714,2,10716,2,10716,2,10716,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2
"Food assistance","Integrating nutrition component in cash and voucher programmes","Judith Mutala","2015-04-01","https://www.en-net.org/question/1674.aspx",11657,5,11657,5,11657,5,11657,5,11659,5,11659,5,11659,5,11659,5,11659,5,11659,5,11659,5,11659,5,11659,5,11659,5,11659,5,11659,5,11660,5,11660,5,11660,5,11660,5
"Food assistance","Need a first practical step to start fighting against the malnutrition in Pakistan","Ambreen","2018-02-08","https://www.en-net.org/question/3220.aspx",10344,2,10345,2,10345,2,10345,2,10346,2,10347,2,10347,2,10347,2,10347,2,10349,2,10349,2,10349,2,10349,2,10349,2,10349,2,10349,2,10350,2,10350,2,10350,2,10350,2
"Food assistance","Need to assist","Anonymous 40504","2020-12-18","https://www.en-net.org/question/4161.aspx",5749,0,5749,0,5749,0,5749,0,5751,0,5751,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0,5752,0
"Food assistance","NRG-5 compact food emergency rations","Bibiana Jumwa","2011-10-28","https://www.en-net.org/question/560.aspx",11722,0,11722,0,11722,0,11724,0,11725,0,11725,0,11725,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0,11728,0
"Food assistance","Nutritional implications of consumption of unmilled grain","Megan","2016-04-12","https://www.en-net.org/question/2446.aspx",11989,3,11989,3,11989,3,11990,3,11992,3,11993,3,11993,3,11993,3,11993,3,11993,3,11993,3,11993,3,11993,3,11994,3,11994,3,11994,3,11994,3,11994,3,11994,3,11994,3
"Food assistance","Ration alimentaire en cas d'urgence","Flor Carzon","2017-11-27","https://www.en-net.org/question/3134.aspx",9323,0,9323,0,9323,0,9323,0,9324,0,9325,0,9325,0,9325,0,9325,0,9325,0,9325,0,9325,0,9325,0,9325,0,9326,0,9326,0,9327,0,9327,0,9327,0,9327,0
"Food assistance","Re: Impact of food aid on agricultural  labour supply and productivity","Sam Oluka","2010-04-20","https://www.en-net.org/question/210.aspx",15621,1,15621,1,15621,1,15621,1,15623,1,15623,1,15623,1,15623,1,15623,1,15624,1,15624,1,15627,1,15627,1,15627,1,15627,1,15627,1,15627,1,15627,1,15627,1,15629,1
"Food assistance","Recommended Nutrient Intake","Sophiya Uprety","2012-05-18","https://www.en-net.org/question/735.aspx",12217,2,12217,2,12217,2,12217,2,12218,2,12218,2,12218,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2
"Food assistance","Sample size considerations for a pilot study","Assumpta Ndumi","2010-02-02","https://www.en-net.org/question/181.aspx",13537,1,13537,1,13537,1,13538,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1,13539,1
"Food assistance","Set up of General Food Distribution","Alexander","2016-08-09","https://www.en-net.org/question/2585.aspx",13006,5,13006,5,13006,5,13006,5,13007,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5,13008,5
"Food assistance","Soybean Oil vs. Palm Oil provision","Anonymous 104","2009-03-03","https://www.en-net.org/question/56.aspx",20786,5,20786,5,20787,5,20788,5,20789,5,20789,5,20789,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5,20792,5
"Food assistance","standards for kitchens/storage/hygiene for institutional feeding or wet feeding, do they exist?","Mija Ververs","2014-06-10","https://www.en-net.org/question/1392.aspx",12024,2,12024,2,12026,2,12026,2,12027,2,12028,2,12028,2,12028,2,12029,2,12030,2,12030,2,12031,2,12031,2,12031,2,12031,2,12031,2,12031,2,12031,2,12031,2,12031,2
"Food assistance","Template needed: food distribution exit interview and PDM","Isabelle Modigell","2020-04-18","https://www.en-net.org/question/3950.aspx",7154,0,7154,0,7155,0,7155,0,7156,0,7156,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0,7157,0
"Food assistance","Use of oil seed cakes for human consumption","Pushpa Acharya","2019-08-14","https://www.en-net.org/question/3729.aspx",11180,7,11180,7,11180,7,11180,7,11181,7,11181,7,11182,7,11183,7,11183,7,11183,7,11183,7,11183,7,11183,7,11183,7,11184,7,11184,7,11184,7,11184,7,11184,7,11184,7
"Food assistance","What are the graduation criteria from Food assistance projects regardless of the modality?","Tammam Ali Mohammed Ahmed","2020-03-03","https://www.en-net.org/question/3870.aspx",7693,3,7693,3,7693,3,7693,3,7694,3,7694,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3,7695,3
"Infant and young child feeding interventions","40th anniversary of the International Code of Marketing of Breast-Milk Substitutes","Alessandro Iellamo","2021-05-05","https://www.en-net.org/question/4289.aspx",3741,0,3741,0,3741,0,3741,0,3742,0,3742,0,3743,0,3743,0,3744,0,3744,0,3744,0,3744,0,3744,0,3744,0,3744,0,3744,0,3744,0,3744,0,3744,0,3744,0
"Infant and young child feeding interventions","A Summary of Assessment Findings and Recommendations: The Situation of Refugee and Migrant Women, Greece	2016","Jodine Chase","2017-01-17","https://www.en-net.org/question/2783.aspx",9163,10,9163,10,9163,10,9163,10,9164,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10,9165,10
"Infant and young child feeding interventions","Administrative data on Birth Weight","Mehrab Bakhtiar","2016-09-21","https://www.en-net.org/question/2647.aspx",7441,0,7442,0,7442,0,7442,0,7443,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0,7444,0
"Infant and young child feeding interventions","Afghanistan: Breastfeeding support expertise?","Isabelle Modigell","2021-02-03","https://www.en-net.org/question/4193.aspx",4213,5,4213,5,4213,5,4213,5,4214,5,4214,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5,4215,5
"Infant and young child feeding interventions","Announcement: New IYCF- E Research Repository","Jodine Chase","2022-07-20","https://www.en-net.org/question/4630.aspx",407,0,407,0,407,0,407,0,408,0,408,0,408,0,409,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0
"Infant and young child feeding interventions","Any one can share Documents on Comparative Costing Study (Cost effective analysis) of Wet Feeding interventions to compare with IYCF interventions?","Bulus Sani Shabanda","2019-09-02","https://www.en-net.org/question/3742.aspx",4677,0,4677,0,4677,0,4677,0,4678,0,4678,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0
"Infant and young child feeding interventions","Application of the Code with Vulnerable Families in Developed Countries","Sara Luis Hannan","2021-08-12","https://www.en-net.org/question/4373.aspx",4067,4,4067,4,4067,4,4067,4,4068,4,4068,4,4069,4,4069,4,4069,4,4070,4,4070,4,4070,4,4070,4,4070,4,4070,4,4070,4,4070,4,4070,4,4070,4,4070,4
"Infant and young child feeding interventions","Appropriate use of intercepted BMS in emergencies","Astrid","2011-10-14","https://www.en-net.org/question/546.aspx",9621,4,9621,4,9621,4,9621,4,9622,4,9622,4,9623,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4,9624,4
"Infant and young child feeding interventions","Area graphs for feeding practices","Alice Burrell","2015-06-24","https://www.en-net.org/question/1804.aspx",8703,3,8704,3,8704,3,8705,3,8706,3,8706,3,8706,3,8706,3,8706,3,8706,3,8706,3,8706,3,8706,3,8707,3,8707,3,8707,3,8707,3,8707,3,8707,3,8707,3
"Infant and young child feeding interventions","Assessing 'FASS' criteria in order to appropriately target BMS","Victoria Sibson","2009-03-17","https://www.en-net.org/question/68.aspx",10966,6,10966,6,10966,6,10966,6,10967,6,10967,6,10967,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6,10968,6
"Infant and young child feeding interventions","Assessment of impact of Fathers' support group","Dr. James Oloyede","2021-05-20","https://www.en-net.org/question/4304.aspx",4297,5,4297,5,4297,5,4297,5,4298,5,4298,5,4299,5,4299,5,4299,5,4300,5,4300,5,4300,5,4300,5,4300,5,4300,5,4300,5,4300,5,4300,5,4300,5,4300,5
"Infant and young child feeding interventions","Assessment of impact of Fathers' support group on IYCF & child care","Dr. James Oloyede","2021-10-05","https://www.en-net.org/question/4412.aspx",3443,0,3443,0,3443,0,3443,0,3444,0,3444,0,3445,0,3445,0,3445,0,3445,0,3445,0,3445,0,3445,0,3445,0,3445,0,3445,0,3445,0,3446,0,3446,0,3446,0
"Infant and young child feeding interventions","Baby Friendly Community Initiative","Anonymous 2824","2022-07-25","https://www.en-net.org/question/4634.aspx",488,1,488,1,488,1,488,1,489,1,489,1,489,1,490,1,490,1,490,1,490,1,490,1,490,1,490,1,490,1,490,1,490,1,490,1,490,1,491,1
"Infant and young child feeding interventions","Barriers to Complementary Feeding","Charulatha Banerjee","2014-09-10","https://www.en-net.org/question/1473.aspx",10355,4,10355,4,10355,4,10356,4,10357,4,10357,4,10357,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4,10358,4
"Infant and young child feeding interventions","BBC coverage of infant feeding in the Yemen","Patti Rundall","2016-09-22","https://www.en-net.org/question/2651.aspx",8082,0,8082,0,8082,0,8082,0,8083,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0,8084,0
"Infant and young child feeding interventions","Behaviour Change: duration/points of contact needed?","Aisling Daly","2014-07-25","https://www.en-net.org/question/1428.aspx",9044,1,9044,1,9045,1,9045,1,9046,1,9046,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1,9047,1
"Infant and young child feeding interventions","Benefit cost analysis and cost effectiveness studies of feeding programmes","Anonymous 467","2010-10-07","https://www.en-net.org/question/277.aspx",8677,0,8677,0,8677,0,8677,0,8678,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0,8679,0
"Infant and young child feeding interventions","Bioavailability of micronutrients in breast milk","Milly","2013-01-24","https://www.en-net.org/question/953.aspx",13597,3,13598,3,13598,3,13598,3,13599,3,13599,3,13599,3,13600,3,13600,3,13600,3,13600,3,13601,3,13601,3,13601,3,13601,3,13601,3,13601,3,13601,3,13601,3,13601,3
"Infant and young child feeding interventions","BMS Programming Guide","Aung Thu Chai","2022-11-21","https://www.en-net.org/question/4719.aspx",196,3,197,3,198,3,198,3,198,3,199,3,200,3,201,3,201,3,202,3,202,3,203,3,204,3,204,3,205,3,205,3,205,3,205,3,205,3,205,3
"Infant and young child feeding interventions","Boiled or not? Bottled water for preparation of infant formula","mija ververs","2019-02-05","https://www.en-net.org/question/3550.aspx",8793,15,8794,15,8794,15,8794,15,8795,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15,8796,15
"Infant and young child feeding interventions","Bottle Exchange","Isabelle Modigell","2018-12-23","https://www.en-net.org/question/3518.aspx",5416,0,5416,0,5416,0,5416,0,5417,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5418,0,5419,0,5419,0
"Infant and young child feeding interventions","Breast Feeding Corner","Anonymous 1608","2012-09-21","https://www.en-net.org/question/853.aspx",8865,1,8865,1,8865,1,8865,1,8866,1,8866,1,8866,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1,8867,1
"Infant and young child feeding interventions","breastfeeding","Anonymous 195","2010-08-18","https://www.en-net.org/question/243.aspx",15933,13,15933,13,15934,13,15934,13,15938,13,15938,13,15938,13,15938,13,15938,13,15938,13,15939,13,15939,13,15939,13,15939,13,15940,13,15940,13,15940,13,15940,13,15940,13,15941,13
"Infant and young child feeding interventions","breastfeeding","Anonymous 195","2010-08-20","https://www.en-net.org/question/246.aspx",8495,0,8495,0,8495,0,8495,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0,8497,0
"Infant and young child feeding interventions","Breastfeeding","Lucy Dominak","2020-12-17","https://www.en-net.org/question/4159.aspx",4093,0,4093,0,4093,0,4093,0,4094,0,4094,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0
"Infant and young child feeding interventions","Breastfeeding and its benefits","Anonymous 226","2010-01-07","https://www.en-net.org/question/178.aspx",13872,3,13872,3,13872,3,13873,3,13874,3,13874,3,13874,3,13874,3,13874,3,13874,3,13875,3,13875,3,13875,3,13875,3,13875,3,13875,3,13875,3,13875,3,13875,3,13875,3
"Infant and young child feeding interventions","breastfeeding at night","mona maman","2015-11-17","https://www.en-net.org/question/2267.aspx",8369,1,8369,1,8369,1,8369,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1,8371,1
"Infant and young child feeding interventions","Breastfeeding group support","Anna Bexten","2021-01-31","https://www.en-net.org/question/4189.aspx",4250,5,4250,5,4250,5,4250,5,4251,5,4251,5,4252,5,4252,5,4252,5,4252,5,4252,5,4252,5,4252,5,4252,5,4252,5,4252,5,4253,5,4253,5,4253,5,4253,5
"Infant and young child feeding interventions","Breastfeeding problems and food supplements. Any association?","Casie Tesfai","2011-02-16","https://www.en-net.org/question/353.aspx",12577,9,12577,9,12577,9,12578,9,12579,9,12580,9,12580,9,12580,9,12580,9,12580,9,12580,9,12580,9,12580,9,12580,9,12580,9,12581,9,12581,9,12581,9,12582,9,12582,9
"Infant and young child feeding interventions","Breastfeeding Tent Picture","Anita","2015-11-20","https://www.en-net.org/question/2270.aspx",14882,14,14882,14,14882,14,14882,14,14884,14,14884,14,14885,14,14885,14,14886,14,14886,14,14886,14,14887,14,14887,14,14887,14,14887,14,14887,14,14887,14,14887,14,14887,14,14888,14
"Infant and young child feeding interventions","Calculating amount of ingredients needed to formulate a complementary food product","Theo Dusingizimana","2021-06-29","https://www.en-net.org/question/4344.aspx",4849,32,4849,32,4849,32,4849,32,4850,32,4850,32,4851,32,4851,32,4851,32,4852,32,4852,32,4852,32,4852,32,4852,32,4853,32,4853,32,4853,32,4853,32,4853,32,4853,32
"Infant and young child feeding interventions","Calculating MAD - Minimum acceptable diet","COOPI","2016-11-30","https://www.en-net.org/question/2751.aspx",9306,0,9306,0,9306,0,9306,0,9307,0,9308,0,9308,0,9308,0,9308,0,9309,0,9309,0,9309,0,9309,0,9309,0,9309,0,9309,0,9309,0,9309,0,9309,0,9309,0
"Infant and young child feeding interventions","Calculating Relactation Success Rate","Isabelle Modigell","2022-04-29","https://www.en-net.org/question/4556.aspx",1125,13,1125,13,1125,13,1125,13,1126,13,1126,13,1127,13,1128,13,1128,13,1129,13,1129,13,1129,13,1129,13,1129,13,1129,13,1129,13,1129,13,1129,13,1129,13,1129,13
"Infant and young child feeding interventions","Calculation of Minimum Diet Diversity for children above 23 months","Anonymous 422","2011-10-21","https://www.en-net.org/question/555.aspx",12217,2,12217,2,12217,2,12217,2,12218,2,12218,2,12218,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2,12219,2
"Infant and young child feeding interventions","Call for input to 'Making nutrition an integral part of Universal Health Coverage' Tokyo 2020","Tamsin","2019-05-10","https://www.en-net.org/question/3644.aspx",5336,0,5336,0,5336,0,5336,0,5337,0,5337,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0,5338,0
"Infant and young child feeding interventions","Call for submission of Case Studies for series of Webinars on Infant and Young Child Feeding in Emergencies - Operational Guidance","Linda Shaker Berbari","2020-04-01","https://www.en-net.org/question/3920.aspx",4777,0,4777,0,4777,0,4777,0,4778,0,4778,0,4779,0,4779,0,4780,0,4781,0,4781,0,4782,0,4782,0,4782,0,4782,0,4782,0,4782,0,4782,0,4782,0,4782,0
"Infant and young child feeding interventions","Call to submit topics/interventions for IFE Core Group 2021 IYCF-E webinars!","Jodine Chase","2021-05-26","https://www.en-net.org/question/4309.aspx",4455,4,4455,4,4455,4,4455,4,4456,4,4456,4,4457,4,4457,4,4458,4,4458,4,4458,4,4458,4,4458,4,4458,4,4458,4,4458,4,4458,4,4458,4,4458,4,4458,4
"Infant and young child feeding interventions","Callenges in collecting weight charts for nutrition surveillance","COOPI","2015-12-29","https://www.en-net.org/question/2314.aspx",8234,0,8234,0,8234,0,8234,0,8236,0,8236,0,8236,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0,8238,0
"Infant and young child feeding interventions","Calorie amounts","Anonymous 94","2009-08-23","https://www.en-net.org/question/131.aspx",10178,2,10178,2,10179,2,10179,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2,10180,2
"Infant and young child feeding interventions","Care Group Model","Halima S Hillow","2015-05-25","https://www.en-net.org/question/1745.aspx",9063,8,9063,8,9063,8,9064,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8,9065,8
"Infant and young child feeding interventions","Case Studies/Reports on Complementary Feeding Interventions for HTP","Astrid","2011-05-25","https://www.en-net.org/question/439.aspx",8926,0,8926,0,8926,0,8926,0,8927,0,8927,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0,8928,0
"Infant and young child feeding interventions","Cash and IYCF Messaging","Brooke Bauer (GNC Technical Alliance)","2022-07-01","https://www.en-net.org/question/4605.aspx",515,2,515,2,515,2,515,2,516,2,516,2,516,2,517,2,517,2,517,2,517,2,517,2,517,2,517,2,518,2,518,2,518,2,518,2,518,2,518,2
"Infant and young child feeding interventions","Cause-effect","Halima S Hillow","2015-10-10","https://www.en-net.org/question/1951.aspx",8927,7,8927,7,8927,7,8928,7,8929,7,8929,7,8929,7,8929,7,8930,7,8930,7,8930,7,8930,7,8930,7,8930,7,8930,7,8930,7,8930,7,8930,7,8930,7,8930,7
"Infant and young child feeding interventions","Challenges of implementing policy guidance in different emergency contexts","Marie McGrath","2010-04-26","https://www.en-net.org/question/213.aspx",9531,0,9532,0,9532,0,9533,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0,9537,0
