"Theme","Topic","Author","Posted","Link","Views_20230901_004721","Replies_20230901_004721","Views_20230901_015628","Replies_20230901_015628","Views_20230901_022818","Replies_20230901_022818","Views_20230901_031750","Replies_20230901_031750","Views_20230901_041854","Replies_20230901_041854","Views_20230901_051658","Replies_20230901_051658","Views_20230901_062028","Replies_20230901_062028","Views_20230901_071655","Replies_20230901_071655","Views_20230901_081952","Replies_20230901_081952","Views_20230901_091739","Replies_20230901_091739","Views_20230901_101743","Replies_20230901_101743","Views_20230901_111551","Replies_20230901_111551","Views_20230901_122347","Replies_20230901_122347","Views_20230901_131941","Replies_20230901_131941","Views_20230901_141636","Replies_20230901_141636","Views_20230901_151710","Replies_20230901_151710","Views_20230901_161845","Replies_20230901_161845","Views_20230901_171709","Replies_20230901_171709","Views_20230901_181750","Replies_20230901_181750","Views_20230901_191535","Replies_20230901_191535","Views_20230901_201732","Replies_20230901_201732","Views_20230901_211537","Replies_20230901_211537","Views_20230901_221617","Replies_20230901_221617","Views_20230901_231707","Replies_20230901_231707","Views_20230902_004349","Replies_20230902_004349","Views_20230902_014710","Replies_20230902_014710","Views_20230902_022016","Replies_20230902_022016","Views_20230902_031711","Replies_20230902_031711","Views_20230902_041809","Replies_20230902_041809","Views_20230902_051616","Replies_20230902_051616","Views_20230902_061902","Replies_20230902_061902","Views_20230902_071601","Replies_20230902_071601","Views_20230902_081859","Replies_20230902_081859","Views_20230902_091625","Replies_20230902_091625","Views_20230902_101657","Replies_20230902_101657","Views_20230902_111451","Replies_20230902_111451","Views_20230902_122210","Replies_20230902_122210","Views_20230902_131648","Replies_20230902_131648","Views_20230902_141542","Replies_20230902_141542","Views_20230902_151542","Replies_20230902_151542","Views_20230902_161731","Replies_20230902_161731","Views_20230902_171613","Replies_20230902_171613","Views_20230902_181749","Replies_20230902_181749","Views_20230902_191428","Replies_20230902_191428","Views_20230902_201628","Replies_20230902_201628","Views_20230902_211509","Replies_20230902_211509","Views_20230902_221541","Replies_20230902_221541","Views_20230902_231559","Replies_20230902_231559","Views_20230903_004744","Replies_20230903_004744","Views_20230903_015216","Replies_20230903_015216","Views_20230903_022408","Replies_20230903_022408","Views_20230903_031708","Replies_20230903_031708","Views_20230903_041820","Replies_20230903_041820","Views_20230903_051536","Replies_20230903_051536","Views_20230903_061834","Replies_20230903_061834","Views_20230903_071553","Replies_20230903_071553","Views_20230903_081838","Replies_20230903_081838","Views_20230903_091623","Replies_20230903_091623","Views_20230903_101639","Replies_20230903_101639","Views_20230903_111544","Replies_20230903_111544","Views_20230903_122207","Replies_20230903_122207","Views_20230903_131655","Replies_20230903_131655","Views_20230903_141609","Replies_20230903_141609","Views_20230903_151619","Replies_20230903_151619","Views_20230903_161812","Replies_20230903_161812","Views_20230903_171610","Replies_20230903_171610","Views_20230903_181736","Replies_20230903_181736","Views_20230903_191450","Replies_20230903_191450","Views_20230903_201638","Replies_20230903_201638","Views_20230903_211548","Replies_20230903_211548","Views_20230903_221605","Replies_20230903_221605","Views_20230903_231619","Replies_20230903_231619","Views_20230904_004601","Replies_20230904_004601","Views_20230904_015039","Replies_20230904_015039","Views_20230904_022401","Replies_20230904_022401","Views_20230904_031739","Replies_20230904_031739","Views_20230904_041926","Replies_20230904_041926","Views_20230904_051651","Replies_20230904_051651","Views_20230904_062047","Replies_20230904_062047","Views_20230904_071707","Replies_20230904_071707","Views_20230904_081957","Replies_20230904_081957","Views_20230904_091803","Replies_20230904_091803","Views_20230904_101855","Replies_20230904_101855","Views_20230904_111529","Replies_20230904_111529","Views_20230904_122408","Replies_20230904_122408","Views_20230904_131947","Replies_20230904_131947","Views_20230904_141646","Replies_20230904_141646","Views_20230904_151808","Replies_20230904_151808","Views_20230904_161937","Replies_20230904_161937","Views_20230904_171651","Replies_20230904_171651","Views_20230904_181856","Replies_20230904_181856","Views_20230904_191636","Replies_20230904_191636","Views_20230904_201638","Replies_20230904_201638","Views_20230904_221620","Replies_20230904_221620","Views_20230904_231706","Replies_20230904_231706","Views_20230905_004426","Replies_20230905_004426","Views_20230905_014859","Replies_20230905_014859","Views_20230905_022257","Replies_20230905_022257","Views_20230905_031757","Replies_20230905_031757","Views_20230905_051735","Replies_20230905_051735","Views_20230905_062011","Replies_20230905_062011","Views_20230905_071710","Replies_20230905_071710","Views_20230905_082035","Replies_20230905_082035","Views_20230905_101731","Replies_20230905_101731","Views_20230905_111622","Replies_20230905_111622","Views_20230905_122346","Replies_20230905_122346","Views_20230905_132042","Replies_20230905_132042","Views_20230905_141756","Replies_20230905_141756","Views_20230905_151721","Replies_20230905_151721","Views_20230905_161901","Replies_20230905_161901","Views_20230905_171615","Replies_20230905_171615","Views_20230905_181932","Replies_20230905_181932","Views_20230905_191533","Replies_20230905_191533","Views_20230905_201739","Replies_20230905_201739"
"Management of wasting/acute malnutrition","Inpatient Therapeutic Care (ITC)","Sher Singh Dahit","2020-08-03","https://www.en-net.org/question/4053.aspx",4970,1,4970,1,4970,1,4971,1,4971,1,4971,1,4971,1,4971,1,4971,1,4971,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4972,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4973,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4974,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4975,1,4976,1,4976,1,4977,1,4978,1,4978,1,4978,1,4978,1,4980,1,4981,1,4981,1,4981,1,4983,1,4983,1,4983,1,4983,1,4983,1,4985,1,4985,1,4985,1,4985,1,4987,1,4987,1,4987,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1,4988,1
"Management of wasting/acute malnutrition","Inpatients with moderate malnutrition and medical complications","Anonymous 94","2013-08-11","https://www.en-net.org/question/1116.aspx",12486,7,12488,7,12488,7,12488,7,12488,7,12488,7,12488,7,12488,7,12488,7,12488,7,12490,7,12490,7,12490,7,12490,7,12490,7,12491,7,12491,7,12491,7,12491,7,12491,7,12491,7,12491,7,12491,7,12491,7,12491,7,12491,7,12492,7,12492,7,12492,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12493,7,12494,7,12494,7,12494,7,12494,7,12494,7,12495,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12496,7,12497,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12498,7,12500,7,12501,7,12501,7,12501,7,12504,7,12504,7,12504,7,12504,7,12504,7,12505,7,12505,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7,12506,7
"Management of wasting/acute malnutrition","Integrating CMAM and IYCF","Ali Maclaine","2009-07-16","https://www.en-net.org/question/113.aspx",14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14269,5,14270,5,14271,5,14271,5,14271,5,14271,5,14271,5,14271,5,14271,5,14271,5,14271,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14272,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14273,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14274,5,14276,5,14276,5,14279,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5,14281,5
"Management of wasting/acute malnutrition","Integrity of minerals and vitamins in grilled/fried CSB + and ++","Sophie Whitney","2013-07-19","https://www.en-net.org/question/1102.aspx",9850,2,9851,2,9851,2,9851,2,9851,2,9851,2,9851,2,9851,2,9851,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9852,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9853,2,9854,2,9855,2,9855,2,9856,2,9858,2,9858,2,9859,2,9859,2,9859,2,9859,2,9859,2,9859,2,9859,2,9859,2,9859,2,9859,2,9859,2,9860,2,9860,2,9860,2,9860,2,9860,2,9861,2,9863,2,9863,2,9863,2,9863,2,9863,2
"Management of wasting/acute malnutrition","Intergrating CMAM in routine health services","Rogers Wanyama","2010-10-16","https://www.en-net.org/question/285.aspx",11248,3,11248,3,11248,3,11248,3,11250,3,11251,3,11251,3,11251,3,11252,3,11253,3,11254,3,11254,3,11257,3,11258,3,11259,3,11262,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11264,3,11265,3,11265,3,11265,3,11265,3,11265,3,11265,3,11265,3,11265,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11266,3,11267,3,11269,3,11269,3,11269,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11271,3,11272,3,11272,3,11274,3,11274,3,11274,3,11274,3,11274,3,11274,3,11274,3,11274,3,11274,3
"Management of wasting/acute malnutrition","Investigation period necessary for researching effect of sharing in MAM/SAM programming: Senegal","Eric S. Anderson","2016-07-12","https://www.en-net.org/question/2550.aspx",9191,2,9191,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9192,2,9196,2,9196,2,9196,2,9199,2,9199,2,9199,2,9199,2,9199,2,9199,2,9199,2,9199,2,9199,2,9199,2,9199,2,9199,2,9201,2,9201,2,9201,2,9201,2,9201,2,9201,2,9201,2,9201,2,9201,2,9201,2,9201,2,9201,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9202,2,9204,2,9206,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9210,2,9212,2,9214,2,9218,2,9220,2,9220,2,9220,2,9221,2,9223,2,9223,2,9223,2,9223,2,9233,2,9233,2,9233,2,9233,2,9233,2,9233,2,9233,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9235,2,9235,2,9235,2,9235,2,9235,2,9235,2,9235,2,9235,2
"Management of wasting/acute malnutrition","Iron folic acid supplementation in MAM children in SFP","Anonymous 32524","2019-06-07","https://www.en-net.org/question/3689.aspx",8782,2,8782,2,8782,2,8782,2,8782,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8783,2,8785,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8786,2,8787,2,8787,2,8787,2,8787,2,8787,2,8787,2,8787,2,8787,2,8787,2,8787,2,8787,2,8788,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8790,2,8790,2,8790,2,8791,2,8791,2,8791,2,8791,2,8791,2,8791,2,8791,2,8791,2,8791,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8792,2,8794,2,8794,2,8794,2,8794,2,8794,2,8796,2,8798,2,8798,2,8800,2,8802,2,8803,2,8803,2,8804,2,8804,2,8804,2,8804,2,8805,2,8805,2,8805,2,8805,2,8805,2,8805,2,8805,2,8805,2,8806,2,8806,2,8806,2,8806,2,8806,2,8806,2,8806,2,8806,2,8807,2,8807,2,8808,2
"Management of wasting/acute malnutrition","Is it correct to say one beneficiary in BSFP, if absent for 3 or more weeks visit, to say defaulter ? as we labeled in OTP/ TSFP ?","Zelalem Tilahun","2015-10-20","https://www.en-net.org/question/2223.aspx",9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9264,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9265,2,9266,2,9266,2,9266,2,9266,2,9266,2,9266,2,9266,2,9266,2,9266,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9267,2,9269,2,9269,2,9269,2,9270,2,9272,2,9272,2,9272,2,9272,2,9272,2,9272,2,9272,2,9272,2,9273,2,9273,2,9273,2,9273,2,9273,2,9274,2,9274,2,9274,2,9274,2,9274,2,9274,2,9274,2,9274,2,9274,2,9274,2,9274,2,9274,2
"Management of wasting/acute malnutrition","Is it possible to add skimmed milk powder to Hyderabad Mix?","Dr. Ishaprasaf Bhagwat","2013-03-25","https://www.en-net.org/question/1007.aspx",10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10629,1,10630,1,10630,1,10630,1,10630,1,10630,1,10630,1,10630,1,10630,1,10630,1,10630,1,10630,1,10630,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10631,1,10633,1,10633,1,10633,1,10633,1,10635,1,10635,1,10635,1,10635,1,10635,1,10635,1,10635,1,10635,1,10635,1,10635,1,10635,1,10635,1,10636,1,10637,1,10637,1,10637,1,10637,1,10637,1,10637,1,10638,1,10638,1,10638,1,10638,1,10638,1,10638,1
"Management of wasting/acute malnutrition","Is it possible to have nutrition programs for over 5 who acutely malnourished (SAM) apart from MAM service for only PLW (lactating mothers with kid<6 months and Preg women from her 2nd trimester)?","Ahmed Ali Issack","2016-02-02","https://www.en-net.org/question/2346.aspx",8488,1,8488,1,8488,1,8488,1,8488,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8489,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8490,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8491,1,8493,1,8493,1,8493,1,8495,1,8495,1,8495,1,8495,1,8495,1,8495,1,8495,1,8496,1,8496,1,8498,1,8498,1,8500,1,8500,1,8500,1,8500,1,8501,1,8501,1,8501,1,8501,1,8501,1,8501,1,8501,1,8501,1,8501,1
"Management of wasting/acute malnutrition","Is MAM treatment still relevant ?","Anonymous 2822","2015-02-19","https://www.en-net.org/question/1626.aspx",14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14889,10,14890,10,14890,10,14890,10,14891,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14892,10,14893,10,14893,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14894,10,14895,10,14895,10,14895,10,14895,10,14895,10,14895,10,14895,10,14895,10,14896,10,14896,10,14896,10,14898,10,14898,10,14898,10,14898,10,14898,10,14899,10,14899,10,14901,10,14901,10,14901,10,14901,10,14903,10,14904,10,14904,10,14905,10,14907,10,14908,10,14908,10,14908,10,14908,10,14909,10,14909,10,14909,10,14909,10,14909,10,14910,10,14910,10,14910,10,14910,10,14910,10,14910,10,14910,10,14911,10,14911,10,14911,10,14911,10
"Management of wasting/acute malnutrition","Is Plumpy Doz safe to give to SAM children?","Anonymous 411","2010-06-09","https://www.en-net.org/question/227.aspx",14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14014,8,14015,8,14015,8,14015,8,14015,8,14016,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14017,8,14018,8,14018,8,14018,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14019,8,14021,8,14021,8,14021,8,14022,8,14025,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14026,8,14027,8,14027,8,14027,8,14027,8,14027,8
"Management of wasting/acute malnutrition","Is there a need for a scoop for F-75 and F-100?","Anonymous 1455","2016-03-09","https://www.en-net.org/question/2396.aspx",9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9003,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9004,0,9006,0,9006,0,9006,0,9008,0,9008,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9009,0,9010,0,9010,0,9010,0,9010,0,9010,0,9011,0,9012,0,9012,0
"Management of wasting/acute malnutrition","Is there a protocol/algorithm developed for the management of children who fail to respond to treatment in Supplementary  feeding programme.","Rogers Wanyama","2009-03-19","https://www.en-net.org/question/69.aspx",10674,2,10674,2,10674,2,10674,2,10675,2,10675,2,10675,2,10675,2,10675,2,10675,2,10675,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10676,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10677,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10678,2,10679,2,10679,2,10679,2,10679,2,10679,2,10681,2,10681,2,10681,2,10683,2,10683,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2,10684,2
"Management of wasting/acute malnutrition","Is there a recommended ratio for Community Health Workers to cases?","Heqian K","2021-07-05","https://www.en-net.org/question/4353.aspx",4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4347,2,4348,2,4348,2,4348,2,4348,2,4348,2,4348,2,4348,2,4348,2,4349,2,4349,2,4349,2,4349,2,4349,2,4349,2,4349,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4350,2,4351,2,4351,2,4351,2,4352,2,4353,2,4353,2,4354,2,4356,2,4356,2,4356,2,4356,2,4356,2,4357,2,4357,2,4357,2,4357,2,4357,2,4357,2,4358,2,4358,2,4358,2,4359,2,4359,2,4359,2,4359,2,4359,2,4359,2,4359,2,4359,2,4359,2,4359,2,4359,2,4359,2
"Management of wasting/acute malnutrition","Is there a special protocol and a special therapeutic food for mild malnutrition treatment?","MOHAMMED AL-OTHMANI","2022-12-05","https://www.en-net.org/question/4726.aspx",1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1095,4,1097,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1098,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1099,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1100,4,1101,4,1101,4,1101,4,1102,4,1103,4,1103,4,1105,4,1106,4,1106,4,1107,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4,1109,4
"Management of wasting/acute malnutrition","Is there an agreed definition of high risk MAM","Anonymous 22505","2023-06-10","https://www.en-net.org/question/4882.aspx",497,5,497,5,497,5,497,5,497,5,497,5,498,5,498,5,498,5,498,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,500,5,501,5,501,5,501,5,501,5,501,5,501,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,502,5,503,5,503,5,503,5,503,5,503,5,504,5,504,5,504,5,504,5,504,5,504,5,504,5,504,5,504,5,504,5,504,5,504,5,505,5,507,5,507,5,507,5,507,5,507,5,509,5,509,5,509,5,509,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,511,5,512,5,512,5,512,5,512,5
"Management of wasting/acute malnutrition","Is there an existing DQA tool for CMAM?","Frederich Christian Tan","2021-12-28","https://www.en-net.org/question/4461.aspx",4409,5,4409,5,4409,5,4409,5,4409,5,4410,5,4410,5,4410,5,4410,5,4410,5,4411,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4412,5,4413,5,4413,5,4413,5,4413,5,4413,5,4413,5,4413,5,4413,5,4413,5,4413,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4414,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4415,5,4416,5,4416,5,4417,5,4419,5,4419,5,4419,5,4419,5,4421,5,4421,5,4421,5,4421,5,4421,5,4421,5,4421,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5,4423,5
