"Theme","Topic","Author","Posted","Link","Views_20230822_004356","Replies_20230822_004356","Views_20230822_014849","Replies_20230822_014849","Views_20230822_022220","Replies_20230822_022220","Views_20230822_031714","Replies_20230822_031714","Views_20230822_041813","Replies_20230822_041813","Views_20230822_051618","Replies_20230822_051618","Views_20230822_061944","Replies_20230822_061944","Views_20230822_071624","Replies_20230822_071624","Views_20230822_081851","Replies_20230822_081851","Views_20230822_091735","Replies_20230822_091735","Views_20230822_101732","Replies_20230822_101732","Views_20230822_111513","Replies_20230822_111513","Views_20230822_122334","Replies_20230822_122334"
"Assessment and Surveillance","The best tools to measure the length of infants and sitting height for female adults","Mohamed M Hassan Gani","2009-04-18","https://www.en-net.org/question/79.aspx",14556,6,14556,6,14556,6,14556,6,14556,6,14556,6,14556,6,14556,6,14556,6,14556,6,14556,6,14556,6,14556,6
"Assessment and Surveillance","The Family MUAC Approach","State of Acute Malnutrition","2018-12-06","https://www.en-net.org/question/3506.aspx",10262,11,10262,11,10262,11,10262,11,10262,11,10262,11,10262,11,10262,11,10262,11,10262,11,10262,11,10262,11,10262,11
"Assessment and Surveillance","Threshold for interventions using MUAC","Anonymous 502","2016-07-08","https://www.en-net.org/question/2548.aspx",10420,4,10420,4,10420,4,10420,4,10420,4,10420,4,10420,4,10420,4,10420,4,10420,4,10420,4,10420,4,10420,4
"Assessment and Surveillance","Thresholds for intervention using WHO standards","Anonymous 40","2009-02-19","https://www.en-net.org/question/40.aspx",28625,8,28625,8,28625,8,28625,8,28625,8,28626,8,28626,8,28627,8,28627,8,28627,8,28627,8,28628,8,28629,8
"Assessment and Surveillance","time to complementary feeding initation sample size issue","Anonymous 1727","2013-07-20","https://www.en-net.org/question/1104.aspx",9660,2,9660,2,9660,2,9660,2,9660,2,9660,2,9660,2,9660,2,9660,2,9660,2,9660,2,9660,2,9660,2
"Assessment and Surveillance","Timing of SMART survey","Martin Kumbe","2012-04-03","https://www.en-net.org/question/683.aspx",9734,1,9734,1,9734,1,9734,1,9734,1,9734,1,9734,1,9734,1,9734,1,9734,1,9734,1,9734,1,9734,1
"Assessment and Surveillance","Total population estimation","Anonymous 2571","2014-07-02","https://www.en-net.org/question/1406.aspx",9817,2,9817,2,9817,2,9817,2,9817,2,9818,2,9818,2,9818,2,9818,2,9818,2,9818,2,9818,2,9818,2
"Assessment and Surveillance","Training materials needed","Anonymous 2548","2018-06-01","https://www.en-net.org/question/3337.aspx",6462,0,6462,0,6462,0,6462,0,6462,0,6462,0,6462,0,6462,0,6462,0,6462,0,6462,0,6462,0,6462,0
"Assessment and Surveillance","Training Need Assessment (TNA) tool on Nutrition in Emergency","Anonymous 2710","2018-05-16","https://www.en-net.org/question/3320.aspx",8719,11,8719,11,8719,11,8719,11,8719,11,8719,11,8719,11,8721,11,8721,11,8721,11,8721,11,8721,11,8721,11
"Assessment and Surveillance","Trends in malnutrition","Sabine Triemer","2014-11-05","https://www.en-net.org/question/1531.aspx",9326,1,9326,1,9326,1,9326,1,9326,1,9326,1,9326,1,9329,1,9329,1,9329,1,9329,1,9329,1,9329,1
"Assessment and Surveillance","Trigger  levels for Overweight/obese","Merlyn Tapuwa Chapfunga","2016-05-25","https://www.en-net.org/question/2498.aspx",8343,0,8343,0,8343,0,8343,0,8343,0,8343,0,8343,0,8343,0,8343,0,8343,0,8343,0,8343,0,8343,0
"Assessment and Surveillance","un weighting of Barriers and Boosters","Bumba Erinest","2015-11-22","https://www.en-net.org/question/2271.aspx",11430,1,11430,1,11430,1,11430,1,11430,1,11430,1,11430,1,11430,1,11430,1,11430,1,11430,1,11430,1,11430,1
"Assessment and Surveillance","Upcoming SMART Training","Issack Hussein","2012-02-03","https://www.en-net.org/question/632.aspx",9701,2,9701,2,9701,2,9701,2,9701,2,9701,2,9701,2,9701,2,9701,2,9701,2,9701,2,9701,2,9701,2
"Assessment and Surveillance","Updates on use of MUAC in adults","Sharon Cox","2018-08-16","https://www.en-net.org/question/3421.aspx",6894,3,6894,3,6894,3,6894,3,6894,3,6894,3,6894,3,6894,3,6894,3,6894,3,6894,3,6894,3,6894,3
"Assessment and Surveillance","Urban refugees (Nairobi) nutritional status?","Erin Boyd","2016-12-02","https://www.en-net.org/question/2755.aspx",8315,1,8315,1,8315,1,8315,1,8316,1,8316,1,8316,1,8316,1,8317,1,8317,1,8317,1,8318,1,8318,1
"Assessment and Surveillance","urban sample draw for SLEAC","Ali Ousmane","2016-12-08","https://www.en-net.org/question/2763.aspx",11428,1,11428,1,11428,1,11428,1,11428,1,11428,1,11428,1,11428,1,11428,1,11428,1,11428,1,11428,1,11428,1
"Assessment and Surveillance","Urgent Help!! Please!! Sampling and study design!!!","Anonymous 2525","2014-05-22","https://www.en-net.org/question/1380.aspx",10879,6,10879,6,10879,6,10879,6,10879,6,10879,6,10879,6,10880,6,10880,6,10880,6,10880,6,10880,6,10880,6
"Assessment and Surveillance","Urgent: Weight for Height Z-scores: Unisex Z-score table used in West African countries vs. calculated Z score values","Miriam Chang","2015-07-10","https://www.en-net.org/question/1826.aspx",17128,11,17128,11,17128,11,17128,11,17128,11,17128,11,17129,11,17131,11,17131,11,17131,11,17133,11,17133,11,17133,11
"Assessment and Surveillance","Usability of heightboard Seca 250?","Robert Johnston","2009-04-24","https://www.en-net.org/question/81.aspx",13654,15,13654,15,13654,15,13654,15,13654,15,13654,15,13654,15,13654,15,13654,15,13654,15,13654,15,13654,15,13654,15
"Assessment and Surveillance","use of LQAS for collection of qualitative data to identify infant feeding behaviors and state coverage","Ezeldin Idris","2018-07-08","https://www.en-net.org/question/3378.aspx",10187,1,10187,1,10187,1,10187,1,10187,1,10187,1,10187,1,10187,1,10187,1,10187,1,10187,1,10187,1,10187,1
"Assessment and Surveillance","Use of single coverage estimator with expanded OTP protocol","Hugh Lort-Phillips","2019-11-10","https://www.en-net.org/question/3794.aspx",11935,7,11935,7,11935,7,11935,7,11935,7,11936,7,11936,7,11936,7,11936,7,11936,7,11936,7,11936,7,11936,7
"Assessment and Surveillance","Using a SQUEAC for BSFP coverage assessment?","Leah Richardson","2012-08-31","https://www.en-net.org/question/825.aspx",13455,3,13455,3,13455,3,13456,3,13456,3,13456,3,13456,3,13456,3,13457,3,13457,3,13457,3,13457,3,13457,3
"Assessment and Surveillance","Using length/height to estimate Age of 6-59 month old children in high Stunting level countries","Anonymous 411","2011-05-05","https://www.en-net.org/question/418.aspx",16350,7,16350,7,16350,7,16350,7,16350,7,16350,7,16350,7,16350,7,16350,7,16350,7,16350,7,16350,7,16350,7
"Assessment and Surveillance","Using MUAC or WFH in survey: who do you catch?","Mija Ververs","2012-05-02","https://www.en-net.org/question/708.aspx",11779,4,11779,4,11779,4,11779,4,11779,4,11779,4,11779,4,11779,4,11779,4,11779,4,11779,4,11779,4,11779,4
"Assessment and Surveillance","Using nutrition surveys data for secondary analysis?","Tariq Khan","2014-08-19","https://www.en-net.org/question/1450.aspx",10198,10,10198,10,10198,10,10198,10,10198,10,10198,10,10198,10,10198,10,10198,10,10198,10,10198,10,10198,10,10198,10
"Assessment and Surveillance","Using stage 2 data into the likelihood","Jose Luis Alvarez Moran","2012-09-25","https://www.en-net.org/question/855.aspx",13184,6,13184,6,13184,6,13184,6,13184,6,13184,6,13184,6,13184,6,13184,6,13184,6,13184,6,13184,6,13184,6
"Assessment and Surveillance","Using Thresholds in analyzing health facility based data","Anonymous 1405","2016-02-16","https://www.en-net.org/question/2362.aspx",9325,1,9325,1,9325,1,9325,1,9325,1,9325,1,9325,1,9325,1,9325,1,9325,1,9325,1,9325,1,9325,1
"Assessment and Surveillance","Using Weight For Height (WFH) for CMAM coverage survey.","Lovely Amin","2015-05-30","https://www.en-net.org/question/1757.aspx",10879,3,10879,3,10879,3,10879,3,10879,3,10879,3,10879,3,10879,3,10879,3,10879,3,10879,3,10879,3,10879,3
"Assessment and Surveillance","Venn diagram with R software","Cécile CAZES","2022-01-19","https://www.en-net.org/question/4474.aspx",4097,3,4097,3,4097,3,4098,3,4098,3,4098,3,4098,3,4098,3,4099,3,4099,3,4099,3,4099,3,4099,3
"Assessment and Surveillance","visible wasting","A Beckingham","2018-08-08","https://www.en-net.org/question/3415.aspx",6445,1,6445,1,6445,1,6445,1,6445,1,6445,1,6445,1,6445,1,6445,1,6445,1,6445,1,6445,1,6445,1
"Assessment and Surveillance","Vulnerability Assessmnet: Indepth analysis of nutrition versus socio-economic indicators","Anonymous 2354","2013-11-19","https://www.en-net.org/question/1207.aspx",9253,2,9253,2,9253,2,9253,2,9253,2,9253,2,9253,2,9253,2,9253,2,9253,2,9253,2,9253,2,9253,2
"Assessment and Surveillance","W/h in rickets","Kiran Deshpande Shukla","2012-02-07","https://www.en-net.org/question/635.aspx",11105,5,11105,5,11105,5,11105,5,11105,5,11105,5,11105,5,11105,5,11105,5,11105,5,11105,5,11105,5,11105,5
"Assessment and Surveillance","WEBINAR - SAFELY RESUMING DOOR-TO-DOOR SURVEYS: DATA COLLECTION AND UTILIZATION IN THE CONTEXT OF COVID-19 - COVID-19","Rita Abi Akar","2020-10-22","https://www.en-net.org/question/4113.aspx",5650,1,5650,1,5650,1,5650,1,5650,1,5650,1,5650,1,5650,1,5650,1,5650,1,5650,1,5650,1,5650,1
"Assessment and Surveillance","weight - quality of surveys","Severine Frison","2015-03-19","https://www.en-net.org/question/1654.aspx",9428,2,9428,2,9428,2,9428,2,9428,2,9428,2,9428,2,9428,2,9428,2,9428,2,9428,2,9428,2,9428,2
"Assessment and Surveillance","Weight and MUAC and height","Mark Myatt","2016-08-17","https://www.en-net.org/question/2597.aspx",9875,2,9875,2,9875,2,9875,2,9875,2,9875,2,9875,2,9875,2,9875,2,9875,2,9875,2,9875,2,9875,2
"Assessment and Surveillance","Weight factor?","Assaye","2010-12-21","https://www.en-net.org/question/319.aspx",9934,2,9934,2,9934,2,9934,2,9934,2,9934,2,9934,2,9934,2,9934,2,9934,2,9934,2,9934,2,9934,2
"Assessment and Surveillance","Weight when wearing amulets","Nathalie","2022-01-21","https://www.en-net.org/question/4475.aspx",3591,2,3591,2,3591,2,3591,2,3591,2,3591,2,3591,2,3591,2,3591,2,3591,2,3591,2,3591,2,3591,2
"Assessment and Surveillance","Weighted Analysis","Mutegi K","2015-05-08","https://www.en-net.org/question/1718.aspx",9175,2,9175,2,9175,2,9175,2,9175,2,9175,2,9175,2,9175,2,9175,2,9175,2,9175,2,9175,2,9175,2
"Assessment and Surveillance","Weighted analysis of SMART survey data","Adama Ndiaye","2018-11-16","https://www.en-net.org/question/3491.aspx",6274,3,6274,3,6274,3,6274,3,6274,3,6274,3,6274,3,6274,3,6274,3,6274,3,6274,3,6274,3,6274,3
"Assessment and Surveillance","WFH  versus MUAC","Anonymous 81","2015-09-04","https://www.en-net.org/question/1915.aspx",17724,21,17724,21,17724,21,17724,21,17724,21,17724,21,17724,21,17724,21,17725,21,17725,21,17725,21,17726,21,17726,21
"Assessment and Surveillance","What are the characteristics of good SMART survey?","Atif Ismail","2021-07-22","https://www.en-net.org/question/4362.aspx",4827,2,4827,2,4827,2,4827,2,4828,2,4828,2,4828,2,4828,2,4829,2,4829,2,4829,2,4829,2,4829,2
"Assessment and Surveillance","What are the values of nax when converting from nqx to nmx?","Tim","2019-09-23","https://www.en-net.org/question/3768.aspx",5706,0,5706,0,5706,0,5706,0,5706,0,5706,0,5706,0,5706,0,5706,0,5706,0,5706,0,5706,0,5706,0
"Assessment and Surveillance","What can be used as a standard for a Nutritional Need assesment of Children living with HIV","Seunfunmi","2016-11-12","https://www.en-net.org/question/2737.aspx",8143,0,8143,0,8143,0,8143,0,8143,0,8143,0,8143,0,8143,0,8143,0,8143,0,8143,0,8143,0,8143,0
"Assessment and Surveillance","what do the mothers think?  6-12 months after an emergency nutrition program","nikki blackwell","2011-03-07","https://www.en-net.org/question/367.aspx",9140,1,9140,1,9140,1,9140,1,9140,1,9140,1,9140,1,9140,1,9140,1,9140,1,9140,1,9140,1,9140,1
"Assessment and Surveillance","What does it mean?","Tammam Ali Mohammed Ahmed","2016-12-19","https://www.en-net.org/question/2768.aspx",8443,0,8443,0,8443,0,8443,0,8443,0,8443,0,8443,0,8443,0,8443,0,8443,0,8443,0,8443,0,8443,0
"Assessment and Surveillance","What is the correct population percentage proportion to use when consider 0-5 years in developing countries?","Anonymous 651","2011-06-07","https://www.en-net.org/question/456.aspx",27462,10,27462,10,27462,10,27462,10,27462,10,27463,10,27463,10,27463,10,27463,10,27463,10,27463,10,27463,10,27463,10
"Assessment and Surveillance","What is the cut off point for child bearing age women to decide acute malnutrition based on MUAC?","Anonymous 1310","2016-08-24","https://www.en-net.org/question/2605.aspx",11238,4,11238,4,11238,4,11238,4,11238,4,11238,4,11238,4,11238,4,11238,4,11238,4,11238,4,11239,4,11239,4
"Assessment and Surveillance","What is the difference between sampling error and standard error?","Anonymous 402","2012-06-22","https://www.en-net.org/question/768.aspx",41283,1,41284,1,41284,1,41284,1,41284,1,41284,1,41284,1,41285,1,41285,1,41285,1,41285,1,41285,1,41285,1
"Assessment and Surveillance","What is the lowest WAZ score that would be ""compatible with human life","Anonymous 118","2011-04-29","https://www.en-net.org/question/413.aspx",11736,4,11736,4,11736,4,11736,4,11736,4,11736,4,11736,4,11736,4,11736,4,11736,4,11736,4,11736,4,11736,4
"Assessment and Surveillance","What is the meaning of Z-test and P value in SQUEAC estimate calculator?","Anonymous 1310","2014-10-06","https://www.en-net.org/question/1498.aspx",12994,1,12994,1,12994,1,12994,1,12994,1,12994,1,12994,1,12994,1,12994,1,12994,1,12994,1,12994,1,12994,1
"Assessment and Surveillance","What is the reason the index of dispersion and its test vary in the ENA 'Results Antropometry' page and in the plausibility test","Melaku Begashaw","2012-05-15","https://www.en-net.org/question/727.aspx",10548,3,10548,3,10548,3,10548,3,10548,3,10548,3,10548,3,10548,3,10548,3,10548,3,10548,3,10548,3,10549,3
"Assessment and Surveillance","What is the sampling procedure for a micronutrient survey within the S3M survey?","Durria Osman","2018-05-01","https://www.en-net.org/question/3304.aspx",7592,3,7592,3,7592,3,7592,3,7592,3,7592,3,7592,3,7592,3,7592,3,7592,3,7592,3,7592,3,7592,3
"Assessment and Surveillance","What nutrition indicators should be use for evaluating the SDG2 nutrition goal? What are the data gaps that need to be filled?","Suneetha Kadiyala","2015-11-11","https://www.en-net.org/question/2254.aspx",9126,1,9126,1,9126,1,9126,1,9126,1,9126,1,9126,1,9126,1,9126,1,9126,1,9126,1,9126,1,9126,1
"Assessment and Surveillance","What proportion of children with severe acute malnutrition (SAM) will die if they do not get timely treatment?","Anonymous 1310","2021-12-08","https://www.en-net.org/question/4455.aspx",5099,1,5099,1,5099,1,5099,1,5099,1,5099,1,5099,1,5099,1,5099,1,5099,1,5099,1,5099,1,5099,1
"Assessment and Surveillance","What should be the ideal methedology for assessing   impact of BCC at practice level for caregivers and non caregivers?","Iqbal Hossain","2012-09-20","https://www.en-net.org/question/851.aspx",8872,0,8872,0,8872,0,8872,0,8872,0,8872,0,8872,0,8872,0,8872,0,8872,0,8872,0,8872,0,8872,0
"Assessment and Surveillance","what to do with adolescent men taller  than 1.75 m in WfH?","Mija Ververs","2014-06-10","https://www.en-net.org/question/1391.aspx",9333,1,9333,1,9333,1,9333,1,9333,1,9333,1,9333,1,9333,1,9333,1,9333,1,9333,1,9333,1,9334,1
"Assessment and Surveillance","What will be the sample size for a follow up study","Md. Lalan Miah","2022-10-23","https://www.en-net.org/question/4699.aspx",920,2,920,2,920,2,920,2,920,2,920,2,920,2,920,2,920,2,920,2,920,2,920,2,920,2
"Assessment and Surveillance","When analysing birthweight data, should we exclude premature babies?","Anonymous 3070","2016-04-08","https://www.en-net.org/question/2438.aspx",8930,1,8930,1,8930,1,8930,1,8930,1,8930,1,8930,1,8930,1,8930,1,8930,1,8930,1,8930,1,8930,1
"Assessment and Surveillance","When can we use BMI for lactating women again?","Mija Ververs","2018-12-13","https://www.en-net.org/question/3512.aspx",8889,10,8889,10,8889,10,8889,10,8889,10,8889,10,8889,10,8889,10,8891,10,8891,10,8891,10,8891,10,8892,10
"Assessment and Surveillance","When sampled cluster doen't have enough HH demanded by sample size because of urgent and sudden population movement","nicky","2014-03-31","https://www.en-net.org/question/1324.aspx",10963,8,10963,8,10963,8,10963,8,10963,8,10963,8,10963,8,10963,8,10963,8,10963,8,10963,8,10963,8,10963,8
"Assessment and Surveillance","When the survey SD value is out of aceptable range, especially < 0.8, how the prevalence  estimation should proceed?","nicky","2014-04-08","https://www.en-net.org/question/1332.aspx",10326,1,10326,1,10326,1,10326,1,10326,1,10326,1,10326,1,10326,1,10326,1,10326,1,10326,1,10326,1,10326,1
"Assessment and Surveillance","When to conduct Wide Area survey","Anonymous 422","2013-01-15","https://www.en-net.org/question/942.aspx",13183,3,13183,3,13183,3,13183,3,13183,3,13183,3,13183,3,13183,3,13183,3,13183,3,13183,3,13183,3,13183,3
"Assessment and Surveillance","When to consider population movement within recall period for mortality survey using SAMRT methodology","Anonymous 1570","2012-10-02","https://www.en-net.org/question/861.aspx",10654,4,10654,4,10654,4,10655,4,10655,4,10655,4,10655,4,10655,4,10655,4,10655,4,10655,4,10655,4,10655,4
"Assessment and Surveillance","When will SMART / ENA support MUAC?","Mark Myatt","2010-03-15","https://www.en-net.org/question/189.aspx",12448,13,12448,13,12448,13,12448,13,12448,13,12448,13,12448,13,12448,13,12448,13,12448,13,12448,13,12448,13,12448,13
"Assessment and Surveillance","Which indicators should be included in surveys for adolescent nutrition?","Natasha Lelijveld","2022-06-07","https://www.en-net.org/question/4583.aspx",1051,0,1051,0,1051,0,1051,0,1051,0,1051,0,1051,0,1051,0,1051,0,1051,0,1051,0,1051,0,1051,0
"Assessment and Surveillance","Which nutrition surveillance system is/are the the best to be used in a refugee camp setting with an under 5 population of  approximately 41,000.","Rogers Wanyama","2009-03-23","https://www.en-net.org/question/72.aspx",10925,3,10925,3,10925,3,10925,3,10925,3,10925,3,10925,3,10925,3,10925,3,10925,3,10925,3,10926,3,10927,3
"Assessment and Surveillance","Which software I can use to open old .rec files from epinut?","Caroline Wilkinson","2023-02-09","https://www.en-net.org/question/4785.aspx",571,4,571,4,571,4,571,4,571,4,571,4,571,4,571,4,571,4,571,4,571,4,571,4,571,4
"Assessment and Surveillance","WHO Anthro Survey Analyzer","Blessing Mureverwi","2020-06-05","https://www.en-net.org/question/4001.aspx",6379,5,6379,5,6379,5,6379,5,6379,5,6379,5,6379,5,6379,5,6379,5,6379,5,6379,5,6379,5,6379,5
"Assessment and Surveillance","Who did the research on weight and hydration?","Martha","2011-05-04","https://www.en-net.org/question/416.aspx",10175,1,10175,1,10175,1,10175,1,10175,1,10175,1,10175,1,10175,1,10175,1,10175,1,10175,1,10175,1,10175,1
"Assessment and Surveillance","WHO EPI two stage cluster survey  method Vis-à-vis DHS or MICS approach","Anonymous 81","2009-11-29","https://www.en-net.org/question/168.aspx",14730,7,14730,7,14730,7,14730,7,14730,7,14730,7,14730,7,14730,7,14730,7,14730,7,14730,7,14730,7,14730,7
"Assessment and Surveillance","WHO Growth Standards","Anonymous 402","2011-06-03","https://www.en-net.org/question/452.aspx",15711,4,15711,4,15711,4,15712,4,15712,4,15712,4,15712,4,15712,4,15712,4,15712,4,15712,4,15712,4,15712,4
"Assessment and Surveillance","WHO Wasting prevalance","Mohamed M Hassan Gani","2012-09-17","https://www.en-net.org/question/842.aspx",10234,1,10234,1,10234,1,10234,1,10234,1,10234,1,10234,1,10234,1,10234,1,10234,1,10234,1,10234,1,10234,1
"Assessment and Surveillance","Why Credibility Interval (CI) is slightly changing while estimating Posterior Coverage by using SQUEAC coverage estimate calculator (Version 3.01)","Anonymous 1310","2013-10-30","https://www.en-net.org/question/1187.aspx",12314,4,12314,4,12314,4,12314,4,12314,4,12314,4,12314,4,12314,4,12314,4,12314,4,12314,4,12314,4,12314,4
"Assessment and Surveillance","Why do I need to adjust for age and sex of children again if z score calculation already involved gender and sex in its calculation?","Anonymous 31980","2019-04-11","https://www.en-net.org/question/3616.aspx",11284,5,11284,5,11284,5,11284,5,11284,5,11284,5,11284,5,11285,5,11285,5,11285,5,11285,5,11286,5,11286,5
"Assessment and Surveillance","Why is malnutrition more prevalent among male children under 5 years than  female children in the same age bracket","Anonymous 40886","2022-02-22","https://www.en-net.org/question/4497.aspx",4428,6,4428,6,4428,6,4428,6,4428,6,4428,6,4428,6,4428,6,4428,6,4428,6,4428,6,4428,6,4429,6
"Assessment and Surveillance","Why prevalence using MUAC is not useful as trigger level for humaniterian response?","Anonymous 81","2010-04-13","https://www.en-net.org/question/206.aspx",13188,6,13188,6,13188,6,13188,6,13188,6,13188,6,13188,6,13188,6,13188,6,13188,6,13188,6,13188,6,13188,6
"Assessment and Surveillance","WHZ expanded WHO excel lookup table for boys 2 to 5 years","Naomi Saville","2021-11-17","https://www.en-net.org/question/4445.aspx",4435,2,4435,2,4435,2,4435,2,4435,2,4435,2,4435,2,4435,2,4435,2,4435,2,4435,2,4435,2,4435,2
"Assessment and Surveillance","Wide Area Survey (Stage III of SQUEAC Assessment)","Anonymous 2281","2019-03-09","https://www.en-net.org/question/3588.aspx",8614,2,8614,2,8614,2,8614,2,8614,2,8614,2,8614,2,8614,2,8614,2,8614,2,8614,2,8614,2,8615,2
"Assessment and Surveillance","Wide Area Survey where Denominator is more 256","Anonymous 2352","2016-12-17","https://www.en-net.org/question/2767.aspx",11441,1,11441,1,11441,1,11441,1,11441,1,11441,1,11441,1,11443,1,11443,1,11443,1,11443,1,11443,1,11443,1
"Assessment and Surveillance","Wide confidence interval SAM","Anonymous 24408","2019-02-07","https://www.en-net.org/question/3557.aspx",7662,11,7662,11,7662,11,7662,11,7662,11,7662,11,7662,11,7662,11,7662,11,7662,11,7662,11,7662,11,7662,11
"Assessment and Surveillance","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/594.aspx",9603,0,9603,0,9603,0,9603,0,9603,0,9603,0,9603,0,9603,0,9603,0,9603,0,9603,0,9604,0,9605,0
"Assessment and Surveillance","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/595.aspx",13029,5,13029,5,13029,5,13029,5,13029,5,13029,5,13029,5,13029,5,13029,5,13029,5,13029,5,13029,5,13029,5
"Costing and cost-effectiveness of wasting programmes","How would you determine the disability weight of children with Moderate Acute malnutrition (MAM)?","Tim Chege","2023-01-13","https://www.en-net.org/question/4752.aspx",572,1,572,1,572,1,572,1,572,1,572,1,572,1,572,1,572,1,572,1,572,1,572,1,572,1
"Costing and cost-effectiveness of wasting programmes","Mapping of available tools and guidance for costing of child wasting treatment programmes","Bernardette Cichon","2023-08-16","https://www.en-net.org/question/4924.aspx",63,0,65,0,65,0,66,0,67,0,67,0,67,0,67,0,67,0,69,0,70,0,70,0,70,0
"Costing and cost-effectiveness of wasting programmes","Request for resources related to costing and economic evaluations in nutrition","Joanne and Lani","2023-03-20","https://www.en-net.org/question/4829.aspx",423,0,423,0,423,0,423,0,423,0,423,0,423,0,423,0,423,0,423,0,423,0,423,0,423,0
"Costing and cost-effectiveness of wasting programmes","Standardized guidance for necessary ingredients and staffing per treatment facility?","Derek Lee","2023-04-10","https://www.en-net.org/question/4847.aspx",444,1,444,1,444,1,444,1,444,1,445,1,446,1,446,1,446,1,446,1,446,1,446,1,446,1
"COVID-19 and nutrition programming","Adapting GMP programming to COVID-19 situations","Diane Baik","2020-04-21","https://www.en-net.org/question/3956.aspx",6024,4,6024,4,6024,4,6024,4,6024,4,6024,4,6024,4,6026,4,6026,4,6026,4,6026,4,6026,4,6026,4
"COVID-19 and nutrition programming","Adapting treatment and prevention of wasting during the COVID-19 pandemic","Rita Abi Akar","2020-08-03","https://www.en-net.org/question/4054.aspx",5273,0,5273,0,5273,0,5273,0,5273,0,5273,0,5273,0,5273,0,5273,0,5273,0,5273,0,5273,0,5273,0
"COVID-19 and nutrition programming","Adaption of Mother to Mother Support Groups and Cooking demos during COVID","Brooke Bauer","2020-04-14","https://www.en-net.org/question/3944.aspx",5834,4,5834,4,5834,4,5834,4,5834,4,5834,4,5834,4,5834,4,5834,4,5834,4,5834,4,5834,4,5834,4
"COVID-19 and nutrition programming","Alkaline or acidic diet.","Joyce Ene ocheola Oki","2020-03-27","https://www.en-net.org/question/3909.aspx",5600,1,5600,1,5600,1,5600,1,5600,1,5600,1,5600,1,5600,1,5600,1,5600,1,5600,1,5600,1,5600,1
"COVID-19 and nutrition programming","Any specific guidance about prevention of milk powder distribution in the Covid-19 food package?","Rukhsana","2020-04-24","https://www.en-net.org/question/3966.aspx",5847,1,5847,1,5847,1,5847,1,5847,1,5847,1,5847,1,5847,1,5847,1,5847,1,5847,1,5847,1,5847,1
"COVID-19 and nutrition programming","Behaviour Change Communication Images/Tools","Ciara Hogan","2020-04-22","https://www.en-net.org/question/3957.aspx",6379,3,6379,3,6379,3,6379,3,6379,3,6379,3,6379,3,6379,3,6379,3,6379,3,6380,3,6380,3,6380,3
"COVID-19 and nutrition programming","Can preventative/ blanket feeding programmes provide supplements for even longer during  the pandemic?","GTAM Wasting TWG","2020-08-07","https://www.en-net.org/question/4063.aspx",5441,1,5441,1,5441,1,5441,1,5441,1,5441,1,5441,1,5441,1,5441,1,5441,1,5441,1,5441,1,5442,1
"COVID-19 and nutrition programming","CMAM mitigation strategies in light of COVID-19","Casie Tesfai","2020-03-18","https://www.en-net.org/question/3890.aspx",7352,10,7352,10,7352,10,7352,10,7352,10,7352,10,7352,10,7352,10,7352,10,7352,10,7352,10,7352,10,7352,10
"COVID-19 and nutrition programming","Community health workers in the treatment of malnutrition situation COVID-19","Antonio Vargas","2020-03-29","https://www.en-net.org/question/3917.aspx",6039,3,6039,3,6039,3,6039,3,6039,3,6039,3,6039,3,6039,3,6039,3,6039,3,6039,3,6039,3,6039,3
"COVID-19 and nutrition programming","Community-based management and use of MUAC for infants <6months","Alice Burrell","2020-04-01","https://www.en-net.org/question/3922.aspx",6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2
"COVID-19 and nutrition programming","Concern interim guidance on adapting CMAM to COVID-19","Kate Golden","2020-04-22","https://www.en-net.org/question/3962.aspx",5563,0,5563,0,5563,0,5563,0,5563,0,5563,0,5563,0,5563,0,5563,0,5563,0,5563,0,5563,0,5563,0
"COVID-19 and nutrition programming","Covid 19 vaccine","Anonymous 40744","2021-08-20","https://www.en-net.org/question/4381.aspx",4292,1,4292,1,4292,1,4292,1,4292,1,4292,1,4292,1,4292,1,4292,1,4292,1,4292,1,4292,1,4292,1
"COVID-19 and nutrition programming","COVID Webinars coming soon in 4 languages: COVID-19 + IYCF, COVID-19 + wasting and COVID-19 + nutrition information in English, French, Spanish and Arabic","Ben Allen","2020-04-22","https://www.en-net.org/question/3960.aspx",5817,1,5817,1,5817,1,5817,1,5817,1,5817,1,5817,1,5817,1,5817,1,5817,1,5817,1,5817,1,5817,1
"COVID-19 and nutrition programming","COVID-19 and Human Milk Banking","Urmila Deshmukh","2020-03-29","https://www.en-net.org/question/3915.aspx",5829,2,5829,2,5829,2,5829,2,5829,2,5829,2,5829,2,5829,2,5829,2,5829,2,5829,2,5829,2,5829,2
"COVID-19 and nutrition programming","COVID-19 and Infant Feeding Survey (International, English language)","Aunchalee Palmquist","2020-04-08","https://www.en-net.org/question/3937.aspx",5504,0,5504,0,5504,0,5504,0,5504,0,5504,0,5504,0,5504,0,5504,0,5504,0,5505,0,5505,0,5505,0
