"Theme","Topic","Author","Posted","Link","Views_20230601_010600","Replies_20230601_010600","Views_20230601_025511","Replies_20230601_025511","Views_20230601_033346","Replies_20230601_033346","Views_20230601_041740","Replies_20230601_041740","Views_20230601_051454","Replies_20230601_051454","Views_20230601_061740","Replies_20230601_061740","Views_20230601_071615","Replies_20230601_071615","Views_20230601_081732","Replies_20230601_081732","Views_20230601_091515","Replies_20230601_091515","Views_20230601_101725","Replies_20230601_101725","Views_20230601_111346","Replies_20230601_111346","Views_20230601_122249","Replies_20230601_122249","Views_20230601_131923","Replies_20230601_131923","Views_20230601_141451","Replies_20230601_141451","Views_20230601_151621","Replies_20230601_151621","Views_20230601_161700","Replies_20230601_161700","Views_20230601_171428","Replies_20230601_171428","Views_20230601_181530","Replies_20230601_181530","Views_20230601_191326","Replies_20230601_191326","Views_20230601_201550","Replies_20230601_201550","Views_20230601_211349","Replies_20230601_211349","Views_20230601_221410","Replies_20230601_221410","Views_20230601_231524","Replies_20230601_231524","Views_20230602_005553","Replies_20230602_005553","Views_20230602_022614","Replies_20230602_022614","Views_20230602_031611","Replies_20230602_031611","Views_20230602_041636","Replies_20230602_041636","Views_20230602_051441","Replies_20230602_051441","Views_20230602_061731","Replies_20230602_061731","Views_20230602_071439","Replies_20230602_071439","Views_20230602_081657","Replies_20230602_081657","Views_20230602_091533","Replies_20230602_091533","Views_20230602_101552","Replies_20230602_101552","Views_20230602_111348","Replies_20230602_111348","Views_20230602_122237","Replies_20230602_122237","Views_20230602_132301","Replies_20230602_132301","Views_20230602_141406","Replies_20230602_141406","Views_20230602_151448","Replies_20230602_151448","Views_20230602_161629","Replies_20230602_161629","Views_20230602_171448","Replies_20230602_171448","Views_20230602_181633","Replies_20230602_181633","Views_20230602_191251","Replies_20230602_191251","Views_20230602_201535","Replies_20230602_201535","Views_20230602_211441","Replies_20230602_211441","Views_20230602_221452","Replies_20230602_221452","Views_20230602_231514","Replies_20230602_231514","Views_20230603_005329","Replies_20230603_005329","Views_20230603_022116","Replies_20230603_022116","Views_20230603_031454","Replies_20230603_031454","Views_20230603_041530","Replies_20230603_041530","Views_20230603_051358","Replies_20230603_051358","Views_20230603_081650","Replies_20230603_081650","Views_20230603_101555","Replies_20230603_101555","Views_20230603_111422","Replies_20230603_111422","Views_20230603_131606","Replies_20230603_131606","Views_20230603_141322","Replies_20230603_141322","Views_20230603_151425","Replies_20230603_151425","Views_20230603_161657","Replies_20230603_161657","Views_20230603_181615","Replies_20230603_181615","Views_20230603_201612","Replies_20230603_201612","Views_20230603_221425","Replies_20230603_221425","Views_20230603_231439","Replies_20230603_231439","Views_20230604_010329","Replies_20230604_010329","Views_20230604_024934","Replies_20230604_024934","Views_20230604_033112","Replies_20230604_033112","Views_20230604_051447","Replies_20230604_051447","Views_20230604_061648","Replies_20230604_061648","Views_20230604_071357","Replies_20230604_071357","Views_20230604_091550","Replies_20230604_091550","Views_20230604_101529","Replies_20230604_101529","Views_20230604_111327","Replies_20230604_111327","Views_20230604_122124","Replies_20230604_122124","Views_20230604_131538","Replies_20230604_131538","Views_20230604_151430","Replies_20230604_151430","Views_20230604_161707","Replies_20230604_161707","Views_20230604_171328","Replies_20230604_171328","Views_20230604_181713","Replies_20230604_181713","Views_20230604_191328","Replies_20230604_191328","Views_20230604_221428","Replies_20230604_221428","Views_20230604_231445","Replies_20230604_231445","Views_20230605_005456","Replies_20230605_005456","Views_20230605_031859","Replies_20230605_031859","Views_20230605_041703","Replies_20230605_041703","Views_20230605_051543","Replies_20230605_051543","Views_20230605_061828","Replies_20230605_061828","Views_20230605_081857","Replies_20230605_081857","Views_20230605_091600","Replies_20230605_091600","Views_20230605_101528","Replies_20230605_101528","Views_20230605_111442","Replies_20230605_111442","Views_20230605_131950","Replies_20230605_131950","Views_20230605_141537","Replies_20230605_141537","Views_20230605_151620","Replies_20230605_151620","Views_20230605_161751","Replies_20230605_161751","Views_20230605_171410","Replies_20230605_171410","Views_20230605_181748","Replies_20230605_181748","Views_20230605_191349","Replies_20230605_191349","Views_20230605_201508","Replies_20230605_201508","Views_20230605_211401","Replies_20230605_211401","Views_20230605_221432","Replies_20230605_221432","Views_20230606_005539","Replies_20230606_005539","Views_20230606_032140","Replies_20230606_032140","Views_20230606_041724","Replies_20230606_041724","Views_20230606_051614","Replies_20230606_051614","Views_20230606_071523","Replies_20230606_071523","Views_20230606_091527","Replies_20230606_091527","Views_20230606_111405","Replies_20230606_111405","Views_20230606_122153","Replies_20230606_122153","Views_20230606_131935","Replies_20230606_131935","Views_20230606_141500","Replies_20230606_141500","Views_20230606_151517","Replies_20230606_151517","Views_20230606_161716","Replies_20230606_161716"
"Management of wasting/acute malnutrition","Criteria for Non-response to treatment in OTP and SFP.","Bheru Lal","2013-03-14","https://www.en-net.org/question/990.aspx",9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9302,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9303,1,9304,1,9304,1,9304,1,9305,1,9305,1,9305,1,9305,1,9305,1,9305,1,9305,1,9305,1,9305,1,9305,1,9306,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1,9307,1
"Management of wasting/acute malnutrition","Cure rate of HIV positive patients with wasting/acute malnutrition","Anonymous 32012","2021-04-20","https://www.en-net.org/question/4276.aspx",4315,1,4315,1,4315,1,4315,1,4315,1,4315,1,4315,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4316,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4317,1,4318,1,4318,1,4318,1,4318,1,4318,1,4318,1,4319,1,4319,1,4319,1,4319,1,4319,1,4320,1,4320,1,4320,1,4321,1,4321,1,4321,1,4321,1,4321,1,4321,1,4321,1,4321,1,4321,1,4321,1,4321,1,4322,1,4322,1,4322,1,4322,1,4322,1,4322,1,4322,1,4322,1,4322,1,4322,1,4322,1,4323,1,4323,1,4323,1,4324,1,4324,1,4324,1,4324,1,4324,1,4324,1,4324,1,4324,1,4324,1,4325,1,4325,1,4325,1,4325,1,4326,1,4326,1,4326,1,4326,1,4326,1,4326,1,4326,1,4326,1,4326,1,4327,1,4328,1,4328,1,4328,1,4329,1,4329,1,4329,1
"Management of wasting/acute malnutrition","Death rate in SC","Anonymous 2339","2014-10-20","https://www.en-net.org/question/1506.aspx",9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9307,2,9308,2,9308,2,9308,2,9309,2,9309,2,9309,2,9309,2,9309,2,9309,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2,9311,2
"Management of wasting/acute malnutrition","Defaulter in moderate acute malnutrition","Anonymous 2391","2013-11-05","https://www.en-net.org/question/1192.aspx",11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11695,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11697,9,11698,9,11698,9,11698,9,11699,9,11699,9,11699,9,11699,9,11699,9,11699,9,11699,9,11699,9,11700,9,11700,9,11700,9,11700,9,11700,9,11700,9,11700,9,11700,9,11700,9,11700,9,11700,9,11700,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9,11701,9
"Management of wasting/acute malnutrition","Defaulting of benefiaries","Martin Kumbe","2012-02-16","https://www.en-net.org/question/650.aspx",10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10303,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10304,2,10305,2,10305,2,10305,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10306,2,10307,2,10307,2,10307,2,10307,2,10307,2,10307,2,10307,2,10307,2,10307,2,10308,2,10308,2,10308,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10309,2,10310,2,10311,2,10311,2,10311,2,10311,2,10311,2
"Management of wasting/acute malnutrition","Definition of ""clinically well"" for discharge from OTP","Alison Donnelly","2020-03-06","https://www.en-net.org/question/3872.aspx",8469,1,8469,1,8469,1,8469,1,8469,1,8470,1,8470,1,8470,1,8470,1,8471,1,8472,1,8473,1,8473,1,8473,1,8473,1,8475,1,8475,1,8475,1,8475,1,8475,1,8476,1,8477,1,8477,1,8478,1,8478,1,8478,1,8478,1,8478,1,8478,1,8478,1,8479,1,8480,1,8480,1,8480,1,8480,1,8481,1,8482,1,8482,1,8483,1,8483,1,8483,1,8484,1,8484,1,8485,1,8485,1,8485,1,8485,1,8485,1,8485,1,8485,1,8485,1,8487,1,8487,1,8488,1,8488,1,8489,1,8489,1,8490,1,8490,1,8490,1,8490,1,8490,1,8491,1,8491,1,8491,1,8491,1,8491,1,8492,1,8494,1,8494,1,8494,1,8494,1,8494,1,8494,1,8495,1,8495,1,8495,1,8496,1,8498,1,8500,1,8501,1,8502,1,8502,1,8502,1,8502,1,8502,1,8502,1,8502,1,8502,1,8503,1,8503,1,8503,1,8503,1,8503,1,8503,1,8503,1,8503,1,8503,1,8503,1,8503,1,8505,1,8505,1,8505,1,8505,1,8505,1,8506,1,8506,1,8506,1,8507,1,8507,1,8507,1
"Management of wasting/acute malnutrition","Definition of balanced protein energy supplementation","Briony","2013-08-14","https://www.en-net.org/question/1118.aspx",9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9038,0,9039,0,9039,0,9039,0,9040,0,9041,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9042,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0,9043,0
"Management of wasting/acute malnutrition","DERNIÈRE RAPPEL: Enquête sur une utilisation adaptée de l’ATPE (besoin d'une recette alternative d’ATPE produite localement)","Hannah Pesu","2015-08-27","https://www.en-net.org/question/1899.aspx",8587,0,8587,0,8587,0,8587,0,8587,0,8587,0,8587,0,8587,0,8588,0,8588,0,8589,0,8590,0,8590,0,8590,0,8590,0,8590,0,8590,0,8590,0,8590,0,8590,0,8590,0,8590,0,8590,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8591,0,8592,0,8592,0,8592,0,8592,0,8592,0,8592,0,8592,0,8592,0,8592,0,8592,0,8592,0,8593,0,8593,0,8593,0,8594,0,8595,0,8595,0,8595,0,8596,0,8596,0,8598,0,8598,0,8598,0,8598,0,8598,0,8598,0,8598,0,8599,0,8599,0,8599,0,8600,0,8600,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0,8601,0
"Management of wasting/acute malnutrition","Determine number of Children treated for period longer than two months in OTP","Tajudin Ahmed","2022-08-26","https://www.en-net.org/question/4660.aspx",879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,879,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,880,5,881,5,881,5,881,5,881,5,881,5,881,5,881,5,881,5,882,5,882,5,882,5,882,5,882,5,883,5,883,5,884,5,884,5,884,5,884,5,884,5,884,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,885,5,886,5,886,5,886,5,886,5,886,5,886,5,886,5,886,5,886,5,886,5,886,5,887,5,887,5,888,5,888,5,888,5,888,5,888,5,888,5
"Management of wasting/acute malnutrition","Deworming in a SAM child below 1 year of age","Charulatha Banerjee","2013-07-16","https://www.en-net.org/question/1098.aspx",13123,1,13123,1,13123,1,13123,1,13123,1,13124,1,13124,1,13124,1,13124,1,13124,1,13125,1,13125,1,13125,1,13125,1,13125,1,13126,1,13126,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13127,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13129,1,13130,1,13130,1,13130,1,13131,1,13131,1,13131,1,13132,1,13133,1,13133,1,13133,1,13133,1,13134,1,13134,1,13135,1,13135,1,13135,1,13135,1,13135,1,13135,1,13135,1,13135,1,13135,1,13135,1,13135,1,13136,1,13136,1,13137,1,13137,1,13137,1,13137,1,13138,1,13138,1,13138,1,13138,1,13138,1,13138,1,13139,1,13139,1,13139,1,13141,1,13141,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1,13142,1
"Management of wasting/acute malnutrition","DEWORMING IN SAM CASES","Anonymous 4091","2016-12-01","https://www.en-net.org/question/2753.aspx",16605,6,16605,6,16605,6,16605,6,16605,6,16605,6,16605,6,16606,6,16606,6,16607,6,16607,6,16608,6,16608,6,16608,6,16608,6,16608,6,16609,6,16609,6,16609,6,16610,6,16610,6,16612,6,16612,6,16613,6,16613,6,16613,6,16613,6,16615,6,16616,6,16616,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16619,6,16621,6,16621,6,16621,6,16621,6,16622,6,16622,6,16623,6,16623,6,16623,6,16623,6,16623,6,16623,6,16624,6,16624,6,16624,6,16626,6,16626,6,16626,6,16626,6,16626,6,16626,6,16626,6,16628,6,16628,6,16628,6,16629,6,16629,6,16629,6,16629,6,16629,6,16630,6,16632,6,16632,6,16632,6,16632,6,16632,6,16633,6,16634,6,16635,6,16637,6,16637,6,16637,6,16637,6,16637,6,16637,6,16637,6,16637,6,16637,6,16637,6,16637,6,16637,6,16638,6,16639,6,16639,6,16639,6,16640,6,16640,6,16640,6,16640,6,16640,6
"Management of wasting/acute malnutrition","Diarrhea and malnutrition","Mbaye Diop","2020-08-25","https://www.en-net.org/question/4068.aspx",4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4534,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4535,0,4536,0,4536,0,4536,0,4537,0,4537,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0,4538,0
"Management of wasting/acute malnutrition","Diarrhoea in children taking F-100 and F-100","steve munyi","2014-11-28","https://www.en-net.org/question/1551.aspx",10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10790,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10791,6,10792,6,10792,6,10792,6,10792,6,10792,6,10793,6,10793,6,10793,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10794,6,10795,6,10795,6,10795,6,10795,6,10795,6,10795,6,10795,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10796,6,10798,6,10798,6,10798,6,10798,6,10798,6,10798,6,10798,6,10798,6,10799,6,10799,6
"Management of wasting/acute malnutrition","Dilution of F100 to be used as F75","Anonymous 394","2011-08-23","https://www.en-net.org/question/519.aspx",13095,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13096,1,13097,1,13097,1,13097,1,13098,1,13098,1,13098,1,13098,1,13098,1,13098,1,13098,1,13098,1,13099,1,13099,1,13099,1,13099,1,13100,1,13100,1,13100,1,13100,1,13100,1,13100,1,13100,1,13100,1,13103,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13104,1,13106,1,13106,1,13106,1,13106,1,13106,1,13106,1
"Management of wasting/acute malnutrition","discharge criteria","Ahmed-Nur","2016-01-14","https://www.en-net.org/question/2321.aspx",16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16504,22,16506,22,16506,22,16506,22,16507,22,16507,22,16507,22,16507,22,16507,22,16507,22,16507,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16508,22,16509,22,16509,22,16509,22,16509,22,16509,22,16509,22,16509,22,16509,22,16509,22,16509,22,16509,22,16509,22,16510,22,16510,22,16511,22,16511,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16512,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16513,22,16514,22
"Management of wasting/acute malnutrition","Discharge criteria for OTP in areas with both therapeutic and supplementary feeding","Paul","2011-05-12","https://www.en-net.org/question/427.aspx",12873,3,12873,3,12873,3,12873,3,12873,3,12874,3,12874,3,12875,3,12875,3,12875,3,12876,3,12877,3,12878,3,12878,3,12878,3,12878,3,12878,3,12878,3,12878,3,12878,3,12878,3,12878,3,12878,3,12878,3,12879,3,12879,3,12879,3,12879,3,12881,3,12882,3,12882,3,12882,3,12883,3,12883,3,12884,3,12885,3,12885,3,12886,3,12886,3,12886,3,12886,3,12886,3,12886,3,12886,3,12888,3,12888,3,12891,3,12891,3,12892,3,12893,3,12893,3,12894,3,12894,3,12894,3,12894,3,12895,3,12895,3,12895,3,12898,3,12898,3,12898,3,12898,3,12898,3,12898,3,12899,3,12899,3,12899,3,12900,3,12903,3,12903,3,12903,3,12903,3,12903,3,12904,3,12904,3,12904,3,12909,3,12915,3,12922,3,12922,3,12922,3,12922,3,12923,3,12923,3,12923,3,12923,3,12925,3,12925,3,12925,3,12926,3,12926,3,12926,3,12926,3,12926,3,12926,3,12926,3,12926,3,12926,3,12926,3,12927,3,12927,3,12928,3,12928,3,12929,3,12929,3,12930,3,12930,3,12930,3,12931,3,12931,3,12932,3
"Management of wasting/acute malnutrition","Discharge criteria for SAM infants <6m who are not breastfed?","Ali Maclaine","2010-03-27","https://www.en-net.org/question/198.aspx",11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11122,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11124,7,11125,7,11125,7,11125,7,11125,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11126,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11127,7,11128,7,11128,7,11128,7,11128,7,11128,7,11129,7,11129,7,11129,7,11129,7,11129,7,11129,7,11129,7,11129,7,11129,7,11129,7,11129,7,11129,7
"Management of wasting/acute malnutrition","Discharge Criteria in OTP: 15% GoW vs. W/H>-1.5SD","Anonymous 1354","2012-09-27","https://www.en-net.org/question/857.aspx",11412,8,11412,8,11412,8,11413,8,11413,8,11413,8,11413,8,11413,8,11413,8,11414,8,11414,8,11414,8,11414,8,11414,8,11414,8,11414,8,11414,8,11414,8,11414,8,11416,8,11416,8,11416,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11417,8,11418,8,11418,8,11418,8,11418,8,11418,8,11418,8,11418,8,11418,8,11418,8,11418,8,11418,8,11419,8,11419,8,11419,8,11420,8,11420,8,11420,8,11420,8,11420,8,11421,8,11421,8,11421,8,11422,8,11423,8,11423,8,11423,8,11423,8,11424,8,11424,8,11424,8,11424,8,11424,8,11425,8,11425,8,11425,8,11425,8,11425,8,11425,8,11425,8,11425,8,11425,8,11425,8,11426,8,11426,8,11426,8,11426,8,11426,8,11426,8,11426,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11427,8,11428,8,11428,8,11428,8,11428,8,11428,8,11428,8,11428,8,11428,8,11428,8,11428,8,11428,8,11428,8
