"Theme","Topic","Author","Posted","Link","Views_20220308_003036","Replies_20220308_003036","Views_20220308_020340","Replies_20220308_020340","Views_20220308_041112","Replies_20220308_041112"
"Announcements & Nutritionists needed","UNICEF seeks a P3-TA Nutrition Specialist (CMAM) in Indonesia","Tamsin Walters","2017-04-27","https://www.en-net.org/question/2908.aspx",6578,NA,6579,NA,6581,NA
"Announcements & Nutritionists needed","UNICEF seeks French speaking consultants for SMART surveys - WCAR region","Sara Gari","2015-04-29","https://www.en-net.org/question/1702.aspx",6747,NA,6748,NA,6750,NA
"Announcements & Nutritionists needed","UNICEF seeks Nutrition Specialist","Tamsin Walters","2021-11-12","https://www.en-net.org/question/4441.aspx",2139,NA,2141,NA,2143,NA
"Announcements & Nutritionists needed","UNICEF South Asia seeks Nutrition in Emergencies consultant (11 months)","Harriet Torlesse","2018-09-04","https://www.en-net.org/question/3439.aspx",4165,NA,4166,NA,4168,NA
"Announcements & Nutritionists needed","UNICEF South Asia seeks nutritionist for staff position on CMAM","Harriet Torlesse","2018-09-04","https://www.en-net.org/question/3438.aspx",4720,NA,4721,NA,4723,NA
"Announcements & Nutritionists needed","UNICEF Supply Division is seeking a Quality Technical Assistant","Alison Fleet","2014-08-19","https://www.en-net.org/question/1452.aspx",7139,NA,7140,NA,7143,NA
"Announcements & Nutritionists needed","UNN Secretariat seeks Liaison Officer","Tamsin Walters","2019-05-14","https://www.en-net.org/question/3658.aspx",3682,NA,3683,NA,3685,NA
"Announcements & Nutritionists needed","UNV UNICEF Angola Nutrition Specialist","Ciara Hogan","2022-01-19","https://www.en-net.org/question/4472.aspx",1442,NA,1443,NA,1445,NA
"Announcements & Nutritionists needed","Update webinar on the WHO Guideline Development Process","Office ENN","2021-10-22","https://www.en-net.org/question/4427.aspx",1891,NA,1892,NA,1894,NA
"Announcements & Nutritionists needed","Updated posting for Nutrition Information Management Officer - Rapid Response Team","Kathy McConnell","2014-08-04","https://www.en-net.org/question/1437.aspx",7468,NA,7469,NA,7471,NA
"Announcements & Nutritionists needed","URGENT - Nutritionist required for immediate deployment to Libya/Tunisia by Save the Children","Anonymous 557","2011-04-01","https://www.en-net.org/question/391.aspx",7590,NA,7591,NA,7593,NA
"Announcements & Nutritionists needed","URGENT_Save the Children is recruiting IYCF_E program managers_Greece and Croatia","Charlotte d'Elloy","2015-12-09","https://www.en-net.org/question/2293.aspx",7453,NA,7454,NA,7457,NA
"Announcements & Nutritionists needed","URGENT: Nutrition Programme Coordinator, Juba (South Sudan)","Pascale Fritsch","2015-11-30","https://www.en-net.org/question/2280.aspx",7118,NA,7119,NA,7121,NA
"Announcements & Nutritionists needed","URGENT: Nutritionist needed for North Korea- must have experience from North Korea","Kat  Pittore","2012-02-15","https://www.en-net.org/question/647.aspx",6470,NA,6471,NA,6473,NA
"Announcements & Nutritionists needed","URGENT: Save the Children Mali Recruits a CMAM Surge Expert","Anonymous 21857","2018-04-23","https://www.en-net.org/question/3299.aspx",5326,NA,5327,NA,5329,NA
"Announcements & Nutritionists needed","Urgently need for research participants for my doctoral study on nutrition best practices","Bonnix Kayabu","2016-12-01","https://www.en-net.org/question/2754.aspx",6706,NA,6707,NA,6710,NA
"Announcements & Nutritionists needed","USAID Advancing Nutrition Call for Consultant for Food Assistance Modalities","Collin Anderson","2020-02-26","https://www.en-net.org/question/3866.aspx",3226,NA,3227,NA,3229,NA
"Announcements & Nutritionists needed","USAID is looking for a nutrionist for the Office of Food for Peace","Judy Canahuati","2015-04-23","https://www.en-net.org/question/1698.aspx",7470,NA,7472,NA,7477,NA
"Announcements & Nutritionists needed","Vacancies - Evaluation of the nutrition crisis in the Sahel (UNICEF WCARO)","Hélène Schwartz","2012-10-29","https://www.en-net.org/question/875.aspx",7374,NA,7375,NA,7377,NA
"Announcements & Nutritionists needed","Vacancies for Save the Children UK / ENN project supporting the introduction of the Minimum Reporting Package for SFPs","Victoria Sibson","2011-07-26","https://www.en-net.org/question/495.aspx",8568,NA,8569,NA,8571,NA
"Announcements & Nutritionists needed","Vacancy - 5 weeks home based consultancy for Helen Keller International","David Doledec","2015-08-05","https://www.en-net.org/question/1853.aspx",7680,NA,7681,NA,7683,NA
"Announcements & Nutritionists needed","VACANCY - CMAM Forum Co-Facilitator - Country Liaison / Impact Evaluation","Rebecca Brown","2013-05-30","https://www.en-net.org/question/1057.aspx",6934,NA,6935,NA,6937,NA
"Announcements & Nutritionists needed","Vacancy - IRC Nutrition Specialist, IRC","Casie Tesfai","2016-07-29","https://www.en-net.org/question/2574.aspx",7128,NA,7129,NA,7131,NA
"Announcements & Nutritionists needed","Vacancy - IRC Nutrition Technical Advisor - New York, NY","Casie Tesfai","2016-07-29","https://www.en-net.org/question/2575.aspx",6891,NA,6892,NA,6894,NA
"Announcements & Nutritionists needed","Vacancy - Job# 15-812 Technical Surge Advisor - SBC","Anonymous 1494","2015-08-11","https://www.en-net.org/question/1862.aspx",6836,NA,6837,NA,6839,NA
"Announcements & Nutritionists needed","Vacancy - Nutrition Coordinator - Syria, based in Amman","Valentina Coniglio","2020-12-11","https://www.en-net.org/question/4156.aspx",3022,NA,3023,NA,3026,NA
"Announcements & Nutritionists needed","Vacancy - PDI Consultant - Save the Children Yemen","Nicki Connell","2014-07-09","https://www.en-net.org/question/1416.aspx",7622,NA,7623,NA,7626,NA
"Announcements & Nutritionists needed","Vacancy - remote consultancy for a nutritionist with experience in developing SBCC materials","Anonymous 40530","2021-01-13","https://www.en-net.org/question/4181.aspx",4652,NA,4653,NA,4655,NA
"Announcements & Nutritionists needed","VACANCY - Senior Manager, Monitoring, Learning and Research at GAIN","Francesca Lahiguera","2012-03-21","https://www.en-net.org/question/674.aspx",6810,NA,6811,NA,6813,NA
"Announcements & Nutritionists needed","Vacancy - Technical Advisor, Nutrition","Anonymous 3831","2016-07-21","https://www.en-net.org/question/2560.aspx",6960,NA,6961,NA,6963,NA
"Announcements & Nutritionists needed","VACANCY - Valid International - Administrator / Project Support, Oxford UK Based","Anonymous 1302","2012-03-14","https://www.en-net.org/question/673.aspx",6699,NA,6700,NA,6702,NA
"Announcements & Nutritionists needed","VACANCY : HEAD OF RESEARCH","Camille DARDE","2014-02-27","https://www.en-net.org/question/1285.aspx",6358,NA,6359,NA,6361,NA
"Announcements & Nutritionists needed","VACANCY ANNOUNCEMENT : WFP Sudan is seeking a Food Fortification Grant Manager","Aachal Chand","2018-01-25","https://www.en-net.org/question/3205.aspx",4304,NA,4305,NA,4307,NA
"Announcements & Nutritionists needed","Vacancy Announcement: Emergency Nutrition Advisor (Save the Children)","Sarah (Butler) O'Flynn","2021-08-04","https://www.en-net.org/question/4366.aspx",2136,NA,2137,NA,2140,NA
"Announcements & Nutritionists needed","Vacancy announcement: Global Nutrition Cluster Helpdesk for Inter-sectoral Collaboration","Anna Ziolkovska","2021-11-12","https://www.en-net.org/question/4443.aspx",1847,NA,1848,NA,1850,NA
"Announcements & Nutritionists needed","Vacancy announcement: Global Nutrition Cluster Helpdesk for Nutrition Information Systems","Anna Ziolkovska","2021-11-12","https://www.en-net.org/question/4442.aspx",1763,NA,1764,NA,1766,NA
"Announcements & Nutritionists needed","Vacancy Announcement: Nutrition Specialist (Nutrition in Emergencies Sector/Cluster Coordinator), P3 based in Yangon","Sanjay Kumar Das","2021-08-04","https://www.en-net.org/question/4367.aspx",2313,NA,2314,NA,2316,NA
"Announcements & Nutritionists needed","Vacancy at Unicef UK:  Programme Information Specialist","Jo Sleet","2016-09-01","https://www.en-net.org/question/2615.aspx",6024,NA,6025,NA,6027,NA
"Announcements & Nutritionists needed","Vacancy DFID Nutrition Adviser, UK based - closing date 29 Jan","Chris Porter","2018-01-09","https://www.en-net.org/question/3184.aspx",5777,NA,5778,NA,5780,NA
"Announcements & Nutritionists needed","vacancy for 1 HKI M&E regional nutrition position (Nairobi, Kenya)","David Doledec","2014-12-10","https://www.en-net.org/question/1566.aspx",7856,NA,7857,NA,7859,NA
"Announcements & Nutritionists needed","vacancy for 2 HKI regional nutrition positions (Location flexible)","David Doledec","2014-12-10","https://www.en-net.org/question/1567.aspx",7646,NA,7648,NA,7650,NA
"Announcements & Nutritionists needed","Vacancy for a Senior Child Health Programmes Adviser","Sue Sowerby","2014-09-09","https://www.en-net.org/question/1470.aspx",7166,NA,7167,NA,7169,NA
"Announcements & Nutritionists needed","vacancy for Emergency Nutrition Adviser in London for Save the Children UK","Victoria Sibson","2011-01-06","https://www.en-net.org/question/329.aspx",7307,NA,7308,NA,7310,NA
"Announcements & Nutritionists needed","Vacancy for Nutrition Manager - Mozambique with Concern Worldwide","Anonymous 2334","2013-08-13","https://www.en-net.org/question/1117.aspx",8107,NA,8108,NA,8110,NA
"Announcements & Nutritionists needed","Vacancy Job #15-820 Technical Surge Advisor - CMAM","Anonymous 1494","2015-08-11","https://www.en-net.org/question/1863.aspx",7249,NA,7250,NA,7252,NA
"Announcements & Nutritionists needed","Vacancy nutrition learning and development specialist","Stien Gijsel","2021-08-04","https://www.en-net.org/question/4368.aspx",2304,NA,2305,NA,2307,NA
"Announcements & Nutritionists needed","Vacancy- Senior Nutrition Governance and Systems Reform Specialist- The Power of Nutrition","Oxford HR on behalf of the Power of Nutrition","2018-06-28","https://www.en-net.org/question/3369.aspx",4865,NA,4866,NA,4869,NA
"Announcements & Nutritionists needed","Vacancy: Director of the SUN Movement","Tamsin Walters","2018-01-29","https://www.en-net.org/question/3213.aspx",5314,NA,5315,NA,5317,NA
"Announcements & Nutritionists needed","Vacancy: ERT - Emergency Nutrition Manager, Concern Worldwide","Regine Kopplow","2010-10-15","https://www.en-net.org/question/284.aspx",7600,NA,7601,NA,7603,NA
"Announcements & Nutritionists needed","Vacancy: Field Exchange Sub-Editor and Content Coordinator","Office ENN","2021-03-19","https://www.en-net.org/question/4257.aspx",2467,NA,2468,NA,2470,NA
"Announcements & Nutritionists needed","Vacancy: International nutritionist specialist for EU funded project “Improvement of Mother and Child Health Services in Uzbekistan- II Phase” (IMCHS)","Anonymous 2253","2013-04-10","https://www.en-net.org/question/1021.aspx",7543,NA,7544,NA,7546,NA
"Announcements & Nutritionists needed","Vacancy: Knowledge management team lead WFP","Stien Gijsel","2021-10-18","https://www.en-net.org/question/4422.aspx",1903,NA,1904,NA,1906,NA
"Announcements & Nutritionists needed","Vacancy: Programme Manager","Verena Heinreichsberger","2015-04-14","https://www.en-net.org/question/1684.aspx",6514,NA,6515,NA,6517,NA
"Announcements & Nutritionists needed","Vacancy: Regional nutritionist - Nairobi","Els Dehantschutter","2021-03-18","https://www.en-net.org/question/4256.aspx",2360,NA,2361,NA,2363,NA
"Announcements & Nutritionists needed","VACANCY: Senior Advisor, Humanitarian Nutrition","Pia Genonangan","2019-09-09","https://www.en-net.org/question/3753.aspx",3586,NA,3587,NA,3589,NA
"Announcements & Nutritionists needed","VACANCY: Valid International: Market Research Manager","Kristine Albrektsen","2014-02-25","https://www.en-net.org/question/1279.aspx",6724,NA,6725,NA,6727,NA
"Announcements & Nutritionists needed","Vacancy: WFP HQ is recruiting a Research Officer (Maternal Nutrition) consultant","Jessica Bourdaire","2021-11-17","https://www.en-net.org/question/4446.aspx",2042,NA,2043,NA,2045,NA
"Announcements & Nutritionists needed","Vacancy: WFP HQ is recruiting two SBC consultant positions","Sara Bernardini","2022-02-14","https://www.en-net.org/question/4493.aspx",710,NA,711,NA,713,NA
"Announcements & Nutritionists needed","Vacancy: WFP Learning and Capacity development consultancy - Nutrition Integration","Kauffmann","2021-11-17","https://www.en-net.org/question/4444.aspx",1805,NA,1806,NA,1808,NA
"Announcements & Nutritionists needed","Valid International in search of Consultants","Bernardette Cichon","2017-11-15","https://www.en-net.org/question/3120.aspx",5246,NA,5247,NA,5249,NA
"Announcements & Nutritionists needed","Virtual CMAM conference 22-25 March","Tamsin Walters","2021-02-18","https://www.en-net.org/question/4209.aspx",2596,NA,2597,NA,2599,NA
"Announcements & Nutritionists needed","Volunteer position inquiry","Anonymous 1705","2012-11-04","https://www.en-net.org/question/883.aspx",6885,NA,6886,NA,6888,NA
"Announcements & Nutritionists needed","Volunteer public health (nutrition) tutors sought for Peoples-uni","Begoña Manuel-y-Keenoy","2017-03-13","https://www.en-net.org/question/2844.aspx",6435,NA,6436,NA,6438,NA
"Announcements & Nutritionists needed","Volunteers needed for study of psycho-social care practices for children with severe acute malnutrition","Mike Kalmus Eliasz","2021-07-20","https://www.en-net.org/question/4361.aspx",2004,NA,2005,NA,2007,NA
"Announcements & Nutritionists needed","Want a training to happen near you? Let us know!","SMART Initiative","2018-07-31","https://www.en-net.org/question/3399.aspx",3986,NA,3987,NA,3989,NA
"Announcements & Nutritionists needed","Wanted: Senior Humanitarian Nutrition Advisor Save the Children - London","Anonymous 557","2011-12-08","https://www.en-net.org/question/576.aspx",7637,NA,7639,NA,7641,NA
"Announcements & Nutritionists needed","we are looking for a : UN CHEF DE PROJET RECHERCHE – Projet MANGO (H/F)","Michael ALVES","2013-10-09","https://www.en-net.org/question/1166.aspx",7002,NA,7003,NA,7005,NA
"Announcements & Nutritionists needed","We are looking for:  A HEALTH COORDINATOR - SIERRA LEONE","Michael ALVES","2016-02-24","https://www.en-net.org/question/2368.aspx",6713,NA,6714,NA,6716,NA
"Announcements & Nutritionists needed","We are looking for:  A NUTRITION AND HEALTH COORDINATOR - YEMEN","Michael ALVES","2016-02-24","https://www.en-net.org/question/2370.aspx",7048,NA,7049,NA,7051,NA
"Announcements & Nutritionists needed","We are looking for:  A NUTRITION COORDINATOR - SIERRA LEONE","Michael ALVES","2016-02-24","https://www.en-net.org/question/2369.aspx",6692,NA,6693,NA,6695,NA
"Announcements & Nutritionists needed","We are looking for:  A NUTRITION EXPERT - ETHIOPIA","Michael ALVES","2016-02-24","https://www.en-net.org/question/2371.aspx",7152,NA,7153,NA,7155,NA
"Announcements & Nutritionists needed","We need jobs for masters students in dietetics and nutrition, KENYA.","Anonymous 3889","2016-08-24","https://www.en-net.org/question/2604.aspx",6932,NA,6933,NA,6935,NA
"Announcements & Nutritionists needed","Webinaire de formation Tech RRT : Création de formulaires de saisie de données à l'aide du logiciel Epi Info 7.2 -14 décembre 2017","Scott Logue","2017-12-07","https://www.en-net.org/question/3162.aspx",6197,NA,6198,NA,6200,NA
"Announcements & Nutritionists needed","Wébinaire Tech RRT webinair : déploiement récent au Nigéria pour renforcer la gestion des patient de MAS hospitalisés","Andi Kendle","2017-09-22","https://www.en-net.org/question/3059.aspx",6091,NA,6092,NA,6094,NA
"Announcements & Nutritionists needed","WEBINAR ""Food Systems: Harnessing nutrition co-benefits of climate resilient agriculture"" - Friday, 4 June 2021 @13:30-15.00 CEST","ECG - Nutrition","2021-06-01","https://www.en-net.org/question/4313.aspx",2218,NA,2219,NA,2221,NA
"Announcements & Nutritionists needed","Webinar on Pre-service Nutrition Education and Training","Alice Nkoroi","2018-04-17","https://www.en-net.org/question/3290.aspx",4425,NA,4427,NA,4429,NA
"Announcements & Nutritionists needed","Webinar on Women's Nutrition: a Summary of Evidence, Policy and Practice","Office ENN","2022-01-25","https://www.en-net.org/question/4480.aspx",1185,NA,1186,NA,1188,NA
"Announcements & Nutritionists needed","Webinar Series on Kwashiorkor","ALEXANDRA RUTISHAUSER","2020-09-21","https://www.en-net.org/question/4089.aspx",3167,NA,3168,NA,3170,NA
"Announcements & Nutritionists needed","Webinar Thursday 26th March - Strengthening the Humanitarian-Development Nexus for Nutrition in Protracted Crises","Tamsin Walters","2020-03-23","https://www.en-net.org/question/3902.aspx",3635,NA,3636,NA,3638,NA
"Announcements & Nutritionists needed","Webinar: Power and priorities: equitable partnerships in Agriculture, Nutrition and Health research","Abel Endashaw","2020-05-29","https://www.en-net.org/question/3997.aspx",3687,NA,3688,NA,3690,NA
"Announcements & Nutritionists needed","Webinar: The cost and affordability of EAT–Lancet reference diet","Abel Endashaw","2019-12-02","https://www.en-net.org/question/3815.aspx",3565,NA,3566,NA,3568,NA
"Announcements & Nutritionists needed","WEBINAR! SAMPLE SIZE CALCULATION: FOCUS ON CHRONIC MALNUTRITION","Kennedy Musumba","2016-04-20","https://www.en-net.org/question/2463.aspx",8829,NA,8830,NA,8834,NA
"Announcements & Nutritionists needed","Website Developer for ENN","ENN","2017-08-17","https://www.en-net.org/question/3030.aspx",5609,NA,5610,NA,5612,NA
"Announcements & Nutritionists needed","Welthungerhilfe seeks an Advisor on Food and Nutrition Security in Pakistan","Tamsin Walters","2015-08-27","https://www.en-net.org/question/1900.aspx",7051,NA,7053,NA,7055,NA
"Announcements & Nutritionists needed","West and Central Africa multicountry nutrition adviser vacancy with Save the Children UK","Victoria Sibson","2010-12-20","https://www.en-net.org/question/316.aspx",7310,NA,7311,NA,7313,NA
"Announcements & Nutritionists needed","WFP - Emergency nutrition specialist for rapid response team","nora hobbs","2018-04-19","https://www.en-net.org/question/3293.aspx",4855,NA,4856,NA,4858,NA
"Announcements & Nutritionists needed","WFP Burundi is looking for an SBCC expert","Micheal O hIarlaithe","2019-02-27","https://www.en-net.org/question/3573.aspx",3636,NA,3637,NA,3639,NA
"Announcements & Nutritionists needed","WFP DRC IS SEEKING A NUTRITION ADVISOR","Pushpa Acharya","2014-04-09","https://www.en-net.org/question/1338.aspx",8612,NA,8613,NA,8617,NA
"Announcements & Nutritionists needed","WFP is looking for a CMAM specialist","Geraldine Le Cuziat","2018-02-16","https://www.en-net.org/question/3231.aspx",4926,NA,4927,NA,4929,NA
"Announcements & Nutritionists needed","WFP is looking for an IYCF-E specialist","Anonymous 31995","2019-04-29","https://www.en-net.org/question/3636.aspx",3889,NA,3890,NA,3892,NA
"Announcements & Nutritionists needed","WFP IS LOOKING FOR EPIDEMIOLOGIST/M&E SPECIALIST","Pushpa Acharya","2014-04-07","https://www.en-net.org/question/1330.aspx",7759,NA,7760,NA,7764,NA
"Announcements & Nutritionists needed","WFP is looking for Nutrition in Emergency specialist","Anonymous 31995","2019-04-29","https://www.en-net.org/question/3635.aspx",3869,NA,3870,NA,3872,NA
"Announcements & Nutritionists needed","WFP is looking for Nutrition in Emergency specialist","Anonymous 31995","2019-08-19","https://www.en-net.org/question/3730.aspx",3612,NA,3613,NA,3615,NA
"Announcements & Nutritionists needed","WFP is looking for Nutrition in Emergency specialist","Anonymous 31995","2020-02-11","https://www.en-net.org/question/3847.aspx",3637,NA,3638,NA,3640,NA
"Announcements & Nutritionists needed","WFP is seeking 2 bilingual consultants for the Nutrition Rapid Response Team","Sara Bernardini","2017-11-22","https://www.en-net.org/question/3128.aspx",5739,NA,5740,NA,5742,NA
"Announcements & Nutritionists needed","WFP looking for a P3 Nutrition Consultant for Nigeria","Anonymous 3551","2016-02-29","https://www.en-net.org/question/2379.aspx",7578,NA,7579,NA,7581,NA
"Announcements & Nutritionists needed","WFP looking for consultant for development of guidance document ‘Integration of Nutrition in VAA’","Katja","2014-07-04","https://www.en-net.org/question/1409.aspx",8323,NA,8324,NA,8326,NA
"Announcements & Nutritionists needed","WFP looks for a Social and Behaviour Change Communications  Specialist (LAC)","Laura Irizarry","2018-02-26","https://www.en-net.org/question/3249.aspx",4724,NA,4725,NA,4727,NA
"Announcements & Nutritionists needed","WFP Pakistan-Stunting Prevention Project Consultant","Anonymous 147","2013-05-01","https://www.en-net.org/question/1032.aspx",8139,NA,8140,NA,8142,NA
"Announcements & Nutritionists needed","WFP Programme Manager, Nampula Mozambique","Edith Heines","2011-01-20","https://www.en-net.org/question/332.aspx",6316,NA,6317,NA,6319,NA
"Announcements & Nutritionists needed","WFP recruiting P3 level Regional Nutrition Officer","Gwénola Desplats","2016-12-07","https://www.en-net.org/question/2759.aspx",6819,NA,6821,NA,6823,NA
"Announcements & Nutritionists needed","WFP recruiting P3 level Regional Nutrition Officer","Gwénola Desplats","2016-12-07","https://www.en-net.org/question/2760.aspx",8326,NA,8327,NA,8329,NA
"Announcements & Nutritionists needed","WFP Seeking Nutrition Advocacy Consultant","Sophia Robele","2015-05-28","https://www.en-net.org/question/1753.aspx",7576,NA,7577,NA,7579,NA
"Announcements & Nutritionists needed","WFP seeks a Nutritionist, P3 – Maiduguri, Nigeria (closing 30 Sept16)","Gwénola Desplats","2016-09-19","https://www.en-net.org/question/2641.aspx",6868,NA,6869,NA,6871,NA
"Announcements & Nutritionists needed","WFP Stunting Reduction officer - Ethiopia / Addis","Anonymous 35924","2019-11-11","https://www.en-net.org/question/3795.aspx",3773,NA,3774,NA,3776,NA
"Announcements & Nutritionists needed","WFP Swaziland Nutrition & HIV Consultant","Anonymous 2865","2016-03-04","https://www.en-net.org/question/2385.aspx",8015,NA,8016,NA,8018,NA
"Announcements & Nutritionists needed","WFP urgently looks for a CMAM Project Coordinator (Mozambique, 5 months at least)","filippo dibari","2018-03-12","https://www.en-net.org/question/3260.aspx",5227,NA,5228,NA,5230,NA
"Announcements & Nutritionists needed","WFP Vacancy Announcement - CMAM Specialist","Nancy Aburto","2017-06-30","https://www.en-net.org/question/2975.aspx",6305,NA,6306,NA,6308,NA
"Announcements & Nutritionists needed","WFP/SUN Business Network Zambia--Development of Nutrition Regulatory Framework","Emily Heneghan Kasoma","2016-06-08","https://www.en-net.org/question/2509.aspx",7989,NA,7991,NA,7993,NA
"Announcements & Nutritionists needed","WHO CALL FOR AUTHORS: Essential fatty acid content in ready-to-use therapeutic foods for treating children with severe wasting","Tamsin Walters","2021-06-10","https://www.en-net.org/question/4320.aspx",2403,NA,2404,NA,2406,NA
"Announcements & Nutritionists needed","WHO CALL FOR AUTHORS: Iron content in ready-to-use therapeutic foods for treating children with severe wasting","Tamsin Walters","2021-06-10","https://www.en-net.org/question/4321.aspx",2249,NA,2250,NA,2252,NA
"Announcements & Nutritionists needed","WHO is looking for Nutrition Surveillance Specialist","Zita","2011-08-19","https://www.en-net.org/question/515.aspx",6422,NA,6423,NA,6426,NA
"Announcements & Nutritionists needed","WHO Looking for consultant(s) to develop BFHI Internal Monitoring Manual","Linda Shaker Berbari","2021-06-22","https://www.en-net.org/question/4335.aspx",2107,NA,2108,NA,2110,NA
"Announcements & Nutritionists needed","WHO Nutrition Consultant for Pakistan","Zita","2010-09-16","https://www.en-net.org/question/258.aspx",7019,NA,7020,NA,7022,NA
"Announcements & Nutritionists needed","WHO seeks a consultant to support the wasting guideline development process","Tamsin Walters","2020-09-15","https://www.en-net.org/question/4081.aspx",2746,NA,2747,NA,2749,NA
"Announcements & Nutritionists needed","WHO Technical Officer post on scientific advice on nutrition","Zita","2012-06-26","https://www.en-net.org/question/772.aspx",7503,NA,7504,NA,7507,NA
"Announcements & Nutritionists needed","Workshop Facilitator - Francophone","Monica Woldt","2019-03-21","https://www.en-net.org/question/3603.aspx",3500,NA,3501,NA,3503,NA
"Announcements & Nutritionists needed","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/596.aspx",7405,NA,7406,NA,7410,NA
"Announcements & Nutritionists needed","World Food Programme (WFP) Sudan -  Vacancy announcement - Grant Manager - Food Fortification","Aachal Chand","2017-01-30","https://www.en-net.org/question/2793.aspx",6127,NA,6128,NA,6130,NA
"Announcements & Nutritionists needed","World Vision Job Offer: Head of Nutrition Project, Wash Nut in, Mauritania","Judith Haase","2016-06-27","https://www.en-net.org/question/2537.aspx",7359,NA,7360,NA,7362,NA
"Announcements & Nutritionists needed","World Vision: CONSULTANT needed for CMAM Capacity Building in Mauritania","Judith Haase","2015-12-17","https://www.en-net.org/question/2302.aspx",8018,NA,8019,NA,8021,NA
"Announcements & Nutritionists needed","WorldFish is looking for a Research Fellow/Scientist (Nutrition)","Elvy Wee","2018-01-23","https://www.en-net.org/question/3202.aspx",5692,NA,5693,NA,5695,NA
"Announcements & Nutritionists needed","You are warmly invited to the GNC Technical Alliance official launch webinar!","Ben Allen","2020-11-27","https://www.en-net.org/question/4139.aspx",2741,NA,2742,NA,2744,NA
"Announcements & Nutritionists needed","Youth Pledge & Actions for Change Initiative","Tamsin Walters","2021-05-20","https://www.en-net.org/question/4305.aspx",2155,NA,2156,NA,2158,NA
"Announcements & Nutritionists needed","Zambia Tender Opportunity: Senior Nutrition Expert (Key Expert).","Dimitris Hatziyannis","2016-06-29","https://www.en-net.org/question/2539.aspx",6817,NA,6818,NA,6820,NA
"Assessment and Surveillance","'Context' indicators in nutrition surveys","Fiona Watson","2009-05-14","https://www.en-net.org/question/90.aspx",8774,4,8775,4,8777,4
"Assessment and Surveillance","‘Emergency threshold for SAM’ - YES or NO","mija Ververs","2019-02-07","https://www.en-net.org/question/3556.aspx",6445,6,6447,6,6450,6
"Assessment and Surveillance","""Reduction of GAM rate by 5%"" you have the baseline SMART but don't have the End-line SMART, how to proceed?","Tammam Ali Mohammed Ahmed","2017-08-03","https://www.en-net.org/question/3013.aspx",6068,2,6070,2,6072,2
"Assessment and Surveillance","% of Stunting prevelence or Mean WHZ score","Nick","2015-05-05","https://www.en-net.org/question/1709.aspx",7320,3,7321,3,7324,3
"Assessment and Surveillance","03 months child entry in data anthromometry tab in ENA software shows pink flag","Adnan Ahmed Sheikh","2021-12-16","https://www.en-net.org/question/4457.aspx",2146,14,2147,14,2149,14
"Assessment and Surveillance","24-hours dietary recall","Martha.N","2014-06-21","https://www.en-net.org/question/1399.aspx",6968,2,6969,2,6972,2
"Assessment and Surveillance","2nd SQUEAC Planning","Anonymous 3895","2016-09-19","https://www.en-net.org/question/2643.aspx",9608,4,9609,4,9611,4
"Assessment and Surveillance","5 Years project in one district. What is the time to say ""No Intervention""?","Tammam Ali Mohammed Ahmed","2019-03-03","https://www.en-net.org/question/3578.aspx",3821,0,3824,0,3826,0
"Assessment and Surveillance","A final note","Mark Myatt","2015-11-02","https://www.en-net.org/question/2235.aspx",8244,27,8245,27,8247,27
"Assessment and Surveillance","A New Method to Estimate Mortality in Crisis-Affected Populations: Validation and Feasibility Study.","Hedwig Deconinck","2009-02-20","https://www.en-net.org/question/42.aspx",6936,0,6937,0,6939,0
"Assessment and Surveillance","Accessing coverage of OTPs","Florence","2011-12-05","https://www.en-net.org/question/572.aspx",9953,4,9954,4,9957,4
"Assessment and Surveillance","Acute malnutrition caseload in emergency preparedness","Tomas Zaba","2015-12-16","https://www.en-net.org/question/2301.aspx",6859,1,6860,1,6862,1
"Assessment and Surveillance","acute malnutrition in double burden contexts","SUSANA RAFFALLI","2016-05-07","https://www.en-net.org/question/2486.aspx",7114,7,7115,7,7118,7
"Assessment and Surveillance","Adequate maternal weight gain","Anonymous 1722","2012-11-11","https://www.en-net.org/question/887.aspx",7839,5,7841,5,7843,5
"Assessment and Surveillance","Adolescent anthropometry analysis questions","Amelia Reese Masterson","2015-07-15","https://www.en-net.org/question/1832.aspx",9361,6,9363,6,9365,6
"Assessment and Surveillance","Adult Malnutrition","Anonymous 4194","2020-04-09","https://www.en-net.org/question/3939.aspx",3645,5,3646,5,3649,5
"Assessment and Surveillance","Advice on how much SQUEAC and LQAS coverage surveys cost and how long they take","Anonymous 118","2011-05-11","https://www.en-net.org/question/423.aspx",12946,10,12948,10,12950,10
"Assessment and Surveillance","Age groups when reporting nutrition survey results","Ranjith","2010-09-23","https://www.en-net.org/question/267.aspx",11100,7,11101,7,11104,7
"Assessment and Surveillance","Age Ratio Check in SMART","Anonymous 3991","2016-10-24","https://www.en-net.org/question/2695.aspx",7806,10,7807,10,7809,10
"Assessment and Surveillance","Age-adjusted MUACs for children 5-18 years","Anonymous 250","2009-08-21","https://www.en-net.org/question/130.aspx",8921,6,8922,6,8924,6
"Assessment and Surveillance","Ajustement de l'hémoglobine","Theo Dusingizimana","2017-11-07","https://www.en-net.org/question/3107.aspx",5826,3,5828,3,5831,3
"Assessment and Surveillance","Allocation of sample by proportion","Anonymous 81","2013-02-25","https://www.en-net.org/question/979.aspx",9317,4,9318,4,9320,4
