"Theme","Topic","Author","Posted","Link","Views_20210518_004229","Replies_20210518_004229","Views_20210518_022012","Replies_20210518_022012","Views_20210518_042453","Replies_20210518_042453","Views_20210518_052525","Replies_20210518_052525","Views_20210518_061732","Replies_20210518_061732","Views_20210518_091722","Replies_20210518_091722","Views_20210518_101837","Replies_20210518_101837","Views_20210518_111404","Replies_20210518_111404","Views_20210518_122030","Replies_20210518_122030","Views_20210518_132957","Replies_20210518_132957","Views_20210518_141620","Replies_20210518_141620","Views_20210518_151655","Replies_20210518_151655","Views_20210518_162747","Replies_20210518_162747","Views_20210518_174717","Replies_20210518_174717","Views_20210518_183240","Replies_20210518_183240","Views_20210518_192720","Replies_20210518_192720","Views_20210518_201709","Replies_20210518_201709","Views_20210518_211524","Replies_20210518_211524","Views_20210518_221813","Replies_20210518_221813","Views_20210518_231748","Replies_20210518_231748"
"Assessment and Surveillance","Cost of a SMART survey","Marie McGrath","2017-06-16","https://www.en-net.org/question/2963.aspx",5166,4,5168,4,5168,4,5168,4,5168,4,5170,4,5170,4,5170,4,5170,4,5170,4,5171,4,5172,4,5172,4,5172,4,5172,4,5172,4,5173,4,5173,4,5173,4,5173,4
"Assessment and Surveillance","Coverage survey using Blocked Weighted Bootstrap","Roman","2014-04-24","https://www.en-net.org/question/1349.aspx",8911,15,8913,15,8913,15,8913,15,8913,15,8913,15,8913,15,8913,15,8913,15,8914,15,8914,15,8915,15,8915,15,8915,15,8915,15,8915,15,8915,15,8916,15,8916,15,8916,15
"Assessment and Surveillance","creating wealth index using house characteristics and household assets","Helena Ben","2019-10-12","https://www.en-net.org/question/3778.aspx",1869,2,1870,2,1870,2,1870,2,1870,2,1870,2,1870,2,1870,2,1870,2,1870,2,1870,2,1871,2,1871,2,1871,2,1871,2,1871,2,1872,2,1872,2,1872,2,1872,2
"Assessment and Surveillance","Criteria followed in determining minimum SPHERE standards","Diane Baik","2016-03-23","https://www.en-net.org/question/2422.aspx",4167,0,4168,0,4168,0,4168,0,4168,0,4168,0,4168,0,4168,0,4168,0,4168,0,4168,0,4169,0,4170,0,4170,0,4170,0,4170,0,4171,0,4171,0,4171,0,4171,0
"Assessment and Surveillance","CSAS survey for TSFP only","Anonymous 680","2011-06-22","https://www.en-net.org/question/469.aspx",6620,7,6621,7,6621,7,6621,7,6621,7,6621,7,6621,7,6621,7,6624,7,6624,7,6624,7,6625,7,6625,7,6625,7,6625,7,6625,7,6625,7,6626,7,6627,7,6627,7
"Assessment and Surveillance","Database of all SMART surveys","Mija Ververs","2017-06-13","https://www.en-net.org/question/2960.aspx",4514,6,4515,6,4515,6,4515,6,4515,6,4516,6,4516,6,4516,6,4516,6,4516,6,4516,6,4517,6,4517,6,4517,6,4517,6,4517,6,4518,6,4518,6,4518,6,4518,6
"Assessment and Surveillance","Deciding on sampling design: cluster sampling or stratified random sampling","Jordana Leitão","2016-03-03","https://www.en-net.org/question/2384.aspx",6386,10,6387,10,6387,10,6387,10,6387,10,6388,10,6389,10,6389,10,6389,10,6389,10,6389,10,6390,10,6390,10,6390,10,6390,10,6390,10,6391,10,6391,10,6391,10,6391,10
"Assessment and Surveillance","Default rates in Dadaab Refugee","Alexander","2017-01-26","https://www.en-net.org/question/2790.aspx",4477,6,4478,6,4478,6,4478,6,4478,6,4478,6,4478,6,4478,6,4478,6,4478,6,4478,6,4479,6,4479,6,4479,6,4479,6,4479,6,4480,6,4480,6,4481,6,4481,6
"Assessment and Surveillance","Defining new variables and assign value using EPIinfo version 3.5.4","Anonymous 81","2013-03-08","https://www.en-net.org/question/985.aspx",7945,7,7946,7,7946,7,7946,7,7946,7,7946,7,7946,7,7947,7,7947,7,7947,7,7947,7,7949,7,7949,7,7949,7,7949,7,7949,7,7949,7,7950,7,7950,7,7950,7
"Assessment and Surveillance","Denominator for U5DR","Anonymous 40372","2020-07-31","https://www.en-net.org/question/4051.aspx",670,0,671,0,671,0,671,0,671,0,671,0,671,0,671,0,671,0,671,0,671,0,672,0,672,0,672,0,672,0,672,0,673,0,673,0,673,0,673,0
"Assessment and Surveillance","Descriptive epidemiology of multiple anthropometric deficits","Mark Myatt","2018-07-16","https://www.en-net.org/question/3385.aspx",2561,2,2563,2,2563,2,2563,2,2563,2,2563,2,2563,2,2563,2,2563,2,2563,2,2563,2,2565,2,2565,2,2565,2,2565,2,2565,2,2566,2,2566,2,2566,2,2566,2
"Assessment and Surveillance","DESIGN EFFECT FOR MULTIPLE SMART SURVEY","Stanley Macharia","2015-05-29","https://www.en-net.org/question/1756.aspx",7460,18,7461,18,7461,18,7461,18,7461,18,7461,18,7461,18,7461,18,7462,18,7462,18,7462,18,7464,18,7464,18,7464,18,7465,18,7465,18,7465,18,7466,18,7466,18,7466,18
"Assessment and Surveillance","Détermination de la taille de l'échantillon","Anonymous 2548","2017-11-27","https://www.en-net.org/question/3150.aspx",3846,2,3847,2,3847,2,3847,2,3847,2,3847,2,3847,2,3847,2,3847,2,3847,2,3847,2,3848,2,3848,2,3848,2,3848,2,3848,2,3849,2,3849,2,3849,2,3849,2
"Assessment and Surveillance","developing a methodology for a highly security compromised area. need guidence","Dr Mohammad Najeeb","2014-02-26","https://www.en-net.org/question/1281.aspx",5107,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5110,1,5110,1,5110,1
"Assessment and Surveillance","Diagnosing Severe Acute Malnutrition using MUAC in under 6 months","Martha","2017-04-28","https://www.en-net.org/question/2909.aspx",4351,4,4352,4,4353,4,4353,4,4353,4,4353,4,4353,4,4353,4,4353,4,4353,4,4353,4,4355,4,4355,4,4355,4,4355,4,4355,4,4356,4,4356,4,4356,4,4356,4
"Assessment and Surveillance","Dietary Diversity Assessment","Anonymous 3261","2016-03-14","https://www.en-net.org/question/2405.aspx",4668,2,4669,2,4669,2,4670,2,4670,2,4670,2,4670,2,4670,2,4670,2,4671,2,4671,2,4672,2,4672,2,4672,2,4672,2,4672,2,4673,2,4673,2,4673,2,4673,2
"Assessment and Surveillance","Dietary macro-nutrient and micro-nutrient intake estimation in children","Tibebu Moges","2015-06-10","https://www.en-net.org/question/1779.aspx",5600,6,5601,6,5601,6,5601,6,5602,6,5602,6,5602,6,5602,6,5602,6,5602,6,5603,6,5604,6,5604,6,5604,6,5604,6,5604,6,5604,6,5605,6,5605,6,5605,6
"Assessment and Surveillance","Digit preference","Mark Myatt","2009-03-12","https://www.en-net.org/question/61.aspx",7815,10,7816,10,7816,10,7816,10,7816,10,7816,10,7816,10,7816,10,7817,10,7818,10,7818,10,7819,10,7819,10,7820,10,7820,10,7820,10,7820,10,7820,10,7822,10,7822,10
"Assessment and Surveillance","Discrepancies of malnutrition prevalence among boys and girls","Anonymous 2515","2014-05-06","https://www.en-net.org/question/1355.aspx",5445,2,5446,2,5446,2,5446,2,5446,2,5446,2,5446,2,5447,2,5447,2,5447,2,5447,2,5448,2,5448,2,5448,2,5448,2,5448,2,5448,2,5449,2,5449,2,5449,2
"Assessment and Surveillance","Discrepancise between ENA version April 2015 and July 2015","Anonymous 81","2015-08-29","https://www.en-net.org/question/1903.aspx",4751,1,4752,1,4752,1,4752,1,4752,1,4752,1,4752,1,4752,1,4752,1,4752,1,4752,1,4753,1,4753,1,4753,1,4754,1,4754,1,4754,1,4755,1,4755,1,4755,1
"Assessment and Surveillance","Discrepancy between EpiInfo 2000/ENA and ENA for SMART","Anonymous 81","2010-05-06","https://www.en-net.org/question/216.aspx",8401,16,8402,16,8402,16,8402,16,8402,16,8402,16,8402,16,8402,16,8402,16,8404,16,8404,16,8405,16,8405,16,8405,16,8405,16,8405,16,8405,16,8406,16,8406,16,8406,16
"Assessment and Surveillance","Do you use scales in your work ? Please take part in our survey","Alison Fleet","2015-02-05","https://www.en-net.org/question/1608.aspx",4944,0,4945,0,4946,0,4946,0,4946,0,4946,0,4946,0,4946,0,4946,0,4946,0,4946,0,4947,0,4947,0,4948,0,4948,0,4948,0,4948,0,4949,0,4949,0,4949,0
"Assessment and Surveillance","Document  showing prevalence of Near SAM cases","Martin Parreno","2016-11-06","https://www.en-net.org/question/2717.aspx",3824,0,3825,0,3825,0,3825,0,3825,0,3825,0,3825,0,3825,0,3825,0,3825,0,3825,0,3826,0,3826,0,3826,0,3826,0,3826,0,3827,0,3827,0,3827,0,3827,0
"Assessment and Surveillance","does EN software work for more  than 5 years","Anonymous 3126","2015-08-19","https://www.en-net.org/question/1881.aspx",5061,2,5062,2,5062,2,5062,2,5062,2,5062,2,5062,2,5062,2,5062,2,5062,2,5062,2,5064,2,5064,2,5064,2,5064,2,5064,2,5064,2,5065,2,5065,2,5066,2
"Assessment and Surveillance","Dwarfism Vs BMI","Mohamed M Hassan Gani","2009-04-18","https://www.en-net.org/question/80.aspx",17339,3,17340,3,17340,3,17340,3,17340,3,17341,3,17342,3,17343,3,17344,3,17346,3,17346,3,17347,3,17348,3,17349,3,17349,3,17350,3,17351,3,17351,3,17352,3,17352,3
"Assessment and Surveillance","Ebola and Anthropometry: Height measurement of  adult patients","Mija Ververs","2020-02-09","https://www.en-net.org/question/3846.aspx",1594,7,1595,7,1595,7,1597,7,1597,7,1597,7,1597,7,1597,7,1597,7,1597,7,1597,7,1598,7,1598,7,1599,7,1599,7,1599,7,1600,7,1600,7,1600,7,1600,7
"Assessment and Surveillance","Echantillonnage LQAS","Mohamed MAIGA","2014-06-07","https://www.en-net.org/question/1390.aspx",7949,6,7950,6,7950,6,7950,6,7950,6,7950,6,7951,6,7951,6,7951,6,7951,6,7951,6,7952,6,7952,6,7954,6,7954,6,7954,6,7954,6,7955,6,7955,6,7955,6
"Assessment and Surveillance","Effect of higher prevalence on statistical associations","Lenka Blanarova","2020-09-02","https://www.en-net.org/question/4075.aspx",674,1,675,1,675,1,675,1,675,1,675,1,675,1,675,1,675,1,675,1,675,1,676,1,676,1,676,1,676,1,676,1,677,1,677,1,677,1,677,1
"Assessment and Surveillance","Effect of Recall Period on CMR and U5MR: SMART +Mortality Survey","Edwin","2020-02-18","https://www.en-net.org/question/3855.aspx",1213,3,1214,3,1214,3,1216,3,1216,3,1216,3,1216,3,1216,3,1216,3,1216,3,1217,3,1218,3,1218,3,1218,3,1218,3,1218,3,1219,3,1219,3,1219,3,1219,3
"Assessment and Surveillance","Emergency standards for SAM/MAM when using MUAC","Leah Richardson","2015-07-06","https://www.en-net.org/question/1821.aspx",5561,7,5562,7,5562,7,5562,7,5562,7,5562,7,5562,7,5562,7,5562,7,5562,7,5562,7,5563,7,5563,7,5563,7,5563,7,5563,7,5563,7,5564,7,5564,7,5564,7
"Assessment and Surveillance","ENA calculation of GAM rate","Anonymous 3190","2019-03-08","https://www.en-net.org/question/3587.aspx",1823,0,1824,0,1825,0,1825,0,1825,0,1825,0,1825,0,1825,0,1825,0,1826,0,1826,0,1827,0,1827,0,1827,0,1827,0,1827,0,1828,0,1828,0,1828,0,1828,0
"Assessment and Surveillance","ENA for SMART on MacBook Pro operating System","Barbara Nalubanga","2014-07-17","https://www.en-net.org/question/1422.aspx",7537,17,7539,17,7539,17,7539,17,7539,17,7539,17,7540,17,7540,17,7540,17,7540,17,7540,17,7541,17,7541,17,7541,17,7541,17,7541,17,7541,17,7542,17,7542,17,7543,17
"Assessment and Surveillance","ENA software","Diallo zakaria","2017-06-05","https://www.en-net.org/question/2950.aspx",7597,9,7598,9,7598,9,7598,9,7598,9,7599,9,7599,9,7599,9,7599,9,7599,9,7599,9,7600,9,7600,9,7600,9,7600,9,7600,9,7601,9,7601,9,7601,9,7601,9
"Assessment and Surveillance","Enquête CAP","Everlyn Matiri","2017-12-05","https://www.en-net.org/question/3161.aspx",3837,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3839,2,3839,2,3839,2,3839,2,3839,2,3840,2,3840,2,3840,2,3840,2
"Assessment and Surveillance","Epi Info command syntax error","Suzanne Fuhrman","2014-05-13","https://www.en-net.org/question/1362.aspx",8462,5,8466,5,8467,5,8467,5,8467,5,8467,5,8467,5,8468,5,8468,5,8468,5,8468,5,8470,5,8470,5,8470,5,8470,5,8470,5,8470,5,8472,5,8472,5,8472,5
"Assessment and Surveillance","Epi Info equivalent for Mac","Briony","2015-05-11","https://www.en-net.org/question/1721.aspx",11432,2,11433,2,11433,2,11433,2,11433,2,11433,2,11433,2,11433,2,11433,2,11433,2,11433,2,11434,2,11434,2,11434,2,11434,2,11434,2,11434,2,11435,2,11436,2,11436,2
"Assessment and Surveillance","Epi Info Syntax","Anonymous 360","2018-04-09","https://www.en-net.org/question/3279.aspx",2444,0,2445,0,2445,0,2445,0,2445,0,2445,0,2445,0,2445,0,2445,0,2445,0,2445,0,2446,0,2446,0,2446,0,2446,0,2446,0,2447,0,2447,0,2447,0,2447,0
"Assessment and Surveillance","Error message in ENA SMART software","Beulah Jayakumar","2014-08-25","https://www.en-net.org/question/1457.aspx",4789,2,4790,2,4790,2,4790,2,4790,2,4790,2,4790,2,4790,2,4790,2,4790,2,4790,2,4791,2,4791,2,4791,2,4791,2,4791,2,4791,2,4792,2,4792,2,4792,2
"Assessment and Surveillance","Essential Nutrition Actions Practices questions in KAP survey","Nick","2015-08-16","https://www.en-net.org/question/1877.aspx",7053,6,7054,6,7054,6,7054,6,7054,6,7055,6,7055,6,7055,6,7055,6,7055,6,7055,6,7056,6,7056,6,7056,6,7056,6,7057,6,7057,6,7058,6,7058,6,7058,6
"Assessment and Surveillance","Establishment of Nutrition Surveillance System","Frederich Christian Tan","2014-01-31","https://www.en-net.org/question/1260.aspx",5481,4,5482,4,5482,4,5482,4,5482,4,5482,4,5482,4,5482,4,5482,4,5482,4,5482,4,5483,4,5483,4,5483,4,5483,4,5483,4,5483,4,5484,4,5484,4,5484,4
"Assessment and Surveillance","Estimating 'actual' population figure in a mobile pastoralist community","Anonymous 680","2016-08-30","https://www.en-net.org/question/2610.aspx",4099,0,4100,0,4100,0,4100,0,4100,0,4100,0,4100,0,4100,0,4100,0,4100,0,4100,0,4101,0,4101,0,4101,0,4101,0,4101,0,4102,0,4102,0,4102,0,4102,0
"Assessment and Surveillance","Estimating caseload/burden of stunting","HABIBUR RAHAMAN","2020-05-06","https://www.en-net.org/question/3975.aspx",847,0,848,0,849,0,849,0,849,0,850,0,850,0,850,0,850,0,850,0,850,0,851,0,851,0,851,0,851,0,851,0,852,0,852,0,852,0,852,0
"Assessment and Surveillance","Estimating CMAM caseload - New article","Mark Myatt","2017-01-26","https://www.en-net.org/question/2789.aspx",14165,1,14167,1,14167,1,14167,1,14167,1,14167,1,14167,1,14167,1,14167,1,14167,1,14167,1,14168,1,14168,1,14168,1,14168,1,14168,1,14169,1,14169,1,14169,1,14169,1
"Assessment and Surveillance","Estimating population size of under 2s","Alex Mokori","2012-05-16","https://www.en-net.org/question/728.aspx",15186,31,15187,31,15189,31,15190,31,15191,31,15194,31,15194,31,15195,31,15195,31,15195,31,15196,31,15198,31,15200,31,15200,31,15200,31,15200,31,15200,31,15201,31,15201,31,15201,31
"Assessment and Surveillance","Estimating prevalence using health records","Anonymous 2655","2014-09-15","https://www.en-net.org/question/1480.aspx",5066,2,5067,2,5067,2,5067,2,5067,2,5067,2,5067,2,5067,2,5067,2,5067,2,5067,2,5068,2,5068,2,5068,2,5068,2,5068,2,5068,2,5069,2,5070,2,5070,2
"Assessment and Surveillance","Estimating weight from height and MUAC","Mark Myatt","2018-06-08","https://www.en-net.org/question/3350.aspx",2679,4,2680,4,2681,4,2681,4,2681,4,2681,4,2681,4,2681,4,2682,4,2682,4,2682,4,2683,4,2683,4,2683,4,2683,4,2683,4,2684,4,2684,4,2684,4,2684,4
"Assessment and Surveillance","Estimating weight from height and MUAC (critically injured children)","Mark Myatt","2018-02-28","https://www.en-net.org/question/3254.aspx",3361,2,3362,2,3362,2,3362,2,3362,2,3362,2,3362,2,3362,2,3362,2,3362,2,3362,2,3363,2,3363,2,3363,2,3363,2,3363,2,3364,2,3364,2,3364,2,3364,2
"Assessment and Surveillance","Estimation of lives saved by CMAM programme","Dr. James Oloyede","2021-01-13","https://www.en-net.org/question/4183.aspx",688,6,689,6,689,6,689,6,689,6,689,6,689,6,689,6,689,6,689,6,689,6,690,6,690,6,690,6,690,6,690,6,691,6,691,6,691,6,691,6
"Assessment and Surveillance","Estimation of New Pregnant Mother for cash transfer programme","Nick","2015-05-11","https://www.en-net.org/question/1722.aspx",4648,1,4649,1,4649,1,4649,1,4649,1,4649,1,4649,1,4649,1,4649,1,4649,1,4649,1,4650,1,4650,1,4650,1,4650,1,4650,1,4650,1,4651,1,4651,1,4651,1
"Assessment and Surveillance","Évaluation d'un outil valide","Anonymous 2548","2017-09-03","https://www.en-net.org/question/3041.aspx",3929,2,3930,2,3930,2,3930,2,3930,2,3930,2,3930,2,3930,2,3930,2,3930,2,3930,2,3931,2,3932,2,3932,2,3932,2,3932,2,3933,2,3933,2,3933,2,3933,2
"Assessment and Surveillance","Évaluation de la malnutrition aiguë chez les adolescents","Anonymous 502","2017-10-03","https://www.en-net.org/question/3073.aspx",3836,2,3837,2,3837,2,3838,2,3838,2,3839,2,3839,2,3840,2,3840,2,3840,2,3840,2,3841,2,3842,2,3842,2,3842,2,3842,2,3843,2,3843,2,3843,2,3843,2
"Assessment and Surveillance","Évaluation des points de référence de circonférence du cou pour la dénutrition.","Akash Mallick","2017-11-10","https://www.en-net.org/question/3116.aspx",2363,1,2364,1,2366,1,2366,1,2367,1,2367,1,2367,1,2367,1,2367,1,2367,1,2367,1,2368,1,2368,1,2368,1,2368,1,2368,1,2369,1,2369,1,2369,1,2369,1
"Assessment and Surveillance","Evidence of cut-off MUAC of 115-124 mm for MAM detection","Elisa Dominguez","2011-03-03","https://www.en-net.org/question/363.aspx",6005,2,6006,2,6007,2,6007,2,6007,2,6007,2,6007,2,6007,2,6008,2,6008,2,6008,2,6009,2,6009,2,6009,2,6009,2,6009,2,6009,2,6010,2,6010,2,6010,2
"Assessment and Surveillance","Excel Calculation: Z-score calculation","Anonymous 38163","2020-01-29","https://www.en-net.org/question/3841.aspx",3699,25,3701,25,3703,25,3703,25,3703,25,3705,25,3705,25,3706,25,3706,25,3706,25,3708,25,3709,25,3710,25,3710,25,3710,25,3712,25,3713,25,3714,25,3714,25,3714,25
"Assessment and Surveillance","Excess negative mortality","Kelvin","2020-10-04","https://www.en-net.org/question/4098.aspx",695,2,696,2,696,2,696,2,696,2,696,2,696,2,696,2,696,2,696,2,696,2,697,2,697,2,697,2,697,2,697,2,698,2,698,2,698,2,698,2
"Assessment and Surveillance","Existing excell spreadsheets for cross tabulation of nutrition data?","Anonymous 1722","2012-11-21","https://www.en-net.org/question/909.aspx",5462,1,5463,1,5463,1,5463,1,5463,1,5463,1,5463,1,5463,1,5463,1,5463,1,5463,1,5464,1,5464,1,5464,1,5464,1,5464,1,5464,1,5465,1,5465,1,5465,1
"Assessment and Surveillance","Expert opinion on excess death count.","Anonymous 29900","2019-01-03","https://www.en-net.org/question/3522.aspx",1760,2,1761,2,1761,2,1761,2,1761,2,1762,2,1762,2,1762,2,1762,2,1762,2,1762,2,1763,2,1763,2,1763,2,1763,2,1763,2,1764,2,1764,2,1764,2,1764,2
"Assessment and Surveillance","extreme anthro values","Anonymous 250","2012-11-16","https://www.en-net.org/question/896.aspx",4912,1,4913,1,4913,1,4913,1,4913,1,4914,1,4914,1,4915,1,4915,1,4915,1,4915,1,4916,1,4916,1,4916,1,4916,1,4916,1,4916,1,4917,1,4917,1,4917,1
"Assessment and Surveillance","feeding practices indicators for over 2 years old children","Nick","2018-02-21","https://www.en-net.org/question/3240.aspx",3433,2,3434,2,3434,2,3435,2,3435,2,3436,2,3436,2,3436,2,3436,2,3436,2,3436,2,3438,2,3438,2,3438,2,3438,2,3438,2,3439,2,3439,2,3439,2,3439,2
"Assessment and Surveillance","Field investigation of acute malnutrition cases in a village","Lilia TUrcan","2015-02-01","https://www.en-net.org/question/1602.aspx",5260,2,5261,2,5261,2,5261,2,5261,2,5261,2,5261,2,5261,2,5261,2,5261,2,5261,2,5262,2,5262,2,5262,2,5262,2,5262,2,5262,2,5263,2,5263,2,5263,2
"Assessment and Surveillance","Food groups to assess diet diversity","Nicki Connell","2013-06-11","https://www.en-net.org/question/1069.aspx",6866,3,6867,3,6868,3,6869,3,6869,3,6869,3,6869,3,6869,3,6869,3,6869,3,6870,3,6871,3,6871,3,6871,3,6871,3,6871,3,6871,3,6874,3,6875,3,6875,3
"Assessment and Surveillance","formula to calculate the number of beneficiaries?","Anonymous 26359","2018-08-15","https://www.en-net.org/question/3420.aspx",5352,7,5353,7,5353,7,5353,7,5353,7,5354,7,5354,7,5354,7,5354,7,5354,7,5354,7,5355,7,5355,7,5357,7,5357,7,5357,7,5358,7,5358,7,5359,7,5359,7
"Assessment and Surveillance","fs and nut assessment","Eli Salazar Sr.","2009-02-24","https://www.en-net.org/question/49.aspx",5094,2,5095,2,5095,2,5095,2,5095,2,5095,2,5095,2,5095,2,5095,2,5096,2,5096,2,5097,2,5097,2,5097,2,5097,2,5097,2,5097,2,5097,2,5098,2,5098,2
"Assessment and Surveillance","FSMS test","Anonymous 3117","2016-01-29","https://www.en-net.org/question/2337.aspx",3878,0,3879,0,3879,0,3879,0,3879,0,3879,0,3879,0,3879,0,3879,0,3879,0,3879,0,3880,0,3880,0,3880,0,3880,0,3881,0,3882,0,3882,0,3882,0,3882,0
"Assessment and Surveillance","GAM <10% and SAM >2%","Karim Bougma","2016-01-23","https://www.en-net.org/question/2331.aspx",4427,2,4428,2,4428,2,4428,2,4428,2,4429,2,4429,2,4429,2,4430,2,4430,2,4430,2,4431,2,4431,2,4431,2,4431,2,4431,2,4432,2,4432,2,4432,2,4432,2
"Assessment and Surveillance","GAM in Nutrition Screening and Survey?","Tariq Khan","2012-03-28","https://www.en-net.org/question/679.aspx",6864,7,6865,7,6865,7,6865,7,6865,7,6865,7,6865,7,6865,7,6865,7,6865,7,6865,7,6866,7,6866,7,6866,7,6866,7,6866,7,6866,7,6867,7,6867,7,6867,7
"Assessment and Surveillance","GAM vs Mortality rate","Anonymous 490","2015-05-11","https://www.en-net.org/question/1723.aspx",4794,1,4795,1,4795,1,4795,1,4795,1,4795,1,4795,1,4795,1,4795,1,4795,1,4795,1,4796,1,4796,1,4796,1,4796,1,4796,1,4796,1,4797,1,4797,1,4797,1
"Assessment and Surveillance","Gold standard for assessment of wasting among children 6-59 months","Florence","2012-06-25","https://www.en-net.org/question/770.aspx",7558,9,7560,9,7561,9,7561,9,7561,9,7561,9,7561,9,7561,9,7561,9,7562,9,7562,9,7564,9,7564,9,7564,9,7564,9,7564,9,7564,9,7565,9,7565,9,7565,9
"Assessment and Surveillance","growth monitoring","Massimo Serventi","2015-05-24","https://www.en-net.org/question/1743.aspx",5517,5,5518,5,5518,5,5518,5,5518,5,5518,5,5518,5,5518,5,5518,5,5518,5,5518,5,5519,5,5519,5,5519,5,5519,5,5519,5,5519,5,5520,5,5520,5,5520,5
"Assessment and Surveillance","Growth monitoring and promotion","Jean Claude","2019-10-15","https://www.en-net.org/question/3781.aspx",1451,1,1452,1,1452,1,1452,1,1452,1,1452,1,1452,1,1452,1,1452,1,1452,1,1452,1,1453,1,1453,1,1454,1,1454,1,1454,1,1455,1,1455,1,1455,1,1455,1
"Assessment and Surveillance","Growth monitoring Vs stunting/wasting","Ranjith","2011-03-29","https://www.en-net.org/question/386.aspx",7079,1,7080,1,7080,1,7080,1,7080,1,7080,1,7080,1,7080,1,7080,1,7080,1,7080,1,7081,1,7081,1,7081,1,7081,1,7081,1,7081,1,7082,1,7082,1,7083,1
"Assessment and Surveillance","Growth patterns among different livelihood/ethnic groups among the under 5 years.","Anonymous 1149","2012-01-17","https://www.en-net.org/question/614.aspx",5150,1,5151,1,5151,1,5151,1,5151,1,5151,1,5151,1,5151,1,5151,1,5151,1,5151,1,5152,1,5152,1,5152,1,5152,1,5152,1,5152,1,5153,1,5153,1,5153,1
"Assessment and Surveillance","Guidance on reporting of MUAC screening data","Megan","2017-04-26","https://www.en-net.org/question/2906.aspx",3605,0,3606,0,3606,0,3606,0,3606,0,3606,0,3606,0,3606,0,3606,0,3606,0,3606,0,3607,0,3607,0,3607,0,3607,0,3607,0,3608,0,3608,0,3608,0,3608,0
"Assessment and Surveillance","Guidelines on deciding WHEN to conduct different types of Nutrition Assessment in Emergencies","Frederich Christian Tan","2014-10-02","https://www.en-net.org/question/1495.aspx",5582,8,5583,8,5583,8,5583,8,5583,8,5583,8,5583,8,5583,8,5583,8,5583,8,5583,8,5584,8,5584,8,5584,8,5584,8,5584,8,5584,8,5585,8,5585,8,5585,8
"Assessment and Surveillance","HAZ SD? Steps in using weight factor analysis in ENA?","Anonymous 377","2010-09-15","https://www.en-net.org/question/257.aspx",5717,1,5718,1,5718,1,5718,1,5718,1,5718,1,5718,1,5718,1,5718,1,5718,1,5718,1,5719,1,5719,1,5719,1,5719,1,5719,1,5719,1,5720,1,5720,1,5720,1
"Assessment and Surveillance","Height-for-age assessment - min and max","Diana","2018-03-10","https://www.en-net.org/question/3259.aspx",3657,6,3658,6,3658,6,3658,6,3658,6,3658,6,3658,6,3658,6,3658,6,3658,6,3658,6,3660,6,3660,6,3660,6,3660,6,3660,6,3661,6,3661,6,3661,6,3661,6
"Assessment and Surveillance","Higher Prevalence of Under-nutrition in Boys than Girls?","Anonymous 3258","2017-01-02","https://www.en-net.org/question/2773.aspx",4508,2,4509,2,4509,2,4509,2,4509,2,4509,2,4509,2,4509,2,4509,2,4510,2,4510,2,4512,2,4512,2,4512,2,4512,2,4512,2,4513,2,4513,2,4514,2,4514,2
"Assessment and Surveillance","Highest mortality risk?","Anonymous 32524","2019-09-12","https://www.en-net.org/question/3760.aspx",1588,3,1589,3,1589,3,1589,3,1589,3,1589,3,1589,3,1589,3,1589,3,1589,3,1589,3,1590,3,1590,3,1590,3,1590,3,1590,3,1591,3,1591,3,1591,3,1591,3
"Assessment and Surveillance","Highest SAM rate","Anonymous 303","2010-12-15","https://www.en-net.org/question/314.aspx",7946,15,7947,15,7947,15,7948,15,7948,15,7949,15,7949,15,7949,15,7949,15,7949,15,7949,15,7950,15,7951,15,7951,15,7952,15,7952,15,7952,15,7953,15,7953,15,7953,15
"Assessment and Surveillance","HiNi quality assessment","Anonymous 3049","2015-12-09","https://www.en-net.org/question/2292.aspx",4432,2,4433,2,4433,2,4433,2,4433,2,4433,2,4433,2,4434,2,4434,2,4434,2,4434,2,4435,2,4435,2,4435,2,4436,2,4436,2,4437,2,4438,2,4438,2,4438,2
"Assessment and Surveillance","Hospital based assessment of nutrition","Anonymous 8821","2019-01-30","https://www.en-net.org/question/3542.aspx",1905,6,1906,6,1907,6,1907,6,1907,6,1907,6,1907,6,1908,6,1908,6,1908,6,1908,6,1909,6,1909,6,1910,6,1910,6,1910,6,1911,6,1911,6,1912,6,1912,6
"Assessment and Surveillance","Household adjustment unit","Bienfait","2013-05-22","https://www.en-net.org/question/1048.aspx",4783,2,4784,2,4784,2,4784,2,4784,2,4784,2,4784,2,4784,2,4784,2,4784,2,4784,2,4785,2,4785,2,4785,2,4785,2,4785,2,4785,2,4786,2,4786,2,4786,2
"Assessment and Surveillance","Household dietary diversity score","hanif","2021-04-25","https://www.en-net.org/question/4283.aspx",376,3,378,3,378,3,378,3,378,3,378,3,378,3,378,3,378,3,379,3,379,3,379,3,379,3,381,3,381,3,381,3,381,3,381,3,381,3,381,3
