"Theme","Topic","Author","Posted","Link","Views_20210605_010039","Replies_20210605_010039","Views_20210605_030845","Replies_20210605_030845","Views_20210605_051257","Replies_20210605_051257","Views_20210605_065023","Replies_20210605_065023","Views_20210605_075303","Replies_20210605_075303","Views_20210605_084302","Replies_20210605_084302","Views_20210605_094049","Replies_20210605_094049","Views_20210605_104526","Replies_20210605_104526","Views_20210605_114346","Replies_20210605_114346","Views_20210605_124215","Replies_20210605_124215","Views_20210605_140358","Replies_20210605_140358","Views_20210605_144425","Replies_20210605_144425","Views_20210605_152228","Replies_20210605_152228","Views_20210605_164751","Replies_20210605_164751","Views_20210605_182339","Replies_20210605_182339","Views_20210605_195607","Replies_20210605_195607","Views_20210605_202745","Replies_20210605_202745","Views_20210605_212104","Replies_20210605_212104","Views_20210605_222402","Replies_20210605_222402","Views_20210605_232703","Replies_20210605_232703"
"Assessment and Surveillance","Nutrition Causal Analysis: usefulness and application","BLESSING T MUREVERWI","2015-04-09","https://www.en-net.org/question/1678.aspx",5557,5,5558,5,5559,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5,5560,5
"Assessment and Surveillance","Nutrition Data - Tanzania","Nicki Connell","2018-03-29","https://www.en-net.org/question/3274.aspx",3197,2,3199,2,3199,2,3199,2,3199,2,3199,2,3199,2,3200,2,3200,2,3200,2,3200,2,3200,2,3200,2,3200,2,3200,2,3200,2,3200,2,3200,2,3201,2,3201,2
"Assessment and Surveillance","Nutrition in emergency","Anonymous 3445","2017-03-30","https://www.en-net.org/question/2870.aspx",4127,2,4128,2,4128,2,4128,2,4128,2,4128,2,4129,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2,4130,2
"Assessment and Surveillance","Nutrition prevalence measurement","AS","2016-02-04","https://www.en-net.org/question/2355.aspx",5183,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5,5185,5
"Assessment and Surveillance","Nutrition Sentinel Survey","benylali@yahoo.com","2014-11-12","https://www.en-net.org/question/1538.aspx",4958,1,4959,1,4959,1,4959,1,4959,1,4959,1,4959,1,4959,1,4960,1,4960,1,4961,1,4961,1,4961,1,4961,1,4961,1,4961,1,4961,1,4961,1,4961,1,4961,1
"Assessment and Surveillance","Nutrition Stabilization Center efficiency and referral system","Anonymous 2339","2017-02-23","https://www.en-net.org/question/2816.aspx",3517,1,3518,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3519,1,3520,1,3520,1,3520,1,3520,1,3520,1
"Assessment and Surveillance","Nutrition survey analysis- Associations","Dr. Farah Ibrahim","2011-04-07","https://www.en-net.org/question/402.aspx",7530,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13,7531,13
"Assessment and Surveillance","Nutrition survey guidance in the context of COViD-19","Carlos Grijalva-Eternod","2020-08-31","https://www.en-net.org/question/4071.aspx",1024,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2,1025,2
"Assessment and Surveillance","Nutritional causal analysis","Mark Myatt","2018-08-02","https://www.en-net.org/question/3407.aspx",2494,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1,2495,1
"Assessment and Surveillance","Nutritional indicator baseline/evaluation","Kris","2015-06-25","https://www.en-net.org/question/1805.aspx",4865,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1,4866,1
"Assessment and Surveillance","nutritional indicators","Caroline André","2018-10-12","https://www.en-net.org/question/3471.aspx",2134,1,2135,1,2135,1,2135,1,2136,1,2137,1,2137,1,2137,1,2137,1,2137,1,2137,1,2137,1,2137,1,2138,1,2138,1,2138,1,2138,1,2138,1,2138,1,2138,1
"Assessment and Surveillance","Nutritional status and vulnerability of older adults/older people (aged 50 +)","Mary Manandhar","2012-01-01","https://www.en-net.org/question/597.aspx",8277,10,8278,10,8278,10,8280,10,8280,10,8280,10,8280,10,8280,10,8280,10,8280,10,8281,10,8281,10,8281,10,8282,10,8282,10,8282,10,8282,10,8282,10,8282,10,8282,10
"Assessment and Surveillance","ODK Dietary Diversity Survey for Ethiopia","Kat Pittore","2019-03-05","https://www.en-net.org/question/3579.aspx",1984,2,1985,2,1986,2,1986,2,1986,2,1986,2,1986,2,1986,2,1986,2,1987,2,1987,2,1987,2,1987,2,1987,2,1987,2,1988,2,1988,2,1988,2,1988,2,1988,2
"Assessment and Surveillance","Oedema","Njeri Waigwa","2013-04-17","https://www.en-net.org/question/1023.aspx",6191,2,6192,2,6192,2,6192,2,6192,2,6192,2,6192,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2,6193,2
"Assessment and Surveillance","Optifoods software","Martin Njoroge","2014-06-23","https://www.en-net.org/question/1400.aspx",5636,2,5637,2,5637,2,5637,2,5637,2,5637,2,5637,2,5637,2,5638,2,5638,2,5638,2,5639,2,5640,2,5640,2,5640,2,5640,2,5640,2,5640,2,5641,2,5641,2
"Assessment and Surveillance","PBM EN NÑOS: ¿brazo no dominante? / MUAC in children: non-dominant arm?","Spencer Rivadeneira","2019-07-13","https://www.en-net.org/question/3719.aspx",1591,2,1592,2,1592,2,1593,2,1593,2,1593,2,1593,2,1593,2,1593,2,1593,2,1593,2,1594,2,1594,2,1595,2,1595,2,1595,2,1595,2,1595,2,1595,2,1596,2
"Assessment and Surveillance","Performance of simplified MUAC classification devices with an improved design MUAC insertion tape","Mark Myatt","2018-02-22","https://www.en-net.org/question/3245.aspx",3080,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2,3081,2
"Assessment and Surveillance","Planning survey - village level data Turkana Kenya","Severine Frison","2012-10-23","https://www.en-net.org/question/870.aspx",6326,9,6327,9,6329,9,6329,9,6329,9,6329,9,6329,9,6329,9,6330,9,6330,9,6330,9,6330,9,6330,9,6330,9,6330,9,6330,9,6330,9,6330,9,6330,9,6330,9
"Assessment and Surveillance","Plausable MUAC range for BMI calculation of Women in Reproductive Age Group [15 - 49]","Anonymous 377","2010-08-29","https://www.en-net.org/question/250.aspx",9049,2,9050,2,9050,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9051,2,9052,2
"Assessment and Surveillance","Plausible/extreme values for MUAC","Severine Frison","2010-07-15","https://www.en-net.org/question/233.aspx",8299,6,8300,6,8300,6,8300,6,8300,6,8300,6,8300,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6,8301,6
"Assessment and Surveillance","PLW and children under measurements in survey","Anonymous 3267","2015-12-01","https://www.en-net.org/question/2282.aspx",7314,3,7315,3,7315,3,7315,3,7315,3,7315,3,7316,3,7316,3,7316,3,7316,3,7316,3,7316,3,7316,3,7316,3,7317,3,7317,3,7317,3,7318,3,7318,3,7318,3
"Assessment and Surveillance","Poor digit preference for weight with digital scales","Leisel Talley","2010-04-05","https://www.en-net.org/question/202.aspx",5424,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1,5425,1
"Assessment and Surveillance","Population Conversion Factor","Addis Girma","2021-01-12","https://www.en-net.org/question/4180.aspx",612,2,613,2,614,2,614,2,614,2,614,2,614,2,614,2,614,2,614,2,614,2,615,2,615,2,615,2,615,2,615,2,615,2,615,2,615,2,615,2
"Assessment and Surveillance","Portable length/height measuring board","Anonymous 3211","2016-09-07","https://www.en-net.org/question/2625.aspx",5790,9,5791,9,5791,9,5791,9,5791,9,5791,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9,5792,9
"Assessment and Surveillance","Possibilités accrues pour le soutien de Tech RRT aux organisations individuelles","Andi Kendle","2017-09-25","https://www.en-net.org/question/3065.aspx",3566,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0,3567,0
"Assessment and Surveillance","Precision of equipment to assess infants in surveys","Marie McGrath","2009-12-21","https://www.en-net.org/question/176.aspx",6736,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6737,5,6738,5,6738,5,6738,5,6738,5,6738,5
"Assessment and Surveillance","Prevalence and determinants of child malnutrition in Zimbabwe","Anonymous 38229","2020-11-20","https://www.en-net.org/question/4135.aspx",699,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2,700,2
"Assessment and Surveillance","Prévalence de la malnutrition aigue selon 3 critères (Z-score Poids-Taille et / ou PB et / ou œdème)","Damien Pereyra Ngono","2017-11-16","https://www.en-net.org/question/3124.aspx",4141,6,4142,6,4143,6,4143,6,4143,6,4143,6,4143,6,4143,6,4144,6,4144,6,4144,6,4144,6,4144,6,4144,6,4147,6,4147,6,4147,6,4147,6,4147,6,4147,6
"Assessment and Surveillance","Prevalence of Acute Malnutrition in PLW: When is it considered public health concern?","Tomas Z","2020-01-26","https://www.en-net.org/question/3837.aspx",1529,4,1530,4,1530,4,1530,4,1530,4,1531,4,1531,4,1531,4,1531,4,1531,4,1531,4,1531,4,1531,4,1531,4,1531,4,1532,4,1532,4,1532,4,1532,4,1532,4
"Assessment and Surveillance","prevalence of malnutrition in pregnant and lactating mothers","Kiran Deshpande Shukla","2012-04-22","https://www.en-net.org/question/695.aspx",5110,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5111,1,5112,1,5112,1,5112,1,5112,1
"Assessment and Surveillance","prevalence of MAM AND SAM by MUAC","Anonymous 32967","2019-07-22","https://www.en-net.org/question/3721.aspx",1635,2,1638,2,1638,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2,1640,2
"Assessment and Surveillance","PREVALENCE OF OBESITY AND OVERWEIGHT IN CHILDREN BETWEEN 9 TO 12 YEARS","Malambo Choobe","2017-02-07","https://www.en-net.org/question/2802.aspx",4135,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4136,4,4137,4
"Assessment and Surveillance","Probable reasons for a significantly higher rates of acute malnutrition in boys than girls","MAChowdhury","2015-05-13","https://www.en-net.org/question/1730.aspx",7440,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7441,13,7442,13,7442,13,7442,13,7442,13,7442,13
"Assessment and Surveillance","PROBIT estimator for GAM prevalence","Mark Myatt","2016-11-18","https://www.en-net.org/question/2741.aspx",4227,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0,4229,0
"Assessment and Surveillance","Procurement of MUAC tapes","Hatty Barthorp","2017-04-12","https://www.en-net.org/question/2891.aspx",4766,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5,4767,5
"Assessment and Surveillance","producing HAZ distribution","Anonymous 12561","2018-06-15","https://www.en-net.org/question/3353.aspx",2277,1,2278,1,2278,1,2278,1,2278,1,2278,1,2279,1,2279,1,2279,1,2279,1,2281,1,2281,1,2281,1,2281,1,2281,1,2281,1,2281,1,2281,1,2281,1,2281,1
"Assessment and Surveillance","Programmation de calculatrice Poids / Hauteur","Tammam Ahmed","2017-10-07","https://www.en-net.org/question/3079.aspx",3720,1,3721,1,3721,1,3721,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1,3722,1
"Assessment and Surveillance","Proportion of SAM - oedema","Anonymous 24408","2018-06-28","https://www.en-net.org/question/3370.aspx",2898,4,2899,4,2899,4,2899,4,2899,4,2899,4,2899,4,2899,4,2899,4,2899,4,2899,4,2900,4,2900,4,2900,4,2900,4,2900,4,2900,4,2900,4,2900,4,2900,4
"Assessment and Surveillance","Prospective or retrospective MUAC study","Jeff Matenda","2011-01-27","https://www.en-net.org/question/335.aspx",6514,7,6515,7,6516,7,6516,7,6517,7,6517,7,6517,7,6518,7,6518,7,6518,7,6518,7,6518,7,6518,7,6518,7,6518,7,6519,7,6519,7,6519,7,6519,7,6519,7
"Assessment and Surveillance","Publication of Nutrition and Mortality Survey","Anonymous 3757","2016-11-01","https://www.en-net.org/question/2708.aspx",4556,4,4557,4,4557,4,4557,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4,4558,4
"Assessment and Surveillance","Quick and (not) dirty","Anonymous 432","2010-09-24","https://www.en-net.org/question/269.aspx",6814,5,6815,5,6815,5,6815,5,6815,5,6815,5,6815,5,6815,5,6815,5,6815,5,6815,5,6815,5,6815,5,6817,5,6817,5,6817,5,6817,5,6817,5,6817,5,6817,5
"Assessment and Surveillance","Random sampling without a proper map","Jenny Dörnemann","2011-05-19","https://www.en-net.org/question/435.aspx",7623,5,7625,5,7625,5,7625,5,7625,5,7625,5,7626,5,7626,5,7626,5,7626,5,7626,5,7626,5,7626,5,7626,5,7626,5,7626,5,7626,5,7626,5,7627,5,7627,5
"Assessment and Surveillance","Rapid MUAC Screening for Nutrition Assessment Purposes","Leah Richardson","2016-04-21","https://www.en-net.org/question/2465.aspx",6002,4,6003,4,6003,4,6004,4,6005,4,6005,4,6005,4,6005,4,6005,4,6005,4,6005,4,6005,4,6005,4,6005,4,6006,4,6006,4,6006,4,6006,4,6007,4,6007,4
"Assessment and Surveillance","Rate of weight gain in Infants and Under 5","Charulatha Banerjee","2013-02-23","https://www.en-net.org/question/978.aspx",4958,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2,4959,2
"Assessment and Surveillance","Ratio of severe:moderate wasting and ratio of severe:moderate stunting","Ranjith","2015-02-28","https://www.en-net.org/question/1637.aspx",5108,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5109,2,5110,2,5110,2,5110,2,5110,2,5111,2,5112,2
"Assessment and Surveillance","REASON FOR GREAT REDUCTION OF STUNTING WITHIN A YEAR","Stanley Macharia","2015-06-15","https://www.en-net.org/question/1780.aspx",5292,10,5293,10,5293,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5294,10,5295,10
"Assessment and Surveillance","Recommended sample size for rapid nutrition assessments/surveys including 0-59 m and for PLW","Montse Escruela","2021-05-24","https://www.en-net.org/question/4307.aspx",796,6,802,6,807,6,811,6,812,6,813,6,814,6,816,6,819,6,820,6,824,6,828,6,829,6,832,6,839,6,847,6,849,6,851,6,854,6,857,6
"Assessment and Surveillance","Refernces to measure maternal and pregnancy BMI against?","Anonymous 394","2010-05-04","https://www.en-net.org/question/215.aspx",9094,11,9095,11,9096,11,9096,11,9096,11,9096,11,9096,11,9096,11,9096,11,9097,11,9097,11,9097,11,9097,11,9097,11,9097,11,9097,11,9097,11,9097,11,9097,11,9097,11
"Assessment and Surveillance","Relationship between Mortality and Acute Malnutrition","Sophia Yimer","2012-06-05","https://www.en-net.org/question/744.aspx",7132,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9,7133,9
"Assessment and Surveillance","relationship between percentile and z-score","Kiran Deshpande Shukla","2012-01-10","https://www.en-net.org/question/609.aspx",6152,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6153,1,6154,1
"Assessment and Surveillance","reliable paper MUAC strips - Ebola","Mija Ververs (CDC and Johns Hopkins University)","2019-04-04","https://www.en-net.org/question/3611.aspx",1734,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2,1735,2
"Assessment and Surveillance","Reporting Maternal Mortality Rate per day and seconds","Anonymous 31865","2019-02-11","https://www.en-net.org/question/3562.aspx",2285,4,2286,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4,2288,4
"Assessment and Surveillance","Reporting of MUAC data from nutrition and mortality surveys","Mara Nyawo","2009-04-27","https://www.en-net.org/question/82.aspx",9333,15,9334,15,9334,15,9335,15,9335,15,9335,15,9335,15,9335,15,9337,15,9337,15,9337,15,9337,15,9337,15,9337,15,9339,15,9339,15,9339,15,9339,15,9339,15,9339,15
"Assessment and Surveillance","Representative sample","Anonymous 490","2015-04-01","https://www.en-net.org/question/1675.aspx",5302,2,5303,2,5303,2,5303,2,5303,2,5303,2,5303,2,5304,2,5305,2,5305,2,5305,2,5305,2,5305,2,5305,2,5305,2,5305,2,5305,2,5306,2,5306,2,5306,2
"Assessment and Surveillance","Request advice: equipment to assess nutritional status 0-5 yrs in field study PNG","Janny Goris","2014-07-28","https://www.en-net.org/question/1430.aspx",5456,2,5457,2,5457,2,5457,2,5457,2,5457,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2,5458,2
"Assessment and Surveillance","Request for raw data on older children, adolescent and adult MUAC .","Joseph Galabuzi","2016-07-22","https://www.en-net.org/question/2563.aspx",4088,1,4089,1,4090,1,4091,1,4091,1,4092,1,4092,1,4092,1,4092,1,4092,1,4092,1,4092,1,4092,1,4093,1,4093,1,4094,1,4094,1,4094,1,4094,1,4094,1
"Assessment and Surveillance","resources on CSAS","Merry","2011-09-12","https://www.en-net.org/question/530.aspx",6321,6,6322,6,6322,6,6322,6,6322,6,6323,6,6323,6,6323,6,6323,6,6323,6,6323,6,6323,6,6323,6,6324,6,6325,6,6326,6,6326,6,6326,6,6326,6,6326,6
"Assessment and Surveillance","Result comparison of two SMART surveys","Anonymous 3445","2016-01-28","https://www.en-net.org/question/2336.aspx",5086,2,5087,2,5087,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2,5088,2
"Assessment and Surveillance","Result with in 95% CI >100?","Anonymous 534","2011-01-25","https://www.en-net.org/question/333.aspx",5636,2,5637,2,5637,2,5637,2,5637,2,5637,2,5637,2,5637,2,5637,2,5637,2,5638,2,5638,2,5638,2,5638,2,5638,2,5638,2,5638,2,5638,2,5639,2,5639,2
"Assessment and Surveillance","review of malnutrition and mortality indicators for food security classification","Susanne Jaspars","2009-05-22","https://www.en-net.org/question/91.aspx",5727,0,5728,0,5728,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0,5729,0
"Assessment and Surveillance","Risk of mortality among children with kwashiorkor versus wasted children","Cécile Cazes","2020-12-23","https://www.en-net.org/question/4169.aspx",1124,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1125,3,1126,3,1126,3,1126,3,1127,3,1127,3,1127,3
"Assessment and Surveillance","SAM higher than MAM?","Suzanne Fuhrman","2018-06-27","https://www.en-net.org/question/3368.aspx",2434,2,2435,2,2435,2,2435,2,2436,2,2436,2,2436,2,2436,2,2436,2,2436,2,2437,2,2437,2,2437,2,2437,2,2437,2,2437,2,2437,2,2437,2,2437,2,2437,2
"Assessment and Surveillance","SAM Threshold for Emergency Response","Rogers Wanyama","2011-08-03","https://www.en-net.org/question/503.aspx",8158,2,8159,2,8159,2,8159,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2,8160,2
"Assessment and Surveillance","SAM threshold.","Anonymous 490","2012-07-22","https://www.en-net.org/question/788.aspx",5156,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1,5157,1
"Assessment and Surveillance","Sample size determination","Anonymous 12561","2017-08-17","https://www.en-net.org/question/3031.aspx",4295,3,4296,3,4296,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3,4297,3
"Assessment and Surveillance","sample size diagnostic questionnaite-urgent help","Anonymous 2525","2015-01-29","https://www.en-net.org/question/1600.aspx",5159,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1,5160,1
"Assessment and Surveillance","sample size estimation","Pushpa Acharya","2012-09-20","https://www.en-net.org/question/847.aspx",6633,6,6634,6,6634,6,6634,6,6634,6,6634,6,6634,6,6634,6,6634,6,6634,6,6634,6,6634,6,6634,6,6635,6,6635,6,6635,6,6635,6,6635,6,6635,6,6635,6
"Assessment and Surveillance","Sample size for IYCF assessment","KIROSS TEFERA","2009-05-05","https://www.en-net.org/question/86.aspx",10505,9,10506,9,10507,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10509,9,10510,9
"Assessment and Surveillance","Sample size for IYCF assessment based on Step-by-step guide","Anonymous 81","2010-06-26","https://www.en-net.org/question/229.aspx",8588,9,8590,9,8590,9,8590,9,8590,9,8590,9,8591,9,8591,9,8591,9,8591,9,8591,9,8592,9,8592,9,8592,9,8592,9,8592,9,8592,9,8592,9,8592,9,8592,9
"Assessment and Surveillance","Sample size for KAP survey","Ranjith","2011-02-03","https://www.en-net.org/question/338.aspx",26223,6,26225,6,26225,6,26226,6,26227,6,26228,6,26228,6,26229,6,26229,6,26229,6,26229,6,26229,6,26229,6,26229,6,26229,6,26229,6,26229,6,26230,6,26230,6,26231,6
"Assessment and Surveillance","Sample size for random survey in Ethiopia","Toby Gould","2011-06-16","https://www.en-net.org/question/465.aspx",5228,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1,5229,1
"Assessment and Surveillance","Sample size for rapid nutritional assessment of U5 using MUAC","Mohammad Monsurul Hoq","2012-11-19","https://www.en-net.org/question/902.aspx",8701,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8704,16,8705,16,8706,16,8706,16,8707,16,8707,16,8707,16
"Assessment and Surveillance","sampleXS and things that I should know!","Anonymous 557","2013-10-11","https://www.en-net.org/question/1170.aspx",4703,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4704,1,4705,1,4705,1,4705,1,4705,1,4705,1,4705,1,4705,1
"Assessment and Surveillance","Sampling","Anonymous 3849","2016-08-26","https://www.en-net.org/question/2608.aspx",4988,5,4989,5,4989,5,4989,5,4989,5,4989,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5,4990,5
"Assessment and Surveillance","Sampling","MMHassan Gani","2009-02-25","https://www.en-net.org/question/53.aspx",6694,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6696,4,6696,4,6696,4,6696,4,6696,4,6696,4,6696,4,6696,4,6696,4,6696,4
"Assessment and Surveillance","Sampling - IYCF indicators and small numbers per age group..","Anonymous 394","2010-08-19","https://www.en-net.org/question/244.aspx",6025,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6026,1,6027,1,6027,1,6027,1,6027,1,6027,1,6027,1
"Assessment and Surveillance","Sampling households from a community","Anonymous 31952","2019-03-24","https://www.en-net.org/question/3605.aspx",1923,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3,1927,3
"Assessment and Surveillance","Sampling survey KAP","NDONITA Zola","2018-08-02","https://www.en-net.org/question/3406.aspx",2339,1,2340,1,2340,1,2340,1,2340,1,2340,1,2340,1,2340,1,2340,1,2340,1,2340,1,2341,1,2341,1,2341,1,2341,1,2341,1,2341,1,2341,1,2341,1,2341,1
"Assessment and Surveillance","scale model for adults","Sara Belleni","2015-08-24","https://www.en-net.org/question/1890.aspx",5257,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5,5258,5
"Assessment and Surveillance","SE Asian Growth Standards","Aisling","2015-05-29","https://www.en-net.org/question/1755.aspx",7214,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7215,15,7217,15
"Assessment and Surveillance","Seasonality - IDDS","Sabine Triemer","2014-11-19","https://www.en-net.org/question/1542.aspx",4706,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1,4708,1
"Assessment and Surveillance","Second stage sampling","BLESSING T MUREVERWI","2020-01-18","https://www.en-net.org/question/3830.aspx",1740,12,1741,12,1742,12,1742,12,1742,12,1742,12,1742,12,1743,12,1743,12,1743,12,1744,12,1744,12,1744,12,1744,12,1744,12,1744,12,1744,12,1744,12,1744,12,1744,12
