"Theme","Topic","Author","Posted","Link","Views_20231114_004629","Replies_20231114_004629","Views_20231114_015615","Replies_20231114_015615","Views_20231114_022927","Replies_20231114_022927","Views_20231114_031733","Replies_20231114_031733","Views_20231114_041831","Replies_20231114_041831","Views_20231114_051620","Replies_20231114_051620","Views_20231114_062134","Replies_20231114_062134","Views_20231114_071711","Replies_20231114_071711","Views_20231114_081915","Replies_20231114_081915","Views_20231114_091740","Replies_20231114_091740","Views_20231114_101853","Replies_20231114_101853","Views_20231114_111551","Replies_20231114_111551","Views_20231114_122527","Replies_20231114_122527","Views_20231114_131930","Replies_20231114_131930","Views_20231114_141659","Replies_20231114_141659","Views_20231114_152008","Replies_20231114_152008","Views_20231114_161813","Replies_20231114_161813","Views_20231114_171714","Replies_20231114_171714","Views_20231114_191419","Replies_20231114_191419","Views_20231114_201833","Replies_20231114_201833"
"Announcements & Nutritionists needed","Tech RRT Webinar: Recent Tech RRT deployments to Yemen","Andi Kendle","2017-05-19","https://www.en-net.org/question/2937.aspx",8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA,8995,NA
"Announcements & Nutritionists needed","Technical Advisor Vacancy - Humanitarian and Nutrition Programs (Save the Children US / USAID Advancing Nutrition)","Sarah (Butler) O'Flynn","2020-04-02","https://www.en-net.org/question/3924.aspx",5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5893,NA,5895,NA
"Announcements & Nutritionists needed","Technical Advisor, Food Security and Livelihoods  - International Rescue Committee","Anonymous 3831","2017-02-28","https://www.en-net.org/question/2822.aspx",9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA
"Announcements & Nutritionists needed","Technical Advisor, Nutrition World Vision International","Colleen Emary","2017-07-18","https://www.en-net.org/question/2994.aspx",8377,NA,8377,NA,8377,NA,8377,NA,8377,NA,8377,NA,8377,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA,8378,NA
"Announcements & Nutritionists needed","Technical Advisor, Social and Behavior Change Communications, FANTA III Project","Anonymous 2413","2014-01-29","https://www.en-net.org/question/1256.aspx",9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA,9986,NA
"Announcements & Nutritionists needed","Technical Assistance Consultancy in Nigeria - Support In-depth Institutional Review for Effective Coordination and Implementation of Nutrition Actions","Nutrition International - NTEAM","2019-05-24","https://www.en-net.org/question/3668.aspx",5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5596,NA,5597,NA
"Announcements & Nutritionists needed","Technical Assistance Opportunity in Ethiopia","Nutrition International - NTEAM","2019-11-29","https://www.en-net.org/question/3812.aspx",5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA,5545,NA
"Announcements & Nutritionists needed","Technical Assistance Opportunity in Indonesia","Nutrition International - NTEAM","2019-11-29","https://www.en-net.org/question/3813.aspx",5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5705,NA,5706,NA
"Announcements & Nutritionists needed","Technical assistance opportunity to support development of a strategy on regional nutrition forum and knowledge sharing for the East, Central and Southern Africa Region Health Community (ECSA-HC)","Nutrition International - NTEAM","2018-08-16","https://www.en-net.org/question/3422.aspx",7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7468,NA,7469,NA
"Announcements & Nutritionists needed","Technical Officer III, Nutrition and Infectious Diseases, FANTA III Project","Anonymous 2413","2013-12-04","https://www.en-net.org/question/1220.aspx",10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10126,NA,10127,NA,10127,NA,10127,NA,10127,NA,10127,NA
"Announcements & Nutritionists needed","Technical Officer III, Orphans and Vulnerable Children Nutrition, FANTA III Project","Anonymous 2413","2014-01-23","https://www.en-net.org/question/1254.aspx",9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA
"Announcements & Nutritionists needed","Technical Rapid Response Team - Infant and Young Child Feeding in Emergencies Advisor","Megan","2017-01-06","https://www.en-net.org/question/2776.aspx",9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9457,NA
"Announcements & Nutritionists needed","Technical series on the conceptual framework for addressing acute malnutrition in Africa’s drylands","Anne Radday","2020-10-14","https://www.en-net.org/question/4106.aspx",5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5212,NA,5213,NA,5213,NA,5213,NA
"Announcements & Nutritionists needed","Technical Specialist (Nutrition/Food Technology), P-4, Copenhagen, Denmark","Jan Komrska","2011-12-12","https://www.en-net.org/question/582.aspx",9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9527,NA,9528,NA,9528,NA
"Announcements & Nutritionists needed","Technical Specialist, Nutrition Research & Evaluation","Tamsin","2010-08-12","https://www.en-net.org/question/242.aspx",10043,NA,10043,NA,10043,NA,10043,NA,10043,NA,10043,NA,10043,NA,10043,NA,10043,NA,10044,NA,10044,NA,10044,NA,10044,NA,10044,NA,10044,NA,10044,NA,10044,NA,10044,NA,10046,NA,10046,NA
"Announcements & Nutritionists needed","Technical Support in Food Security and Nutrition Consultancy in Irish Aid","Tamsin","2011-01-18","https://www.en-net.org/question/330.aspx",10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10375,NA,10376,NA,10376,NA
"Announcements & Nutritionists needed","Tender for Facilitation Services in support of SUN ExCom Strategic Review","Marie McGrath","2020-01-09","https://www.en-net.org/question/3827.aspx",5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA,5676,NA
"Announcements & Nutritionists needed","THE ACF RESEARCH COORDINATOR A QUALITY AND NUTRITIONAL FOOD (H / F)","Michael ALVES","2016-04-08","https://www.en-net.org/question/2439.aspx",9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9315,NA
"Announcements & Nutritionists needed","The Global Nutrition Cluster is hiring an Advocacy Consultant","Anna Ziolkovska","2021-11-02","https://www.en-net.org/question/4434.aspx",4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA,4227,NA
"Announcements & Nutritionists needed","The IRC is hiring a CMAM scale MEAL Advisor","Casie Tesfai","2021-09-14","https://www.en-net.org/question/4401.aspx",4353,NA,4353,NA,4353,NA,4353,NA,4353,NA,4353,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA,4354,NA
"Announcements & Nutritionists needed","The IRC is hiring a Nutrition & M&E Technical Advisor","Casie Tesfai","2022-03-31","https://www.en-net.org/question/4532.aspx",2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2375,NA,2376,NA
"Announcements & Nutritionists needed","The IRC is hiring a Nutrition Specialist based in New York, Washington DC or Dakar","Casie Tesfai","2021-05-11","https://www.en-net.org/question/4294.aspx",4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA,4618,NA
"Announcements & Nutritionists needed","The IRC is hiring a Statistician /Demographer consultant","Casie Tesfai","2021-11-02","https://www.en-net.org/question/4435.aspx",4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4271,NA,4272,NA,4272,NA,4272,NA,4272,NA
"Announcements & Nutritionists needed","The IRC is hiring for a Nutrition Policy and Research Uptake Advisor in Kenya","Heather Teixeira","2021-04-12","https://www.en-net.org/question/4270.aspx",4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA,4481,NA
"Announcements & Nutritionists needed","The IRC is looking for a West Africa Nutrition Technical Advisor","Casie Tesfai","2022-03-31","https://www.en-net.org/question/4531.aspx",2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA,2245,NA
"Announcements & Nutritionists needed","The IRC is seeking a Nutrition MEAL Advisor","Casie Tesfai","2022-10-25","https://www.en-net.org/question/4700.aspx",962,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,963,NA,964,NA,964,NA,964,NA,964,NA,964,NA
"Announcements & Nutritionists needed","The Scaling Up Nutrition Civil Society Network (SUN CSN) is seeking a consultant to support civil society fundraising and sustainability efforts in SUN 2.0","Claire Blanchard","2016-04-12","https://www.en-net.org/question/2444.aspx",10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA
"Announcements & Nutritionists needed","The Technical Rapid Response Team is looking for a senior nutrition consultant to support the development of a new National Nutrition Strategy in Vietnam.","Office ENN","2020-10-19","https://www.en-net.org/question/4107.aspx",5109,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA,5110,NA
"Announcements & Nutritionists needed","Two funded PhD opportunities within “Edinburgh Neuroscience”, to be based in Malawi","Tamsin","2021-02-15","https://www.en-net.org/question/4204.aspx",5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA,5105,NA
"Announcements & Nutritionists needed","Two Lecturer / Senior Lecturer in Nutrition positions at City, University of London","Natasha Lelijveld","2021-06-17","https://www.en-net.org/question/4328.aspx",4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA,4648,NA
"Announcements & Nutritionists needed","Two nutrition vacancies in Horn of Africa with Welthungerhilfe (WHH)","Gudrun Stallkamp","2022-12-23","https://www.en-net.org/question/4741.aspx",1070,NA,1070,NA,1070,NA,1070,NA,1070,NA,1070,NA,1070,NA,1070,NA,1070,NA,1071,NA,1071,NA,1071,NA,1071,NA,1071,NA,1071,NA,1071,NA,1071,NA,1071,NA,1071,NA,1071,NA
"Announcements & Nutritionists needed","Two positions opened for the National Information Platform for Nutrition (NIPN) initiative","Geniez Perrine","2017-04-03","https://www.en-net.org/question/2879.aspx",8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA,8047,NA
"Announcements & Nutritionists needed","Un appui personnalisé aux enquêtes nutritionnelles est actuellement disponible avec le Tech RRT!","Andi Kendle","2018-08-30","https://www.en-net.org/question/3432.aspx",7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7154,NA,7155,NA,7155,NA,7155,NA,7155,NA
"Announcements & Nutritionists needed","UN COORDINATEUR NUTRITION ET SANTE - RCA","Michael ALVES","2016-03-02","https://www.en-net.org/question/2382.aspx",9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9093,NA,9093,NA,9093,NA,9093,NA,9093,NA,9093,NA,9093,NA,9093,NA,9093,NA,9093,NA,9093,NA
"Announcements & Nutritionists needed","UN MEDECIN VOLTIGEUR (H/F)","Michael ALVES","2015-06-16","https://www.en-net.org/question/1790.aspx",9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA,9772,NA
"Announcements & Nutritionists needed","UN PSYCHOLOGUE - RESPONSABLE DE PROGRAMME SANTE MENTALE ET PRATIQUE DE SOINS  (H/F) - RCA","Marie Lecuyer","2014-03-17","https://www.en-net.org/question/1301.aspx",9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA
"Announcements & Nutritionists needed","UN REFERENT TECHNIQUE OPERATIONNEL NUTRITION ET SANTE (H/F)","Aurore Gibara","2013-03-27","https://www.en-net.org/question/1012.aspx",9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA,9468,NA
"Announcements & Nutritionists needed","Un Responsable Enquête Nutritionnelle (H/F)","Michael ALVES","2016-03-01","https://www.en-net.org/question/2380.aspx",9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9782,NA,9783,NA,9783,NA,9783,NA
"Announcements & Nutritionists needed","Undernourished pregnant and lactating women (PLW) in humanitarian contexts – what to do? Help us find out.","Melanie Sudetic","2022-07-19","https://www.en-net.org/question/4621.aspx",1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1346,NA,1347,NA
"Announcements & Nutritionists needed","UNHCR are looking for a Nutrition Officer for Cox's Bazar Bangladesh - deadline 15th March 2018","Anonymous 40","2018-03-09","https://www.en-net.org/question/3257.aspx",8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8516,NA,8517,NA,8517,NA
"Announcements & Nutritionists needed","UNHCR call for expression of interest for a partnership on an IYCF friendly framework for action for refugee situations","Marie McGrath","2013-11-05","https://www.en-net.org/question/1191.aspx",11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA,11001,NA
"Announcements & Nutritionists needed","UNHCR call for expression of interest: Strengthening UNHCR capacity on GIS, mapping and mobile data collection","Anonymous 40","2015-12-04","https://www.en-net.org/question/2290.aspx",10030,NA,10030,NA,10030,NA,10030,NA,10030,NA,10030,NA,10030,NA,10030,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA,10031,NA
"Announcements & Nutritionists needed","UNHCR is looking for a SMART SENS Survey Consultant in Zambia, Lusaka. Deadline is 26 July 2021.","Sandor Varga","2021-07-14","https://www.en-net.org/question/4356.aspx",4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA,4373,NA
"Announcements & Nutritionists needed","UNHCR Job Posting: Senior Nutrition & Food Security Officer, P4, Geneva, Switzerland","Terry Theuri","2022-07-13","https://www.en-net.org/question/4617.aspx",1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA,1216,NA
"Announcements & Nutritionists needed","UNHCR looking for a Nutrition SMART SENS Survey Specialist for Eastern Chad - Consultancy","Anonymous 40","2020-03-17","https://www.en-net.org/question/3884.aspx",5707,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA,5708,NA
"Announcements & Nutritionists needed","UNHCR looking for a Nutrition SMART SENS Survey Specialist for Southern Chad and lakes region - Consultancy","Anonymous 40","2020-03-17","https://www.en-net.org/question/3885.aspx",5849,NA,5849,NA,5849,NA,5849,NA,5849,NA,5849,NA,5849,NA,5850,NA,5850,NA,5850,NA,5850,NA,5850,NA,5850,NA,5850,NA,5850,NA,5850,NA,5850,NA,5850,NA,5851,NA,5851,NA
"Announcements & Nutritionists needed","UNHCR seeks P3 Food & Nutrition Officer based in Dadaab Kenya","Anonymous 40","2015-11-06","https://www.en-net.org/question/2241.aspx",11195,NA,11195,NA,11195,NA,11195,NA,11195,NA,11195,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11196,NA,11197,NA,11197,NA
"Announcements & Nutritionists needed","UNHCR seeks P3 Nutrition & Food Security Officer based in Juba South Sudan","Anonymous 40","2015-11-06","https://www.en-net.org/question/2239.aspx",11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA,11208,NA
"Announcements & Nutritionists needed","UNHCR: Senior Nutrition Officer, P4, Geneva","Anonymous 40","2020-05-06","https://www.en-net.org/question/3978.aspx",6402,NA,6402,NA,6402,NA,6402,NA,6402,NA,6402,NA,6402,NA,6402,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA,6403,NA
"Announcements & Nutritionists needed","UNICEF - CHAD Nutrition Survey Consultant","Robert Johnston","2011-05-12","https://www.en-net.org/question/429.aspx",10286,NA,10286,NA,10286,NA,10286,NA,10286,NA,10286,NA,10287,NA,10287,NA,10287,NA,10287,NA,10287,NA,10287,NA,10287,NA,10287,NA,10287,NA,10287,NA,10287,NA,10288,NA,10289,NA,10289,NA
"Announcements & Nutritionists needed","UNICEF and Save the Children seek an IYCF in Emergencies Consultant","Alison Donnelly","2015-09-25","https://www.en-net.org/question/1932.aspx",10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA,10794,NA
"Announcements & Nutritionists needed","UNICEF Burundi seeks Nutritionist - application deadline TODAY!","Tamsin","2022-10-07","https://www.en-net.org/question/4685.aspx",1109,NA,1109,NA,1109,NA,1110,NA,1110,NA,1110,NA,1110,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA,1111,NA
"Announcements & Nutritionists needed","UNICEF Chad seeking Nutrition Specialist (P4) - closing date 28 July","Anonymous 2579","2014-07-16","https://www.en-net.org/question/1419.aspx",9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA,9584,NA
"Announcements & Nutritionists needed","UNICEF Consultancy: Women’s nutrition in humanitarian aid","Philip James","2022-11-03","https://www.en-net.org/question/4707.aspx",1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA,1028,NA
"Announcements & Nutritionists needed","UNICEF HQ, nNew York, Consultant. Nutrition Specialist (Emergencies) sought","Marie McGrath","2011-09-14","https://www.en-net.org/question/535.aspx",10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA,10325,NA,10325,NA
"Announcements & Nutritionists needed","UNICEF is looking for a Nutrition Cluster/Sector Coordinator in Niger","Hélène Schwartz","2017-05-17","https://www.en-net.org/question/2934.aspx",8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA,8509,NA
"Announcements & Nutritionists needed","UNICEF is looking for a NUTRITION SPECIALIST, P-3, TA","hrmanila","2014-05-27","https://www.en-net.org/question/1384.aspx",9463,NA,9463,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9464,NA,9465,NA,9465,NA
"Announcements & Nutritionists needed","UNICEF is looking for an International Consultant to support the Niger National Nutrition SMART","Adama Ndiaye","2019-05-17","https://www.en-net.org/question/3663.aspx",5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA,5910,NA
"Announcements & Nutritionists needed","UNICEF is looking for Senior Nutrition Manager, P-5, Islamabad, Pakistan","Anonymous 637","2011-05-17","https://www.en-net.org/question/433.aspx",9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9086,NA,9087,NA,9087,NA
"Announcements & Nutritionists needed","UNICEF Mali seeks Nutrition Cluster Coordinator","Tamsin","2015-02-05","https://www.en-net.org/question/1609.aspx",10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10343,NA,10344,NA,10344,NA,10344,NA,10344,NA
"Announcements & Nutritionists needed","UNICEF Myanmar is seeking a Health & Nutrition Specialist (P3) based in Sittwe field office - deadline 28 April","Martin Eklund","2015-04-23","https://www.en-net.org/question/1697.aspx",9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA,9065,NA
"Announcements & Nutritionists needed","UNICEF Niger looking for Senior Consultants (Evaluation of CMAM and IYCF programs and Social-anthropology experts)","Fitsum Assefa","2018-01-18","https://www.en-net.org/question/3193.aspx",6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6635,NA,6636,NA,6636,NA,6636,NA,6636,NA,6636,NA,6636,NA,6636,NA
"Announcements & Nutritionists needed","UNICEF Nutrition Consultancy to support strengthening and scaling up of IMAM institutionalisation in six provinces in Papua New Guinea.","Tamsin","2016-02-08","https://www.en-net.org/question/2358.aspx",10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA,10550,NA
"Announcements & Nutritionists needed","UNICEF P3 TA Nutrition Specialist - Ukraine","Jodine Chase","2023-05-18","https://www.en-net.org/question/4870.aspx",688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA,688,NA
"Announcements & Nutritionists needed","UNICEF Papua New Guinea looking for SAM management expert for 6-month assignment","Pierre Signe","2014-03-20","https://www.en-net.org/question/1310.aspx",9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA,9798,NA
"Announcements & Nutritionists needed","UNICEF seeks a P3-TA Nutrition Specialist (CMAM) in India","PREETU MISHRA","2018-06-08","https://www.en-net.org/question/3348.aspx",6875,NA,6875,NA,6876,NA,6876,NA,6876,NA,6876,NA,6876,NA,6876,NA,6876,NA,6876,NA,6876,NA,6876,NA,6877,NA,6877,NA,6877,NA,6877,NA,6877,NA,6877,NA,6877,NA,6877,NA
