"Theme","Topic","Author","Posted","Link","Views_20240626_005715","Replies_20240626_005715","Views_20240626_021111","Replies_20240626_021111","Views_20240626_024324","Replies_20240626_024324","Views_20240626_032728","Replies_20240626_032728","Views_20240626_042610","Replies_20240626_042610","Views_20240626_052522","Replies_20240626_052522","Views_20240626_072458","Replies_20240626_072458","Views_20240626_082651","Replies_20240626_082651","Views_20240626_092757","Replies_20240626_092757","Views_20240626_102428","Replies_20240626_102428","Views_20240626_112323","Replies_20240626_112323","Views_20240626_123417","Replies_20240626_123417","Views_20240626_132838","Replies_20240626_132838"
"Announcements & Nutritionists needed","Youth Pledge & Actions for Change Initiative","Tamsin","2021-05-20","https://www.en-net.org/question/4305.aspx",4744,NA,4745,NA,4745,NA,4745,NA,4745,NA,4748,NA,4748,NA,4749,NA,4749,NA,4749,NA,4749,NA,4749,NA,4749,NA
"Announcements & Nutritionists needed","Zambia Tender Opportunity: Senior Nutrition Expert (Key Expert).","Dimitris Hatziyannis","2016-06-29","https://www.en-net.org/question/2539.aspx",9587,NA,9587,NA,9587,NA,9587,NA,9587,NA,9588,NA,9589,NA,9590,NA,9590,NA,9590,NA,9590,NA,9590,NA,9590,NA
"Assessment and Surveillance","'Context' indicators in nutrition surveys","Fiona Watson","2009-05-14","https://www.en-net.org/question/90.aspx",11971,4,11972,4,11972,4,11974,4,11974,4,11975,4,11975,4,11976,4,11976,4,11976,4,11976,4,11976,4,11977,4
"Assessment and Surveillance","‘Emergency threshold for SAM’ - YES or NO","Mija Ververs","2019-02-07","https://www.en-net.org/question/3556.aspx",11368,7,11370,7,11370,7,11372,7,11374,7,11376,7,11376,7,11376,7,11376,7,11376,7,11376,7,11376,7,11377,7
"Assessment and Surveillance","""Reduction of GAM rate by 5%"" you have the baseline SMART but don't have the End-line SMART, how to proceed?","Tammam Ali Mohammed Ahmed","2017-08-03","https://www.en-net.org/question/3013.aspx",9003,2,9003,2,9003,2,9003,2,9005,2,9006,2,9006,2,9006,2,9006,2,9007,2,9007,2,9007,2,9007,2
"Assessment and Surveillance","% of Stunting prevelence or Mean WHZ score","Nicholus Tint Zaw","2015-05-05","https://www.en-net.org/question/1709.aspx",10615,3,10616,3,10616,3,10616,3,10616,3,10616,3,10618,3,10618,3,10618,3,10618,3,10618,3,10618,3,10619,3
"Assessment and Surveillance","03 months child entry in data anthromometry tab in ENA software shows pink flag","Adnan Ahmed Sheikh","2021-12-16","https://www.en-net.org/question/4457.aspx",5478,14,5479,14,5479,14,5479,14,5479,14,5480,14,5480,14,5480,14,5480,14,5480,14,5480,14,5482,14,5482,14
"Assessment and Surveillance","24-hours dietary recall","Martha.N","2014-06-21","https://www.en-net.org/question/1399.aspx",9870,2,9871,2,9871,2,9871,2,9871,2,9871,2,9872,2,9872,2,9872,2,9872,2,9872,2,9872,2,9872,2
"Assessment and Surveillance","2nd SQUEAC Planning","Anonymous 3895","2016-09-19","https://www.en-net.org/question/2643.aspx",12933,4,12934,4,12934,4,12934,4,12934,4,12936,4,12937,4,12937,4,12937,4,12937,4,12937,4,12937,4,12937,4
"Assessment and Surveillance","5 Years project in one district. What is the time to say ""No Intervention""?","Tammam Ali Mohammed Ahmed","2019-03-03","https://www.en-net.org/question/3578.aspx",6538,0,6538,0,6539,0,6539,0,6542,0,6543,0,6543,0,6543,0,6543,0,6543,0,6543,0,6543,0,6543,0
"Assessment and Surveillance","A final note","Mark Myatt","2015-11-02","https://www.en-net.org/question/2235.aspx",11738,27,11739,27,11739,27,11740,27,11740,27,11742,27,11744,27,11745,27,11745,27,11745,27,11745,27,11745,27,11745,27
"Assessment and Surveillance","A New Method to Estimate Mortality in Crisis-Affected Populations: Validation and Feasibility Study.","Hedwig Deconinck","2009-02-20","https://www.en-net.org/question/42.aspx",9852,0,9852,0,9852,0,9854,0,9854,0,9854,0,9854,0,9856,0,9856,0,9856,0,9856,0,9856,0,9856,0
"Assessment and Surveillance","Accessing coverage of OTPs","Florence Nabwire","2011-12-05","https://www.en-net.org/question/572.aspx",13035,4,13035,4,13035,4,13035,4,13038,4,13039,4,13039,4,13039,4,13039,4,13039,4,13039,4,13039,4,13039,4
"Assessment and Surveillance","Acute malnutrition caseload in emergency preparedness","Tomas Zaba","2015-12-16","https://www.en-net.org/question/2301.aspx",9792,1,9793,1,9793,1,9793,1,9793,1,9794,1,9794,1,9794,1,9794,1,9794,1,9794,1,9794,1,9794,1
"Assessment and Surveillance","acute malnutrition in double burden contexts","Susana Raffalli","2016-05-07","https://www.en-net.org/question/2486.aspx",10180,7,10180,7,10180,7,10181,7,10182,7,10182,7,10182,7,10183,7,10183,7,10183,7,10183,7,10183,7,10184,7
"Assessment and Surveillance","Adequate maternal weight gain","Anonymous 1722","2012-11-11","https://www.en-net.org/question/887.aspx",11102,5,11103,5,11103,5,11105,5,11105,5,11107,5,11107,5,11109,5,11109,5,11109,5,11109,5,11109,5,11110,5
"Assessment and Surveillance","Adolescent anthropometry analysis questions","Amelia Reese Masterson","2015-07-15","https://www.en-net.org/question/1832.aspx",13094,6,13095,6,13095,6,13095,6,13095,6,13095,6,13098,6,13098,6,13098,6,13098,6,13098,6,13098,6,13099,6
"Assessment and Surveillance","Adult Malnutrition","Anonymous 4194","2020-04-09","https://www.en-net.org/question/3939.aspx",7162,5,7162,5,7162,5,7164,5,7164,5,7165,5,7166,5,7166,5,7166,5,7166,5,7166,5,7166,5,7167,5
"Assessment and Surveillance","Advice on how much SQUEAC and LQAS coverage surveys cost and how long they take","Anonymous 118","2011-05-11","https://www.en-net.org/question/423.aspx",16533,10,16535,10,16535,10,16538,10,16538,10,16540,10,16540,10,16542,10,16542,10,16542,10,16542,10,16542,10,16542,10
"Assessment and Surveillance","Age groups when reporting nutrition survey results","Anonymous 402","2010-09-23","https://www.en-net.org/question/267.aspx",14448,7,14449,7,14449,7,14450,7,14450,7,14451,7,14452,7,14452,7,14452,7,14453,7,14453,7,14453,7,14454,7
"Assessment and Surveillance","Age Ratio Check in SMART","Anonymous 3991","2016-10-24","https://www.en-net.org/question/2695.aspx",11911,10,11911,10,11911,10,11911,10,11911,10,11912,10,11913,10,11914,10,11914,10,11914,10,11914,10,11915,10,11915,10
"Assessment and Surveillance","Age-adjusted MUACs for children 5-18 years","Anonymous 250","2009-08-21","https://www.en-net.org/question/130.aspx",12102,6,12103,6,12103,6,12104,6,12104,6,12104,6,12106,6,12106,6,12106,6,12106,6,12106,6,12106,6,12106,6
"Assessment and Surveillance","Ajustement de l'hémoglobine","Theo Dusingizimana","2017-11-07","https://www.en-net.org/question/3107.aspx",8851,3,8851,3,8851,3,8851,3,8852,3,8852,3,8853,3,8854,3,8854,3,8855,3,8855,3,8855,3,8855,3
"Assessment and Surveillance","Allocation of sample by proportion","Anonymous 81","2013-02-25","https://www.en-net.org/question/979.aspx",14299,4,14299,4,14299,4,14301,4,14302,4,14303,4,14305,4,14306,4,14306,4,14306,4,14308,4,14308,4,14308,4
"Assessment and Surveillance","Alternative Nutrition Diagnostics/Assessments","Meghan O'Hearn","2016-01-14","https://www.en-net.org/question/2323.aspx",10152,1,10153,1,10153,1,10154,1,10155,1,10156,1,10156,1,10156,1,10156,1,10157,1,10157,1,10157,1,10158,1
"Assessment and Surveillance","Alternative software for ENA SMART software","Joseph Duduka","2019-12-07","https://www.en-net.org/question/3817.aspx",8658,3,8658,3,8658,3,8658,3,8658,3,8659,3,8659,3,8659,3,8659,3,8659,3,8659,3,8659,3,8660,3
"Assessment and Surveillance","Alternative survey methods - Any experiences?","Mark Myatt","2009-11-17","https://www.en-net.org/question/162.aspx",10343,1,10344,1,10344,1,10344,1,10344,1,10344,1,10345,1,10345,1,10346,1,10346,1,10346,1,10346,1,10346,1
"Assessment and Surveillance","Amélioration de la classification IPC (Integrated Phase Classification) par l'utilisation de logiciels et d'outils analytiques de données modernes","Anonymous 15064","2017-09-27","https://www.en-net.org/question/3071.aspx",8198,1,8198,1,8198,1,8199,1,8200,1,8200,1,8201,1,8202,1,8202,1,8202,1,8202,1,8202,1,8202,1
"Assessment and Surveillance","analysis","Anonymous 1727","2013-05-30","https://www.en-net.org/question/1060.aspx",10279,1,10279,1,10279,1,10280,1,10280,1,10280,1,10281,1,10281,1,10281,1,10282,1,10282,1,10282,1,10282,1
"Assessment and Surveillance","Analysis of Nutritional Status","Paul","2012-07-25","https://www.en-net.org/question/793.aspx",10548,2,10548,2,10548,2,10548,2,10550,2,10551,2,10551,2,10551,2,10551,2,10551,2,10551,2,10552,2,10552,2
"Assessment and Surveillance","Analysis of qualitative data focus groups","Mbaye Diop","2019-06-17","https://www.en-net.org/question/3703.aspx",6207,1,6208,1,6208,1,6208,1,6208,1,6209,1,6209,1,6209,1,6209,1,6209,1,6209,1,6209,1,6210,1
"Assessment and Surveillance","Analysis of survey data","Douglas Jayasekaran","2009-02-25","https://www.en-net.org/question/54.aspx",12297,3,12297,3,12297,3,12299,3,12299,3,12300,3,12300,3,12301,3,12301,3,12302,3,12302,3,12302,3,12302,3
"Assessment and Surveillance","Anthropometric assessments in pregnant adolescents","Merlyn Tapuwa Chapfunga","2015-04-07","https://www.en-net.org/question/1676.aspx",9376,1,9376,1,9376,1,9376,1,9376,1,9376,1,9378,1,9378,1,9378,1,9378,1,9378,1,9378,1,9378,1
"Assessment and Surveillance","Anthropometric data of children 6-24 from Africa using Stata","Hyun Ju Lee","2017-08-02","https://www.en-net.org/question/3011.aspx",14043,7,14045,7,14045,7,14045,7,14045,7,14047,7,14050,7,14050,7,14050,7,14050,7,14050,7,14050,7,14051,7
"Assessment and Surveillance","Anthropometric monitoring software during pregnancy","Anonymous 1445","2012-08-23","https://www.en-net.org/question/819.aspx",11474,3,11474,3,11474,3,11476,3,11476,3,11477,3,11477,3,11478,3,11478,3,11478,3,11478,3,11478,3,11478,3
"Assessment and Surveillance","Anthropometric survey target group: 0-59 months vs. 6-59 months and implications","Miriam Chang","2016-05-03","https://www.en-net.org/question/2480.aspx",14450,3,14450,3,14450,3,14450,3,14450,3,14452,3,14454,3,14454,3,14455,3,14456,3,14458,3,14458,3,14459,3
"Assessment and Surveillance","Anthropometry (BMI) for women 19 years old - confusion on what to use","Mija Ververs","2020-10-05","https://www.en-net.org/question/4099.aspx",6579,7,6580,7,6580,7,6582,7,6582,7,6583,7,6583,7,6583,7,6583,7,6583,7,6583,7,6583,7,6584,7
"Assessment and Surveillance","Anthropometry and pregnant and Lactating women (esp.MUAC)","Mija Ververs","2011-02-11","https://www.en-net.org/question/348.aspx",24647,7,24648,7,24648,7,24649,7,24650,7,24652,7,24653,7,24653,7,24653,7,24653,7,24653,7,24653,7,24654,7
"Assessment and Surveillance","Any CMAM program with a coverage higher than 90% in a camp setting?","Alexandra Rutishauser-Perera","2012-11-26","https://www.en-net.org/question/913.aspx",14567,4,14568,4,14568,4,14570,4,14570,4,14571,4,14571,4,14572,4,14572,4,14572,4,14572,4,14572,4,14572,4
"Assessment and Surveillance","Any robust experiences using LQAS for assessing and monitoring nutrition programs using Valadez's common health survey method?","Wendy Dyment","2011-06-23","https://www.en-net.org/question/472.aspx",12356,5,12357,5,12357,5,12357,5,12357,5,12358,5,12358,5,12359,5,12359,5,12359,5,12359,5,12359,5,12359,5
"Assessment and Surveillance","Appropriate effect size in estimating sample size","Anonymous 2356","2013-09-19","https://www.en-net.org/question/1142.aspx",10835,1,10835,1,10835,1,10835,1,10835,1,10835,1,10837,1,10837,1,10837,1,10837,1,10837,1,10837,1,10838,1
"Assessment and Surveillance","Are the children considered heavier or overweight if Weight for Height Z is +5 even after taking out flagged ones.","Anonymous 31980","2019-04-16","https://www.en-net.org/question/3623.aspx",7407,5,7408,5,7408,5,7408,5,7408,5,7410,5,7410,5,7410,5,7410,5,7410,5,7410,5,7410,5,7410,5
"Assessment and Surveillance","Assessing levels of maternal malnutrition","Victoria Sibson","2010-09-18","https://www.en-net.org/question/261.aspx",14816,3,14817,3,14817,3,14817,3,14817,3,14819,3,14821,3,14821,3,14821,3,14821,3,14821,3,14821,3,14821,3
"Assessment and Surveillance","Assessing malnutrition in school-age indigenous (pygmy) children in Republic of Congo","Margit Bach","2015-12-10","https://www.en-net.org/question/2295.aspx",8775,0,8775,0,8775,0,8775,0,8775,0,8775,0,8776,0,8777,0,8777,0,8777,0,8777,0,8777,0,8777,0
"Assessment and Surveillance","Assessing nutritional status in adolescents","Tamsin","2021-03-02","https://www.en-net.org/question/4222.aspx",5056,0,5057,0,5057,0,5058,0,5058,0,5059,0,5059,0,5059,0,5059,0,5059,0,5059,0,5059,0,5059,0
"Assessment and Surveillance","Assessing Relationships between Food security and population growth","Mahaman Elhadji Hallarou","2013-09-09","https://www.en-net.org/question/1137.aspx",9866,0,9866,0,9866,0,9866,0,9867,0,9867,0,9867,0,9868,0,9868,0,9868,0,9868,0,9868,0,9868,0
"Assessment and Surveillance","Assessment of Adult Malnutrition in ""Long-legged"" populations","Anonymous 502","2015-05-27","https://www.en-net.org/question/1750.aspx",11881,9,11883,9,11883,9,11883,9,11883,9,11884,9,11887,9,11887,9,11887,9,11887,9,11887,9,11887,9,11887,9
"Assessment and Surveillance","Assessment of nutrition","Ikechukwu Eberendu","2021-11-29","https://www.en-net.org/question/4451.aspx",4872,2,4873,2,4873,2,4874,2,4875,2,4876,2,4876,2,4876,2,4876,2,4877,2,4877,2,4877,2,4877,2
"Assessment and Surveillance","Automatic WHZ calculation in excel database","Niederberger, Nicole","2018-10-29","https://www.en-net.org/question/3482.aspx",13189,7,13189,7,13189,7,13189,7,13189,7,13190,7,13191,7,13191,7,13191,7,13191,7,13191,7,13191,7,13191,7
"Assessment and Surveillance","Base de données / logiciel","Anonymous 1578","2017-09-24","https://www.en-net.org/question/3063.aspx",8596,3,8596,3,8596,3,8596,3,8596,3,8596,3,8596,3,8597,3,8597,3,8597,3,8597,3,8598,3,8598,3
"Assessment and Surveillance","Baseline and Endline KAP survey villages_Matching","Tammam Ali Mohammed Ahmed","2015-12-20","https://www.en-net.org/question/2306.aspx",11862,2,11862,2,11862,2,11864,2,11867,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2
"Assessment and Surveillance","Bayes Calculator","Felicity Munene","2015-10-28","https://www.en-net.org/question/2230.aspx",12395,2,12395,2,12395,2,12397,2,12397,2,12397,2,12398,2,12398,2,12398,2,12398,2,12398,2,12398,2,12398,2
"Assessment and Surveillance","Bayes Calculator","Freddy H.","2011-12-14","https://www.en-net.org/question/586.aspx",12375,1,12375,1,12375,1,12375,1,12375,1,12376,1,12376,1,12376,1,12376,1,12376,1,12376,1,12376,1,12376,1
"Assessment and Surveillance","Before and after survey results","Anonymous 402","2011-04-03","https://www.en-net.org/question/394.aspx",10684,2,10684,2,10684,2,10685,2,10685,2,10686,2,10686,2,10686,2,10686,2,10686,2,10686,2,10686,2,10686,2
"Assessment and Surveillance","Before and an after holiday effect-on nutritional indices","Asmelash","2015-10-07","https://www.en-net.org/question/1948.aspx",10124,7,10124,7,10124,7,10125,7,10125,7,10125,7,10126,7,10126,7,10126,7,10126,7,10126,7,10126,7,10126,7
"Assessment and Surveillance","Best suited method for survey","Sarah","2022-06-13","https://www.en-net.org/question/4588.aspx",1635,1,1635,1,1635,1,1635,1,1635,1,1636,1,1636,1,1636,1,1636,1,1636,1,1636,1,1636,1,1636,1
"Assessment and Surveillance","BMI","Abdallah Adam Eissa","2009-10-05","https://www.en-net.org/question/148.aspx",11070,2,11070,2,11071,2,11071,2,11071,2,11071,2,11073,2,11073,2,11073,2,11073,2,11073,2,11073,2,11073,2
"Assessment and Surveillance","BMI for age or WfH?","Mija Ververs","2012-10-17","https://www.en-net.org/question/868.aspx",12669,1,12670,1,12670,1,12672,1,12672,1,12673,1,12673,1,12674,1,12674,1,12674,1,12675,1,12675,1,12676,1
"Assessment and Surveillance","Body shape","Severine Frison","2010-08-06","https://www.en-net.org/question/238.aspx",10989,4,10989,4,10989,4,10991,4,10992,4,10993,4,10993,4,10993,4,10993,4,10993,4,10993,4,10993,4,10993,4
"Assessment and Surveillance","body shape in children under 24 months old","Merry Fitzpatrick","2011-04-24","https://www.en-net.org/question/410.aspx",12189,3,12189,3,12189,3,12191,3,12191,3,12192,3,12192,3,12193,3,12193,3,12193,3,12193,3,12193,3,12193,3
"Assessment and Surveillance","BSFP sample size calculation","Daniel","2023-10-09","https://www.en-net.org/question/4949.aspx",779,1,779,1,780,1,780,1,782,1,783,1,783,1,783,1,783,1,783,1,783,1,783,1,783,1
"Assessment and Surveillance","Calcul des proportions de couverture","Anonymous 14628","2017-09-21","https://www.en-net.org/question/3058.aspx",9306,2,9306,2,9306,2,9307,2,9308,2,9309,2,9309,2,9309,2,9309,2,9309,2,9309,2,9309,2,9309,2
"Assessment and Surveillance","Calculate acute malnutrition using SPSS","Aschalew Kassahun","2017-05-08","https://www.en-net.org/question/2917.aspx",10431,2,10432,2,10432,2,10432,2,10432,2,10433,2,10433,2,10433,2,10433,2,10433,2,10433,2,10433,2,10433,2
"Assessment and Surveillance","Calculating a sample size to detect associations between maternal nutrition, HH food security status and dietary diversity.","Briony","2015-07-06","https://www.en-net.org/question/1820.aspx",12522,4,12523,4,12523,4,12523,4,12523,4,12523,4,12525,4,12525,4,12525,4,12525,4,12525,4,12525,4,12525,4
"Assessment and Surveillance","Calculating beneficiary numbers of SAM/MAM using prevalence","Ali Maclaine","2011-01-19","https://www.en-net.org/question/331.aspx",14593,3,14593,3,14593,3,14594,3,14597,3,14598,3,14599,3,14600,3,14600,3,14600,3,14600,3,14600,3,14600,3
"Assessment and Surveillance","Calculating IYCF indicators using EPI INFO","Anonymous 402","2012-08-10","https://www.en-net.org/question/808.aspx",10988,0,10988,0,10988,0,10990,0,10990,0,10990,0,10990,0,10992,0,10992,0,10992,0,10992,0,10992,0,10992,0
"Assessment and Surveillance","Calculating SAM and MAM caseload for treatment programmes","Anonymous 24408","2019-05-24","https://www.en-net.org/question/3669.aspx",10136,8,10137,8,10138,8,10139,8,10141,8,10142,8,10142,8,10142,8,10142,8,10142,8,10142,8,10142,8,10143,8
"Assessment and Surveillance","Calculating variance and DEFF for stratified sampling","Blessing Mureverwi","2014-03-28","https://www.en-net.org/question/1322.aspx",11901,4,11901,4,11902,4,11902,4,11902,4,11902,4,11903,4,11904,4,11904,4,11904,4,11904,4,11905,4,11905,4
"Assessment and Surveillance","Calculating Z-scores with ENA or WHO macro","Bindi Borg","2018-04-04","https://www.en-net.org/question/3276.aspx",11852,3,11853,3,11853,3,11853,3,11853,3,11854,3,11855,3,11855,3,11855,3,11855,3,11856,3,11856,3,11856,3
"Assessment and Surveillance","Calculation of Mortality Rates","Leah Richardson","2015-07-01","https://www.en-net.org/question/1813.aspx",26981,4,26981,4,26981,4,26981,4,26983,4,26983,4,26985,4,26986,4,26987,4,26987,4,26987,4,26987,4,26987,4
"Assessment and Surveillance","Calculation of MUAC Z Scores (Age)","Anonymous 3991","2016-10-13","https://www.en-net.org/question/2681.aspx",17914,8,17915,8,17915,8,17916,8,17916,8,17918,8,17919,8,17919,8,17919,8,17921,8,17921,8,17921,8,17921,8
"Assessment and Surveillance","Calculation of under 2 years MAM children.","Anonymous 12345","2015-02-02","https://www.en-net.org/question/1603.aspx",9431,1,9431,1,9431,1,9431,1,9431,1,9431,1,9433,1,9433,1,9433,1,9433,1,9433,1,9433,1,9433,1
"Assessment and Surveillance","Calibration SAM prevalence","ACF Health and Nutrition Head of Department","2012-02-20","https://www.en-net.org/question/653.aspx",13541,1,13541,1,13541,1,13543,1,13543,1,13544,1,13544,1,13545,1,13545,1,13545,1,13545,1,13545,1,13545,1
"Assessment and Surveillance","Call for Participants - Qualitative research on male female differences in malnutrition and impact on anthropometric tools","Muzna","2020-09-16","https://www.en-net.org/question/4084.aspx",5594,0,5594,0,5594,0,5596,0,5596,0,5596,0,5596,0,5597,0,5597,0,5597,0,5598,0,5598,0,5598,0
"Assessment and Surveillance","Can design effect be less than 1 in cluster surveys?","Anonymous 402","2012-06-20","https://www.en-net.org/question/764.aspx",17364,3,17364,3,17364,3,17364,3,17368,3,17369,3,17370,3,17371,3,17371,3,17371,3,17371,3,17371,3,17371,3
"Assessment and Surveillance","Can ENA produce complied Plausibility report and Nutrition assesssment report from all districts?","Adnan Ahmed Sheikh","2022-02-03","https://www.en-net.org/question/4485.aspx",4044,1,4044,1,4044,1,4044,1,4045,1,4045,1,4045,1,4046,1,4046,1,4046,1,4046,1,4046,1,4046,1
"Assessment and Surveillance","Can stratified random sampling be an option in IYCF study in arid area?","Dorcas","2012-08-14","https://www.en-net.org/question/810.aspx",11397,4,11397,4,11397,4,11399,4,11399,4,11400,4,11400,4,11401,4,11401,4,11401,4,11401,4,11401,4,11401,4
"Assessment and Surveillance","Can we classify the program coverage of SLEAC assessment based on SAM children though it is less than sample size?","Anonymous 1310","2018-11-18","https://www.en-net.org/question/3492.aspx",8958,2,8960,2,8960,2,8960,2,8960,2,8961,2,8962,2,8962,2,8962,2,8962,2,8962,2,8962,2,8962,2
"Assessment and Surveillance","Can you import by tablet collected data to be analysed in ENA?","Petr Schmied","2015-04-22","https://www.en-net.org/question/1696.aspx",13336,8,13338,8,13338,8,13338,8,13338,8,13338,8,13340,8,13341,8,13341,8,13341,8,13341,8,13341,8,13341,8
"Assessment and Surveillance","Capture-recapture study duration","Anonymous 303","2009-11-19","https://www.en-net.org/question/164.aspx",11147,4,11147,4,11147,4,11147,4,11147,4,11147,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4,11149,4
"Assessment and Surveillance","Case definition for SQUEAC","Bushra","2023-12-01","https://www.en-net.org/question/4974.aspx",715,2,715,2,715,2,715,2,717,2,718,2,719,2,719,2,719,2,719,2,719,2,719,2,719,2
"Assessment and Surveillance","Case-control study or something different?","Jeff Matenda","2011-03-03","https://www.en-net.org/question/364.aspx",13256,17,13256,17,13256,17,13257,17,13258,17,13259,17,13259,17,13259,17,13259,17,13259,17,13259,17,13259,17,13260,17
"Assessment and Surveillance","Caseload calculations and nutrition indicators","Grace Maclean","2019-09-11","https://www.en-net.org/question/3758.aspx",7016,2,7017,2,7017,2,7020,2,7020,2,7021,2,7021,2,7021,2,7021,2,7021,2,7021,2,7021,2,7021,2
"Assessment and Surveillance","Causal Analysis in SQUEAC","Adamu Abubakar Yerima","2014-05-23","https://www.en-net.org/question/1383.aspx",13571,4,13572,4,13572,4,13572,4,13572,4,13572,4,13574,4,13574,4,13574,4,13574,4,13574,4,13574,4,13574,4
"Assessment and Surveillance","Causality Analysis","Anonymous 249","2012-05-16","https://www.en-net.org/question/729.aspx",13719,17,13720,17,13720,17,13722,17,13722,17,13723,17,13723,17,13724,17,13724,17,13724,17,13724,17,13724,17,13725,17
"Assessment and Surveillance","Check list or guidance note (summarize) for before starting & during conduction of SQUEAC (Preparation of SQUEAC)","Anonymous 739","2014-02-07","https://www.en-net.org/question/1269.aspx",12098,0,12098,0,12098,0,12100,0,12100,0,12101,0,12102,0,12102,0,12102,0,12102,0,12103,0,12103,0,12103,0
"Assessment and Surveillance","Chronic malnutrition rate interpretation","Anonymous 106","2010-05-20","https://www.en-net.org/question/219.aspx",12133,2,12134,2,12134,2,12134,2,12134,2,12134,2,12137,2,12137,2,12137,2,12137,2,12137,2,12137,2,12139,2
"Assessment and Surveillance","Clarification on SMART survey cluster numbering","Edwin","2019-06-15","https://www.en-net.org/question/3702.aspx",6910,4,6910,4,6910,4,6910,4,6910,4,6911,4,6911,4,6911,4,6911,4,6911,4,6911,4,6911,4,6911,4
"Assessment and Surveillance","Clarification on women dietary diversity score food groups - use of Zatar","COOPI","2016-03-09","https://www.en-net.org/question/2397.aspx",11581,7,11581,7,11581,7,11583,7,11583,7,11584,7,11584,7,11584,7,11584,7,11584,7,11584,7,11584,7,11584,7
"Assessment and Surveillance","classification and interpretation of MUAC among old children and adolescent","Anaïs","2011-05-24","https://www.en-net.org/question/436.aspx",12203,1,12204,1,12204,1,12204,1,12204,1,12205,1,12205,1,12205,1,12205,1,12205,1,12205,1,12205,1,12205,1
"Assessment and Surveillance","clear definition of Small Scale SMART Survey","Anonymous 81","2014-08-19","https://www.en-net.org/question/1449.aspx",13700,18,13700,18,13700,18,13701,18,13702,18,13702,18,13705,18,13706,18,13706,18,13706,18,13706,18,13706,18,13707,18
"Assessment and Surveillance","Clinically oriented software options","Sam","2023-04-17","https://www.en-net.org/question/4852.aspx",1014,2,1015,2,1015,2,1015,2,1015,2,1015,2,1015,2,1016,2,1016,2,1016,2,1016,2,1016,2,1016,2
"Assessment and Surveillance","Cluster or SRS","Tamsin","2013-05-07","https://www.en-net.org/question/1036.aspx",10948,2,10949,2,10949,2,10949,2,10949,2,10949,2,10951,2,10951,2,10951,2,10951,2,10951,2,10951,2,10951,2
"Assessment and Surveillance","cluster sampling calculation","Anonymous 45858","2024-02-23","https://www.en-net.org/question/5024.aspx",681,2,681,2,681,2,681,2,681,2,683,2,684,2,684,2,684,2,684,2,686,2,686,2,686,2
"Assessment and Surveillance","cm cutoffs for outliers of MUAC measurements?","Emily DeLacey","2020-09-10","https://www.en-net.org/question/4079.aspx",7123,7,7124,7,7124,7,7126,7,7126,7,7127,7,7129,7,7129,7,7129,7,7129,7,7129,7,7129,7,7129,7
"Assessment and Surveillance","CMN training/assessment","Anonymous 402","2014-03-03","https://www.en-net.org/question/1288.aspx",12111,1,12111,1,12111,1,12111,1,12111,1,12111,1,12112,1,12113,1,12113,1,12113,1,12113,1,12113,1,12113,1
"Assessment and Surveillance","Combining of multiple an independent surveys through weighting","Anonymous 81","2014-12-21","https://www.en-net.org/question/1579.aspx",10794,2,10794,2,10794,2,10796,2,10797,2,10797,2,10799,2,10799,2,10799,2,10799,2,10799,2,10799,2,10799,2
"Assessment and Surveillance","COMMUNITY ASSESSMENT TOOL","Stanley Macharia","2016-07-14","https://www.en-net.org/question/2552.aspx",13252,3,13253,3,13253,3,13253,3,13253,3,13255,3,13256,3,13256,3,13256,3,13256,3,13257,3,13257,3,13257,3
"Assessment and Surveillance","community based nutrition surveillance system","Yibo Wood","2016-04-13","https://www.en-net.org/question/2449.aspx",10517,2,10517,2,10517,2,10518,2,10519,2,10519,2,10519,2,10520,2,10520,2,10520,2,10520,2,10520,2,10521,2
"Assessment and Surveillance","Comparative study using Randomized trials (Breastfeeding)","Anonymous 195","2011-04-05","https://www.en-net.org/question/399.aspx",9290,0,9291,0,9291,0,9291,0,9291,0,9292,0,9292,0,9292,0,9292,0,9292,0,9292,0,9292,0,9292,0
"Assessment and Surveillance","Compare results of a LQAS and the results of a IBBS","wognin","2017-03-03","https://www.en-net.org/question/2828.aspx",9046,6,9046,6,9046,6,9046,6,9046,6,9047,6,9047,6,9047,6,9047,6,9047,6,9047,6,9047,6,9047,6
"Assessment and Surveillance","Comparing 2 surveys","Anonymous 402","2012-08-01","https://www.en-net.org/question/800.aspx",14603,11,14604,11,14604,11,14606,11,14606,11,14607,11,14607,11,14608,11,14608,11,14608,11,14608,11,14608,11,14608,11
"Assessment and Surveillance","Comparison of MUAC and W/H Prevalence?","Anonymous 310","2012-06-18","https://www.en-net.org/question/759.aspx",13358,12,13358,12,13358,12,13360,12,13361,12,13362,12,13362,12,13363,12,13363,12,13363,12,13363,12,13363,12,13363,12
"Assessment and Surveillance","Complementary/alternative approaches to growth monitoring","Kirk Dearden","2021-11-03","https://www.en-net.org/question/4436.aspx",5388,10,5388,10,5388,10,5388,10,5388,10,5388,10,5388,10,5389,10,5389,10,5389,10,5389,10,5389,10,5389,10
