"Theme","Topic","Author","Posted","Link","Views_20231211_005114","Replies_20231211_005114","Views_20231211_020231","Replies_20231211_020231","Views_20231211_023502","Replies_20231211_023502","Views_20231211_031948","Replies_20231211_031948","Views_20231211_042201","Replies_20231211_042201","Views_20231211_051739","Replies_20231211_051739","Views_20231211_062054","Replies_20231211_062054","Views_20231211_071854","Replies_20231211_071854","Views_20231211_082123","Replies_20231211_082123","Views_20231211_092100","Replies_20231211_092100","Views_20231211_102110","Replies_20231211_102110","Views_20231211_111653","Replies_20231211_111653","Views_20231211_122519","Replies_20231211_122519"
"Assessment and Surveillance","Sampling","MMHassan Gani","2009-02-25","https://www.en-net.org/question/53.aspx",11565,4,11565,4,11565,4,11565,4,11565,4,11566,4,11566,4,11567,4,11567,4,11567,4,11567,4,11567,4,11567,4
"Assessment and Surveillance","Sampling - IYCF indicators and small numbers per age group..","Anonymous 394","2010-08-19","https://www.en-net.org/question/244.aspx",10800,1,10800,1,10800,1,10800,1,10801,1,10801,1,10801,1,10802,1,10802,1,10802,1,10802,1,10802,1,10802,1
"Assessment and Surveillance","Sampling households from a community","Anonymous 31952","2019-03-24","https://www.en-net.org/question/3605.aspx",6753,3,6754,3,6754,3,6754,3,6755,3,6756,3,6756,3,6756,3,6756,3,6756,3,6757,3,6757,3,6757,3
"Assessment and Surveillance","Sampling survey KAP","NDONITA Zola","2018-08-02","https://www.en-net.org/question/3406.aspx",7261,1,7261,1,7261,1,7261,1,7262,1,7262,1,7263,1,7263,1,7263,1,7263,1,7263,1,7263,1,7263,1
"Assessment and Surveillance","scale model for adults","Sara Belleni","2015-08-24","https://www.en-net.org/question/1890.aspx",10415,5,10415,5,10415,5,10415,5,10416,5,10416,5,10417,5,10417,5,10417,5,10417,5,10417,5,10417,5,10417,5
"Assessment and Surveillance","SE Asian Growth Standards","Aisling","2015-05-29","https://www.en-net.org/question/1755.aspx",13426,15,13426,15,13426,15,13426,15,13427,15,13427,15,13428,15,13428,15,13428,15,13428,15,13428,15,13428,15,13428,15
"Assessment and Surveillance","Seasonality - IDDS","Sabine Triemer","2014-11-19","https://www.en-net.org/question/1542.aspx",9249,1,9249,1,9249,1,9249,1,9250,1,9250,1,9251,1,9251,1,9251,1,9251,1,9251,1,9251,1,9251,1
"Assessment and Surveillance","Second stage sampling","Blessing Mureverwi","2020-01-18","https://www.en-net.org/question/3830.aspx",7365,12,7365,12,7365,12,7365,12,7366,12,7367,12,7367,12,7367,12,7367,12,7367,12,7367,12,7367,12,7367,12
"Assessment and Surveillance","Selction of time line (months) of routine prorgam data for SQUEAC","Asfandyar","2016-12-07","https://www.en-net.org/question/2758.aspx",11407,3,11407,3,11407,3,11407,3,11408,3,11408,3,11409,3,11409,3,11409,3,11409,3,11409,3,11409,3,11409,3
"Assessment and Surveillance","SENSTIVITY OF MUAC TO MALNUTRITION","MUBANGIZI HUMPHREY","2015-07-31","https://www.en-net.org/question/1848.aspx",11949,3,11949,3,11949,3,11949,3,11950,3,11950,3,11951,3,11951,3,11951,3,11951,3,11951,3,11951,3,11951,3
"Assessment and Surveillance","Setting up of Nutrition serveillance","Anonymous 81","2013-11-16","https://www.en-net.org/question/1201.aspx",13487,9,13487,9,13487,9,13487,9,13489,9,13489,9,13490,9,13490,9,13491,9,13491,9,13491,9,13492,9,13492,9
"Assessment and Surveillance","SFP coverage for pregnant and lactating women","Daniel","2013-07-12","https://www.en-net.org/question/1096.aspx",10911,4,10911,4,10911,4,10911,4,10912,4,10912,4,10913,4,10913,4,10913,4,10913,4,10913,4,10913,4,10913,4
"Assessment and Surveillance","Short piece on FACT surveys form BioAnalyt","Mark Myatt","2016-10-21","https://www.en-net.org/question/2690.aspx",11283,0,11283,0,11283,0,11283,0,11284,0,11284,0,11285,0,11285,0,11285,0,11285,0,11285,0,11285,0,11285,0
"Assessment and Surveillance","Should I be using MUAC as a regular Growth Screening for institutionalized children?","Emily DeLacey","2016-07-25","https://www.en-net.org/question/2565.aspx",8438,0,8438,0,8438,0,8438,0,8439,0,8439,0,8440,0,8440,0,8440,0,8440,0,8440,0,8440,0,8440,0
"Assessment and Surveillance","Should results for small and wide area surveys be combined?","Daniel","2013-05-21","https://www.en-net.org/question/1044.aspx",12781,4,12781,4,12781,4,12781,4,12782,4,12782,4,12783,4,12783,4,12783,4,12783,4,12783,4,12783,4,12784,4
"Assessment and Surveillance","Significance test for stunting results","Anonymous 394","2016-05-31","https://www.en-net.org/question/2503.aspx",9811,4,9811,4,9811,4,9811,4,9812,4,9812,4,9813,4,9813,4,9813,4,9813,4,9813,4,9813,4,9813,4
"Assessment and Surveillance","Simplified MUAC measurement technique - use in surveys?","Colleen Emary","2019-11-21","https://www.en-net.org/question/3803.aspx",6931,7,6931,7,6931,7,6931,7,6932,7,6933,7,6933,7,6933,7,6933,7,6933,7,6933,7,6933,7,6933,7
"Assessment and Surveillance","Single Coverage for MAM programmes","Ben Allen","2019-07-05","https://www.en-net.org/question/3714.aspx",9246,4,9246,4,9246,4,9246,4,9247,4,9248,4,9248,4,9248,4,9248,4,9248,4,9248,4,9249,4,9249,4
"Assessment and Surveillance","Single two-stage cluster survey in multiple livelihood zones","Anonymous 81","2009-03-12","https://www.en-net.org/question/66.aspx",12244,4,12244,4,12244,4,12244,4,12244,4,12246,4,12246,4,12247,4,12247,4,12247,4,12247,4,12247,4,12247,4
"Assessment and Surveillance","Sitting - Standing Height Ratio","Chris Gruenewald","2012-01-16","https://www.en-net.org/question/613.aspx",12630,1,12630,1,12630,1,12630,1,12631,1,12631,1,12631,1,12632,1,12632,1,12632,1,12632,1,12632,1,12632,1
"Assessment and Surveillance","SLEAC","Anonymous 40527","2021-01-12","https://www.en-net.org/question/4179.aspx",8490,2,8490,2,8490,2,8490,2,8491,2,8492,2,8492,2,8493,2,8493,2,8493,2,8493,2,8493,2,8493,2
"Assessment and Surveillance","SLEAC and SQUEAC","Anonymous 2352","2013-12-05","https://www.en-net.org/question/1221.aspx",14634,1,14634,1,14634,1,14634,1,14635,1,14635,1,14636,1,14636,1,14636,1,14636,1,14636,1,14636,1,14636,1
"Assessment and Surveillance","SLEAC investigation","Ali Ousmane","2017-02-02","https://www.en-net.org/question/2797.aspx",11482,3,11482,3,11482,3,11482,3,11483,3,11483,3,11484,3,11484,3,11484,3,11484,3,11484,3,11485,3,11485,3
"Assessment and Surveillance","slum survey","caroline","2012-10-25","https://www.en-net.org/question/871.aspx",9667,4,9667,4,9667,4,9667,4,9668,4,9668,4,9669,4,9670,4,9670,4,9670,4,9670,4,9670,4,9670,4
"Assessment and Surveillance","Small Area Estimation","Anonymous 249","2016-03-09","https://www.en-net.org/question/2394.aspx",9181,4,9181,4,9181,4,9181,4,9182,4,9182,4,9183,4,9183,4,9183,4,9183,4,9183,4,9183,4,9183,4
"Assessment and Surveillance","Small for Gestational Age","Nicholus Tint Zaw","2016-01-14","https://www.en-net.org/question/2322.aspx",10198,3,10198,3,10198,3,10198,3,10199,3,10199,3,10200,3,10200,3,10200,3,10200,3,10200,3,10200,3,10200,3
"Assessment and Surveillance","SMART advocacy.SMART vs other methods","Blessing Mureverwi","2014-08-07","https://www.en-net.org/question/1440.aspx",10652,9,10652,9,10652,9,10652,9,10653,9,10653,9,10654,9,10654,9,10654,9,10654,9,10654,9,10654,9,10656,9
"Assessment and Surveillance","SMART Flagging Criteria (Technical)","Mark Myatt","2015-10-14","https://www.en-net.org/question/2214.aspx",13125,20,13125,20,13125,20,13125,20,13126,20,13126,20,13127,20,13127,20,13127,20,13128,20,13128,20,13128,20,13129,20
"Assessment and Surveillance","SMART flags vs WHO flags in SMART surveys","Jose Luis Alvarez Moran","2012-03-28","https://www.en-net.org/question/678.aspx",13723,8,13724,8,13724,8,13724,8,13725,8,13725,8,13725,8,13726,8,13726,8,13726,8,13726,8,13727,8,13727,8
"Assessment and Surveillance","SMART HHs Sampling","Sameh Al-Awlaqi","2015-10-23","https://www.en-net.org/question/2226.aspx",13198,10,13198,10,13198,10,13198,10,13199,10,13199,10,13200,10,13200,10,13200,10,13200,10,13200,10,13200,10,13200,10
"Assessment and Surveillance","SMART on-site selection of village","Frederich Christian Tan","2014-02-11","https://www.en-net.org/question/1271.aspx",9942,1,9942,1,9942,1,9942,1,9943,1,9943,1,9944,1,9944,1,9944,1,9944,1,9944,1,9944,1,9944,1
"Assessment and Surveillance","SMART Question","Gezahegn S.","2013-05-08","https://www.en-net.org/question/1037.aspx",10323,3,10323,3,10323,3,10323,3,10324,3,10324,3,10325,3,10325,3,10325,3,10325,3,10325,3,10325,3,10325,3
"Assessment and Surveillance","SMART survey","Anonymous 3108","2016-10-04","https://www.en-net.org/question/2672.aspx",8988,1,8988,1,8988,1,8988,1,8989,1,8989,1,8990,1,8990,1,8990,1,8990,1,8990,1,8990,1,8990,1
"Assessment and Surveillance","SMART Survey 2103 de Djibouti","Anonymous 3649","2017-07-18","https://www.en-net.org/question/2995.aspx",7951,0,7951,0,7951,0,7951,0,7952,0,7952,0,7953,0,7953,0,7953,0,7953,0,7953,0,7953,0,7953,0
"Assessment and Surveillance","SMART Survey Analysis: GAM prevalence calculated with SD of 1, how to do it in SPSS?","Tomas Z","2020-02-04","https://www.en-net.org/question/3844.aspx",7585,7,7585,7,7585,7,7585,7,7586,7,7588,7,7588,7,7588,7,7588,7,7588,7,7588,7,7588,7,7591,7
"Assessment and Surveillance","Smart Survey Methodology versus 30 by 30 cluster sampling -comparison of results","Anonymous 2354","2013-09-13","https://www.en-net.org/question/1141.aspx",12134,1,12134,1,12134,1,12134,1,12135,1,12135,1,12136,1,12136,1,12136,1,12136,1,12136,1,12136,1,12136,1
"Assessment and Surveillance","SMART Survey Timelines","Anonymous_A_W_40","2022-02-10","https://www.en-net.org/question/4490.aspx",3453,4,3453,4,3453,4,3454,4,3454,4,3455,4,3455,4,3455,4,3455,4,3455,4,3455,4,3455,4,3455,4
"Assessment and Surveillance","SMART surveys and interpretation of quality","Josek","2013-06-25","https://www.en-net.org/question/1087.aspx",16230,22,16230,22,16230,22,16230,22,16231,22,16231,22,16232,22,16232,22,16232,22,16232,22,16232,22,16232,22,16232,22
"Assessment and Surveillance","SMART urban sampling","Maja Kuhar","2014-02-05","https://www.en-net.org/question/1263.aspx",11317,5,11317,5,11317,5,11317,5,11318,5,11318,5,11319,5,11319,5,11319,5,11319,5,11319,5,11319,5,11319,5
"Assessment and Surveillance","SMART Vis-à-vis EPI info 6  on definition of Flags","Anonymous 81","2009-05-28","https://www.en-net.org/question/93.aspx",11955,2,11956,2,11956,2,11956,2,11956,2,11957,2,11957,2,11958,2,11958,2,11958,2,11958,2,11959,2,11960,2
"Assessment and Surveillance","Some questions on SQUEAC Stage-I. (CMAM in a pastoralist community.)","Anonymous 81","2012-02-25","https://www.en-net.org/question/660.aspx",12957,1,12957,1,12957,1,12957,1,12958,1,12958,1,12958,1,12959,1,12959,1,12959,1,12959,1,12959,1,12959,1
"Assessment and Surveillance","Sphere 2010","Daniel","2010-11-01","https://www.en-net.org/question/291.aspx",10322,1,10322,1,10322,1,10322,1,10323,1,10323,1,10323,1,10324,1,10324,1,10324,1,10324,1,10324,1,10324,1
"Assessment and Surveillance","SQUEAC - Weighted boosters and barriers","Anonymous 81","2013-11-25","https://www.en-net.org/question/1211.aspx",13593,5,13593,5,13593,5,13593,5,13594,5,13594,5,13595,5,13595,5,13595,5,13595,5,13595,5,13595,5,13595,5
"Assessment and Surveillance","SQUEAC after (health) disaster","Suzanne","2015-07-31","https://www.en-net.org/question/1847.aspx",11916,2,11916,2,11916,2,11916,2,11917,2,11917,2,11918,2,11918,2,11918,2,11918,2,11918,2,11918,2,11918,2
"Assessment and Surveillance","SQUEAC and Nomads","Freddy H.","2012-10-26","https://www.en-net.org/question/872.aspx",13345,3,13345,3,13345,3,13345,3,13346,3,13346,3,13346,3,13347,3,13347,3,13347,3,13347,3,13347,3,13347,3
"Assessment and Surveillance","SQUEAC Coverage survey","Anonymous 2264","2013-10-08","https://www.en-net.org/question/1163.aspx",15480,20,15480,20,15480,20,15480,20,15481,20,15481,20,15482,20,15482,20,15482,20,15482,20,15482,20,15482,20,15482,20
"Assessment and Surveillance","squeac coverage survey results","cyprian","2012-07-03","https://www.en-net.org/question/777.aspx",13455,4,13455,4,13455,4,13455,4,13456,4,13456,4,13456,4,13457,4,13457,4,13457,4,13457,4,13457,4,13457,4
"Assessment and Surveillance","SQUEAC Second Stage Hypothesis","Anonymous 2227","2015-04-28","https://www.en-net.org/question/1701.aspx",11811,3,11811,3,11811,3,11811,3,11812,3,11812,3,11813,3,11813,3,11813,3,11813,3,11813,3,11813,3,11813,3
"Assessment and Surveillance","SQUEAC Slide Show","Mark Myatt","2014-09-09","https://www.en-net.org/question/1469.aspx",11994,2,11994,2,11994,2,11994,2,11995,2,11995,2,11996,2,11996,2,11996,2,11996,2,11997,2,11997,2,11997,2
"Assessment and Surveillance","SQUEAC Stage","Anonymous 81","2013-09-27","https://www.en-net.org/question/1151.aspx",13478,3,13478,3,13478,3,13478,3,13479,3,13479,3,13480,3,13480,3,13480,3,13480,3,13480,3,13480,3,13480,3
"Assessment and Surveillance","SQUEAC, SLEAC & S3M","Zoheb","2012-10-28","https://www.en-net.org/question/874.aspx",14062,4,14062,4,14062,4,14062,4,14063,4,14063,4,14063,4,14064,4,14065,4,14065,4,14065,4,14065,4,14065,4
"Assessment and Surveillance","SQUEAC, when CMAM program ends","Anonymous 739","2014-01-31","https://www.en-net.org/question/1258.aspx",13284,8,13284,8,13284,8,13284,8,13285,8,13285,8,13287,8,13287,8,13287,8,13288,8,13290,8,13290,8,13291,8
"Assessment and Surveillance","SQUEAC/coverage survey stage I routine monitoring data analysis","Anonymous 5324","2018-10-05","https://www.en-net.org/question/3465.aspx",9328,1,9328,1,9328,1,9328,1,9329,1,9330,1,9330,1,9330,1,9331,1,9331,1,9331,1,9331,1,9331,1
"Assessment and Surveillance","SQUEAC/SMART","Dr. Ankur Singh","2011-11-14","https://www.en-net.org/question/568.aspx",11349,5,11349,5,11349,5,11349,5,11350,5,11350,5,11350,5,11351,5,11351,5,11351,5,11351,5,11351,5,11351,5
"Assessment and Surveillance","Stage 3 - Sample size issue - Help","Géraldine LE CUZIAT","2011-12-12","https://www.en-net.org/question/581.aspx",15419,15,15419,15,15419,15,15419,15,15420,15,15420,15,15420,15,15421,15,15421,15,15421,15,15421,15,15422,15,15422,15
"Assessment and Surveillance","Standardization excercise / Test","Asmelash","2011-05-17","https://www.en-net.org/question/431.aspx",12243,6,12243,6,12243,6,12243,6,12244,6,12244,6,12244,6,12245,6,12245,6,12245,6,12245,6,12245,6,12245,6
"Assessment and Surveillance","standardized questionnaire.","Anonymous 490","2011-09-07","https://www.en-net.org/question/526.aspx",11260,4,11260,4,11260,4,11260,4,11261,4,11261,4,11261,4,11262,4,11262,4,11262,4,11263,4,11263,4,11263,4
"Assessment and Surveillance","standared questionarie for determinants of IYCF practices","Anonymous 1727","2012-11-15","https://www.en-net.org/question/894.aspx",10511,2,10511,2,10511,2,10511,2,10512,2,10512,2,10512,2,10513,2,10513,2,10513,2,10513,2,10513,2,10513,2
"Assessment and Surveillance","Steps to measure MUAC","Anonymous 81","2009-12-17","https://www.en-net.org/question/173.aspx",47526,47,47526,47,47526,47,47526,47,47527,47,47528,47,47529,47,47531,47,47531,47,47531,47,47532,47,47532,47,47532,47
"Assessment and Surveillance","Stratified cluster survey with 5 stratum Vs. 5 independant surveys","Anonymous 402","2012-08-08","https://www.en-net.org/question/807.aspx",11559,4,11559,4,11559,4,11559,4,11561,4,11561,4,11562,4,11563,4,11563,4,11563,4,11563,4,11563,4,11563,4
"Assessment and Surveillance","Stratified randomization","Nicholus Tint Zaw","2015-12-26","https://www.en-net.org/question/2311.aspx",12515,5,12515,5,12515,5,12515,5,12516,5,12516,5,12518,5,12518,5,12518,5,12518,5,12518,5,12518,5,12518,5
"Assessment and Surveillance","Study Protocol","Anonymous 2548","2017-12-28","https://www.en-net.org/question/3178.aspx",7985,0,7985,0,7985,0,7985,0,7986,0,7986,0,7987,0,7987,0,7988,0,7988,0,7988,0,7988,0,7988,0
"Assessment and Surveillance","Stunting screening and disability","Antony","2013-02-14","https://www.en-net.org/question/972.aspx",9870,1,9870,1,9870,1,9870,1,9871,1,9871,1,9871,1,9872,1,9872,1,9872,1,9872,1,9872,1,9872,1
"Assessment and Surveillance","Supportive supervision","Njeri Waigwa","2012-02-16","https://www.en-net.org/question/648.aspx",10492,6,10492,6,10492,6,10492,6,10493,6,10493,6,10493,6,10494,6,10494,6,10494,6,10494,6,10494,6,10494,6
"Assessment and Surveillance","Surveillance System to be established during El Niño","Frederich Christian Tan","2015-09-18","https://www.en-net.org/question/1924.aspx",10351,9,10351,9,10351,9,10351,9,10352,9,10352,9,10353,9,10353,9,10353,9,10353,9,10353,9,10353,9,10353,9
"Assessment and Surveillance","Survey for lactating women","Anonymous 3267","2016-03-22","https://www.en-net.org/question/2417.aspx",9172,3,9172,3,9172,3,9172,3,9173,3,9173,3,9174,3,9174,3,9174,3,9174,3,9174,3,9174,3,9174,3
"Assessment and Surveillance","Survey Sample for Pastoral Communities","Abbas Kedir Jelde","2014-02-11","https://www.en-net.org/question/1272.aspx",9604,1,9604,1,9604,1,9604,1,9605,1,9605,1,9606,1,9606,1,9606,1,9608,1,9609,1,9611,1,9611,1
"Assessment and Surveillance","Systematic random sampling from a list for rapid MUAC Assessment of U5s","Anonymous 3066","2015-08-13","https://www.en-net.org/question/1876.aspx",10048,3,10048,3,10048,3,10048,3,10049,3,10049,3,10050,3,10050,3,10050,3,10050,3,10050,3,10050,3,10050,3
"Assessment and Surveillance","Tableau de l'OMS pour les enfants de moins de cinq ans","Anonymous 2391","2017-11-16","https://www.en-net.org/question/3123.aspx",8723,2,8723,2,8723,2,8723,2,8724,2,8724,2,8725,2,8725,2,8725,2,8725,2,8725,2,8725,2,8725,2
"Assessment and Surveillance","Tailored support currently available on Assessments from the Tech RRT!","Andi Kendle","2018-08-30","https://www.en-net.org/question/3431.aspx",6409,0,6409,0,6409,0,6409,0,6410,0,6410,0,6411,0,6411,0,6411,0,6411,0,6411,0,6411,0,6411,0
"Assessment and Surveillance","Technical assistance","Anonymous 31919","2020-02-25","https://www.en-net.org/question/3864.aspx",6037,8,6037,8,6037,8,6037,8,6039,8,6040,8,6040,8,6040,8,6040,8,6040,8,6040,8,6040,8,6040,8
"Assessment and Surveillance","The best tools to measure the length of infants and sitting height for female adults","Mohamed M Hassan Gani","2009-04-18","https://www.en-net.org/question/79.aspx",15013,6,15014,6,15014,6,15014,6,15014,6,15015,6,15015,6,15016,6,15017,6,15018,6,15019,6,15020,6,15020,6
"Assessment and Surveillance","The Family MUAC Approach","State of Acute Malnutrition","2018-12-06","https://www.en-net.org/question/3506.aspx",10655,11,10655,11,10655,11,10655,11,10656,11,10657,11,10657,11,10657,11,10657,11,10657,11,10659,11,10659,11,10661,11
"Assessment and Surveillance","Threshold for interventions using MUAC","Anonymous 502","2016-07-08","https://www.en-net.org/question/2548.aspx",10725,4,10725,4,10725,4,10726,4,10727,4,10727,4,10728,4,10728,4,10728,4,10728,4,10728,4,10728,4,10728,4
"Assessment and Surveillance","Thresholds for intervention using WHO standards","Anonymous 40","2009-02-19","https://www.en-net.org/question/40.aspx",29350,8,29350,8,29350,8,29350,8,29350,8,29351,8,29352,8,29353,8,29354,8,29356,8,29356,8,29357,8,29359,8
"Assessment and Surveillance","time to complementary feeding initation sample size issue","Anonymous 1727","2013-07-20","https://www.en-net.org/question/1104.aspx",9876,2,9876,2,9876,2,9876,2,9877,2,9877,2,9878,2,9878,2,9878,2,9878,2,9878,2,9878,2,9878,2
"Assessment and Surveillance","Timing of SMART survey","Martin Kumbe","2012-04-03","https://www.en-net.org/question/683.aspx",9961,1,9961,1,9961,1,9961,1,9962,1,9962,1,9962,1,9963,1,9963,1,9963,1,9963,1,9963,1,9963,1
"Assessment and Surveillance","Total population estimation","Anonymous 2571","2014-07-02","https://www.en-net.org/question/1406.aspx",10050,2,10050,2,10050,2,10051,2,10052,2,10052,2,10053,2,10053,2,10053,2,10053,2,10053,2,10053,2,10053,2
"Assessment and Surveillance","Training materials needed","Anonymous 2548","2018-06-01","https://www.en-net.org/question/3337.aspx",6660,0,6660,0,6660,0,6660,0,6661,0,6661,0,6662,0,6662,0,6662,0,6662,0,6663,0,6663,0,6663,0
"Assessment and Surveillance","Training Need Assessment (TNA) tool on Nutrition in Emergency","Anonymous 2710","2018-05-16","https://www.en-net.org/question/3320.aspx",8983,11,8983,11,8983,11,8983,11,8984,11,8984,11,8985,11,8985,11,8985,11,8985,11,8985,11,8985,11,8985,11
"Assessment and Surveillance","Trends in malnutrition","Sabine Triemer","2014-11-05","https://www.en-net.org/question/1531.aspx",9557,1,9557,1,9557,1,9557,1,9558,1,9558,1,9559,1,9559,1,9559,1,9559,1,9559,1,9559,1,9559,1
"Assessment and Surveillance","Trigger  levels for Overweight/obese","Merlyn Tapuwa Chapfunga","2016-05-25","https://www.en-net.org/question/2498.aspx",8547,0,8547,0,8547,0,8547,0,8548,0,8548,0,8549,0,8549,0,8549,0,8550,0,8550,0,8550,0,8550,0
"Assessment and Surveillance","un weighting of Barriers and Boosters","Bumba Erinest","2015-11-22","https://www.en-net.org/question/2271.aspx",11665,1,11665,1,11665,1,11665,1,11666,1,11666,1,11667,1,11667,1,11668,1,11668,1,11668,1,11668,1,11668,1
"Assessment and Surveillance","Upcoming SMART Training","Issack Hussein","2012-02-03","https://www.en-net.org/question/632.aspx",9921,2,9921,2,9921,2,9921,2,9922,2,9922,2,9922,2,9923,2,9923,2,9923,2,9923,2,9923,2,9923,2
"Assessment and Surveillance","Updates on use of MUAC in adults","Sharon Cox","2018-08-16","https://www.en-net.org/question/3421.aspx",7125,3,7125,3,7125,3,7125,3,7126,3,7126,3,7127,3,7127,3,7127,3,7127,3,7127,3,7127,3,7128,3
"Assessment and Surveillance","Urban refugees (Nairobi) nutritional status?","Erin Boyd","2016-12-02","https://www.en-net.org/question/2755.aspx",8538,1,8538,1,8538,1,8538,1,8539,1,8539,1,8540,1,8540,1,8540,1,8542,1,8542,1,8542,1,8542,1
"Assessment and Surveillance","urban sample draw for SLEAC","Ali Ousmane","2016-12-08","https://www.en-net.org/question/2763.aspx",11710,1,11710,1,11710,1,11710,1,11712,1,11713,1,11714,1,11714,1,11714,1,11714,1,11714,1,11714,1,11714,1
"Assessment and Surveillance","Urgent Help!! Please!! Sampling and study design!!!","Anonymous 2525","2014-05-22","https://www.en-net.org/question/1380.aspx",11167,6,11167,6,11167,6,11167,6,11168,6,11168,6,11170,6,11170,6,11170,6,11170,6,11170,6,11170,6,11170,6
"Assessment and Surveillance","Urgent: Weight for Height Z-scores: Unisex Z-score table used in West African countries vs. calculated Z score values","Miriam Chang","2015-07-10","https://www.en-net.org/question/1826.aspx",17591,11,17591,11,17591,11,17591,11,17592,11,17592,11,17593,11,17596,11,17596,11,17596,11,17596,11,17596,11,17597,11
"Assessment and Surveillance","Usability of heightboard Seca 250?","Robert Johnston","2009-04-24","https://www.en-net.org/question/81.aspx",13902,15,13902,15,13902,15,13902,15,13902,15,13903,15,13903,15,13904,15,13904,15,13904,15,13904,15,13904,15,13905,15
"Assessment and Surveillance","use of LQAS for collection of qualitative data to identify infant feeding behaviors and state coverage","Ezeldin Idris","2018-07-08","https://www.en-net.org/question/3378.aspx",10434,1,10434,1,10434,1,10434,1,10435,1,10435,1,10436,1,10436,1,10436,1,10436,1,10436,1,10436,1,10436,1
"Assessment and Surveillance","Use of single coverage estimator with expanded OTP protocol","Hugh Lort-Phillips","2019-11-10","https://www.en-net.org/question/3794.aspx",12261,7,12261,7,12261,7,12261,7,12262,7,12264,7,12264,7,12264,7,12264,7,12264,7,12265,7,12265,7,12267,7
"Assessment and Surveillance","Using a SQUEAC for BSFP coverage assessment?","Leah Richardson","2012-08-31","https://www.en-net.org/question/825.aspx",13805,3,13805,3,13805,3,13805,3,13806,3,13806,3,13806,3,13807,3,13807,3,13807,3,13807,3,13807,3,13807,3
"Assessment and Surveillance","Using length/height to estimate Age of 6-59 month old children in high Stunting level countries","Anonymous 411","2011-05-05","https://www.en-net.org/question/418.aspx",16748,7,16748,7,16748,7,16748,7,16749,7,16749,7,16749,7,16750,7,16750,7,16751,7,16751,7,16752,7,16752,7
"Assessment and Surveillance","Using MUAC or WFH in survey: who do you catch?","Mija Ververs","2012-05-02","https://www.en-net.org/question/708.aspx",12040,4,12040,4,12040,4,12040,4,12041,4,12041,4,12041,4,12042,4,12042,4,12042,4,12042,4,12042,4,12042,4
"Assessment and Surveillance","Using nutrition surveys data for secondary analysis?","Tariq Khan","2014-08-19","https://www.en-net.org/question/1450.aspx",10459,10,10459,10,10459,10,10459,10,10460,10,10460,10,10461,10,10461,10,10461,10,10461,10,10461,10,10461,10,10461,10
"Assessment and Surveillance","Using stage 2 data into the likelihood","Jose Luis Alvarez Moran","2012-09-25","https://www.en-net.org/question/855.aspx",13428,6,13428,6,13428,6,13428,6,13429,6,13429,6,13429,6,13430,6,13430,6,13430,6,13430,6,13430,6,13430,6
"Assessment and Surveillance","Using Thresholds in analyzing health facility based data","Anonymous 1405","2016-02-16","https://www.en-net.org/question/2362.aspx",9583,1,9583,1,9583,1,9583,1,9584,1,9584,1,9585,1,9585,1,9585,1,9585,1,9585,1,9585,1,9585,1
"Assessment and Surveillance","Using Weight For Height (WFH) for CMAM coverage survey.","Lovely Amin","2015-05-30","https://www.en-net.org/question/1757.aspx",11124,3,11124,3,11124,3,11124,3,11125,3,11125,3,11126,3,11126,3,11126,3,11128,3,11128,3,11128,3,11128,3
"Assessment and Surveillance","Venn diagram with R software","Cécile CAZES","2022-01-19","https://www.en-net.org/question/4474.aspx",4581,3,4581,3,4581,3,4581,3,4582,3,4583,3,4583,3,4585,3,4585,3,4585,3,4585,3,4585,3,4585,3
"Assessment and Surveillance","visible wasting","A Beckingham","2018-08-08","https://www.en-net.org/question/3415.aspx",6667,1,6667,1,6667,1,6667,1,6668,1,6668,1,6669,1,6669,1,6670,1,6670,1,6670,1,6670,1,6670,1
"Assessment and Surveillance","Vulnerability Assessmnet: Indepth analysis of nutrition versus socio-economic indicators","Anonymous 2354","2013-11-19","https://www.en-net.org/question/1207.aspx",9469,2,9469,2,9469,2,9469,2,9470,2,9470,2,9471,2,9471,2,9471,2,9471,2,9471,2,9471,2,9471,2
"Assessment and Surveillance","W/h in rickets","Kiran Deshpande Shukla","2012-02-07","https://www.en-net.org/question/635.aspx",11403,5,11404,5,11404,5,11404,5,11405,5,11405,5,11405,5,11406,5,11406,5,11406,5,11406,5,11408,5,11408,5
"Assessment and Surveillance","WEBINAR - SAFELY RESUMING DOOR-TO-DOOR SURVEYS: DATA COLLECTION AND UTILIZATION IN THE CONTEXT OF COVID-19 - COVID-19","Rita Abi Akar","2020-10-22","https://www.en-net.org/question/4113.aspx",5900,1,5900,1,5900,1,5900,1,5901,1,5902,1,5902,1,5902,1,5902,1,5902,1,5902,1,5902,1,5904,1
"Assessment and Surveillance","weight - quality of surveys","Severine Frison","2015-03-19","https://www.en-net.org/question/1654.aspx",9655,2,9655,2,9655,2,9655,2,9656,2,9656,2,9657,2,9657,2,9657,2,9657,2,9657,2,9657,2,9657,2
"Assessment and Surveillance","Weight and MUAC and height","Mark Myatt","2016-08-17","https://www.en-net.org/question/2597.aspx",10136,2,10136,2,10136,2,10136,2,10137,2,10137,2,10138,2,10138,2,10138,2,10138,2,10138,2,10138,2,10138,2
"Assessment and Surveillance","Weight factor?","Assaye","2010-12-21","https://www.en-net.org/question/319.aspx",10152,2,10152,2,10152,2,10152,2,10153,2,10153,2,10153,2,10154,2,10154,2,10154,2,10154,2,10154,2,10154,2
